"","hub"
"1",6.20229432749902e-18
"2",4.51160930881432e-18
"3",-2.88606825619819e-18
"4",4.93706316503852e-19
"5",-3.45078836047371e-19
"6",3.49043019776258e-18
"7",5.28452865233665e-18
"8",-2.12875150894625e-18
"9",-2.21843581322633e-18
"10",-5.01209925700071e-18
"11",1.32814555330985e-18
"12",-2.28673569442958e-19
"13",-3.88435090108434e-18
"14",5.71706161836849e-18
"15",5.49103811810047e-18
"16",-3.4595734049856e-19
"17",-2.07701825141861e-18
"18",6.03827872446131e-18
"19",1.44841574197371e-18
"20",5.32778510724459e-18
"21",9.55098264254045e-19
"22",-2.30003250903256e-18
"23",-1.02991330792951e-18
"24",-5.20303455501816e-18
"25",-4.44579377914552e-18
"26",-2.97817241138598e-19
"27",4.96173604078474e-18
"28",-1.79531465222936e-18
"29",1.01826506128187e-18
"30",-2.44966559129534e-18
"31",-5.35194993532765e-18
"32",-3.25004552837266e-18
"33",2.68432873923797e-18
"34",5.57503360664482e-18
"35",-2.61747709791765e-18
"36",2.04926544262365e-18
"37",-1.52835851125213e-18
"38",-2.90061255622445e-18
"39",-6.16228367502219e-18
"40",1.67584973692799e-18
"41",3.05786075764061e-18
"42",-5.62549914945867e-18
"43",-2.65056003559629e-18
"44",-2.99486999367415e-18
"45",-1.87372383820729e-18
"46",4.96927128801933e-18
"47",-1.71402606176955e-18
"48",-4.57879346163594e-18
"49",2.5974741121558e-18
"50",7.3456307327507e-19
"51",-3.07196477069859e-18
"52",2.72019524525502e-19
"53",3.06285909324087e-18
"54",2.61196703099223e-18
"55",1.73786457349265e-18
"56",4.03803591814324e-18
"57",1.44115444810955e-19
"58",-4.72498941760468e-18
"59",-4.55739721444247e-18
"60",5.45970337145868e-18
"61",-5.33935070412692e-18
"62",-5.32775676268392e-20
"63",-1.97912109154524e-19
"64",2.23642787578298e-18
"65",-6.2745306622268e-18
"66",7.24438890244771e-20
"67",2.76167060255909e-18
"68",4.67946169306806e-18
"69",-5.60201091451444e-18
"70",4.69986604520801e-18
"71",-8.25131559881067e-21
"72",1.44010718663645e-18
"73",2.65278672050515e-18
"74",-5.30782108938251e-18
"75",-3.91558274624592e-19
"76",4.05382608599267e-19
"77",-5.56332704337764e-18
"78",5.41821198492323e-18
"79",-3.31851339365351e-18
"80",-3.53552649755144e-18
"81",-3.84521192481343e-18
"82",4.46416374784518e-18
"83",5.83661832255541e-18
"84",-2.20324982410917e-18
"85",-4.79364031892697e-18
"86",-1.57318492933591e-18
"87",-2.70968689029174e-18
"88",-2.5721474171293e-18
"89",-6.36903304817006e-18
"90",-4.66770173561903e-18
"91",3.24591970825113e-18
"92",2.30747960852482e-18
"93",1.9342359686836e-18
"94",-1.61318593618671e-19
"95",-1.10390997974341e-18
"96",-4.07030527410165e-18
"97",1.0650217954676e-18
"98",-3.98927245029308e-18
"99",2.72353961879966e-18
"100",9.937677616763e-19
"101",-4.52407999581415e-19
"102",3.39330571642859e-19
"103",2.40347747921947e-18
"104",4.01279232816829e-18
"105",4.13577710447065e-18
"106",-7.95803528810649e-19
"107",-3.83404621409006e-18
"108",5.38578610416354e-18
"109",-4.21757094828127e-19
"110",1.78827675833769e-20
"111",-5.48830291265737e-18
"112",-2.92473933724438e-18
"113",-6.89763912883861e-19
"114",-4.30915288815246e-18
"115",-1.5838682884076e-18
"116",-4.13342860531792e-18
"117",3.9589339805923e-18
"118",3.29742211943855e-18
"119",-2.53111628725945e-18
"120",4.37771313864975e-18
"121",5.01868458185078e-18
"122",2.54561840566931e-18
"123",5.67414836376575e-18
"124",1.00744439009128e-18
"125",5.64222033716711e-18
"126",-2.69792798013244e-18
"127",-5.15449443735764e-18
"128",2.913450196234e-18
"129",3.68048393421148e-18
"130",2.37682826971598e-18
"131",-4.80275679184128e-18
"132",-1.760981891789e-18
"133",4.22404849874395e-18
"134",-2.14567219459747e-18
"135",1.38768015393077e-18
"136",1.33432523492866e-18
"137",2.85670638108807e-21
"138",4.12680567428588e-18
"139",-1.0755762556074e-18
"140",-4.37577231786366e-18
"141",-1.04258629059842e-18
"142",-5.04277616882891e-18
"143",-7.06525392523776e-19
"144",4.16496576390844e-18
"145",-5.88715702633735e-18
"146",1.09254365266985e-18
"147",4.05205137278687e-18
"148",-7.6236632486286e-19
"149",3.04828206643492e-18
"150",1.44112339414527e-19
"151",4.44487128652812e-19
"152",-5.80817885579807e-18
"153",4.58318660158111e-18
"154",3.75139908249825e-18
"155",2.1024038953477e-18
"156",-1.50540277563153e-18
"157",4.4152224568148e-18
"158",-1.7061412169023e-18
"159",-1.545980650978e-18
"160",-3.90455948062005e-18
"161",3.12919495242165e-18
"162",2.80956068780769e-19
"163",1.43224615336759e-18
"164",3.63115914190233e-18
"165",5.32370916094834e-18
"166",-4.68726593308287e-18
"167",8.98416482998346e-19
"168",4.23890589698177e-18
"169",-5.35855072979581e-18
"170",1.08247997882315e-18
"171",4.22344252643884e-18
"172",-4.33716593260057e-18
"173",4.90126003335601e-18
"174",4.04841776206034e-18
"175",4.91091048510319e-18
"176",1.46659664506945e-18
"177",2.90568803337469e-18
"178",4.40211214154934e-18
"179",-3.15906585632135e-18
"180",5.24058483629579e-19
"181",1.85813633733166e-18
"182",5.63672003252043e-19
"183",-3.62363331645185e-18
"184",-4.97877995882612e-18
"185",-1.68877884224132e-18
"186",3.50134261961643e-18
"187",-2.15183368584024e-18
"188",-4.67911010757346e-18
"189",3.2681244699597e-18
"190",-4.02665698868802e-18
"191",3.4240860965386e-19
"192",-7.02708425299538e-20
"193",-1.30403441537307e-18
"194",-3.63198253010407e-18
"195",-2.92280629402115e-18
"196",4.51398828074191e-19
"197",-5.0036300538128e-18
"198",-1.64576082834109e-18
"199",7.44985151827561e-19
"200",-3.68117851450937e-18
"201",-2.37405848649812e-18
"202",-2.42988254340466e-18
"203",-6.05218579379954e-18
"204",-5.20811887740592e-18
"205",-4.35230654811668e-18
"206",2.46719588680319e-18
"207",-4.6730185951265e-19
"208",-1.74053094019938e-19
"209",4.77377735203681e-18
"210",1.10134947344561e-18
"211",-9.282765589057e-19
"212",-4.57301885070876e-18
"213",7.31686152104279e-19
"214",-2.55973099859029e-18
"215",-4.517059405609e-18
"216",-2.53122294904353e-18
"217",-3.59119730161004e-18
"218",-2.27891820420822e-18
"219",-2.79254238291973e-18
"220",5.61913164082378e-18
"221",-4.7192543167266e-18
"222",-2.99521128816476e-19
"223",4.4473709316055e-19
"224",4.96225883655756e-18
"225",-2.54546914663317e-18
"226",1.36988440241025e-19
"227",-2.0225924252445e-18
"228",-2.34915356324972e-18
"229",3.73819731594039e-18
"230",-4.91231907297646e-18
"231",-4.11661074194781e-18
"232",-4.74669576386783e-18
"233",-5.40297024321122e-19
"234",4.36669686328361e-18
"235",6.00381384108725e-19
"236",-5.82719477052391e-18
"237",3.3548353894683e-18
"238",6.25730853914623e-19
"239",2.29841989335318e-18
"240",-1.86484433427944e-19
"241",-4.68547720679974e-18
"242",7.16113309940512e-19
"243",3.89847478211823e-19
"244",-3.70166068520935e-18
"245",1.54977500559282e-18
"246",3.23213491301795e-18
"247",-5.78460043855625e-18
"248",4.08841950533501e-18
"249",-1.47091292449593e-18
"250",-1.41155411725628e-18
"251",5.8932308233185e-18
"252",6.15978294399369e-18
"253",-3.24232874026481e-18
"254",-2.73762003743429e-18
"255",1.99307878741765e-18
"256",9.74641549325349e-19
"257",-2.15125820973275e-18
"258",-2.01142934150592e-18
"259",3.68635836616147e-18
"260",-3.9716747391869e-18
"261",-2.4001952711722e-18
"262",-4.17887467375897e-18
"263",5.02517283310142e-18
"264",5.16144607375711e-18
"265",-3.2263021575487e-18
"266",-1.46090568106986e-18
"267",3.10805021737178e-18
"268",3.69108039977283e-18
"269",4.83271644349575e-18
