"","hub"
"1",3.12439351379124e-18
"2",2.10807985221076e-18
"3",-1.499040993403e-18
"4",2.69933600174172e-19
"5",-1.77403080857558e-19
"6",1.78705991251348e-18
"7",2.48644307931521e-18
"8",-9.6357534697925e-19
"9",-1.06738737109667e-18
"10",-2.17758015496386e-18
"11",6.88722166044512e-19
"12",-1.0280377370737e-19
"13",-2.17704755066136e-18
"14",2.47235303877533e-18
"15",2.86060853785252e-18
"16",-1.35555007045698e-19
"17",-1.08792693961358e-18
"18",3.61503562797986e-18
"19",7.02319915452206e-19
"20",3.00435198052092e-18
"21",6.81876320085306e-19
"22",-1.11672848822355e-18
"23",-5.14399585624326e-19
"24",-2.80331051064246e-18
"25",-2.18263052739423e-18
"26",-1.46465575239022e-19
"27",2.6295477408344e-18
"28",-1.09240066426729e-18
"29",5.76819916191e-19
"30",-1.23105353668883e-18
"31",-2.39913129143861e-18
"32",-1.51196837760882e-18
"33",1.20544170531567e-18
"34",2.6139667868745e-18
"35",-1.56606389515831e-18
"36",1.24138131953035e-18
"37",-9.85969979632994e-19
"38",-1.43222430587281e-18
"39",-2.81752810176516e-18
"40",7.16139143682372e-19
"41",1.59485456056942e-18
"42",-3.22708622030784e-18
"43",-1.43551810801413e-18
"44",-1.69629518713437e-18
"45",-9.21472786610233e-19
"46",2.31902247805958e-18
"47",-7.8793055948029e-19
"48",-2.82980975571761e-18
"49",1.12138828724788e-18
"50",4.78417902946717e-19
"51",-1.98645939287155e-18
"52",1.26462094977438e-19
"53",1.78683241477221e-18
"54",1.57273846367524e-18
"55",7.64104915389625e-19
"56",1.64002516644549e-18
"57",7.14953288708734e-20
"58",-2.45033842537124e-18
"59",-2.62848438462547e-18
"60",2.38809614106292e-18
"61",-2.9769888206676e-18
"62",-2.18367885534612e-20
"63",-8.9437723250622e-20
"64",9.61238009751627e-19
"65",-3.26881555801517e-18
"66",3.55385093571861e-20
"67",1.45260501114518e-18
"68",1.94836901023808e-18
"69",-2.80349199361449e-18
"70",2.98960166279249e-18
"71",-4.04157994641149e-21
"72",7.59057751021188e-19
"73",1.14060658608658e-18
"74",-2.51746248124497e-18
"75",-1.79812076617372e-19
"76",1.79583510807087e-19
"77",-2.99628007870727e-18
"78",2.93445494393717e-18
"79",-1.6995208579795e-18
"80",-1.46860191549451e-18
"81",-2.61289212002403e-18
"82",2.19632491457861e-18
"83",2.49058096425095e-18
"84",-1.2044545127498e-18
"85",-2.40427147021297e-18
"86",-7.9080899845838e-19
"87",-1.63255991104171e-18
"88",-1.20053082815932e-18
"89",-3.55026328884242e-18
"90",-2.40562932031782e-18
"91",1.75771087092483e-18
"92",1.26105750593421e-18
"93",9.82664301050696e-19
"94",-7.79797870419215e-20
"95",-5.50307944717979e-19
"96",-2.3010629922447e-18
"97",5.36682023339751e-19
"98",-1.9480463744471e-18
"99",1.82384600458122e-18
"100",5.84249087330969e-19
"101",-2.46946075850148e-19
"102",1.90524886977789e-19
"103",1.36676134248337e-18
"104",2.19752742578983e-18
"105",2.05768235165987e-18
"106",-5.32480201472055e-19
"107",-2.42033739156275e-18
"108",2.57845291015405e-18
"109",-2.37187824589949e-19
"110",7.34800495820564e-21
"111",-2.70113193268829e-18
"112",-1.4359168984997e-18
"113",-3.97841144377956e-19
"114",-2.4203396139996e-18
"115",-8.00377926364391e-19
"116",-2.20538650329474e-18
"117",1.99957168627241e-18
"118",1.83780134410932e-18
"119",-1.3330790039526e-18
"120",2.20435204314946e-18
"121",2.79461239807319e-18
"122",1.01908010298618e-18
"123",2.77381730260848e-18
"124",5.21835671079096e-19
"125",3.33018258678308e-18
"126",-1.46924106852712e-18
"127",-2.38400279456126e-18
"128",1.53026745213494e-18
"129",1.8480120581255e-18
"130",1.28320940312387e-18
"131",-2.22669176753764e-18
"132",-9.89541514877866e-19
"133",2.47013086764667e-18
"134",-1.20710918623783e-18
"135",6.72046926716618e-19
"136",7.43980895885665e-19
"137",1.60444068414116e-21
"138",2.23864610626036e-18
"139",-6.49992321256568e-19
"140",-2.27807441776822e-18
"141",-6.13676287466248e-19
"142",-2.82037054289909e-18
"143",-3.75094487430521e-19
"144",2.1728923112036e-18
"145",-3.27217748732555e-18
"146",6.16227472000802e-19
"147",2.01982536330683e-18
"148",-4.33691939247908e-19
"149",1.73587196016843e-18
"150",6.56056961538008e-20
"151",1.82878154211389e-19
"152",-3.07282857925044e-18
"153",2.69629301261715e-18
"154",2.0234568089813e-18
"155",9.2179097412753e-19
"156",-9.03530375306456e-19
"157",1.99416698061374e-18
"158",-8.40323697249872e-19
"159",-6.28121118544368e-19
"160",-1.7703777003462e-18
"161",1.41493811776605e-18
"162",1.519009277959e-19
"163",6.36415042645122e-19
"164",1.84037576493476e-18
"165",3.03414146825587e-18
"166",-2.77661010396305e-18
"167",5.12931356835996e-19
"168",2.25163839980657e-18
"169",-3.06733685870153e-18
"170",5.57571470645445e-19
"171",2.62144230585347e-18
"172",-2.59736778443366e-18
"173",2.30056103175949e-18
"174",2.31343184776915e-18
"175",2.83800721502866e-18
"176",7.44807227429489e-19
"177",1.69142860238282e-18
"178",1.80478506927844e-18
"179",-1.59922312442747e-18
"180",3.03398319348849e-19
"181",9.86012888640523e-19
"182",2.73425960374787e-19
"183",-1.75590435101513e-18
"184",-3.08548151802386e-18
"185",-1.11135916058244e-18
"186",1.54905382379067e-18
"187",-1.09239325215239e-18
"188",-2.63703405151848e-18
"189",1.45646158275729e-18
"190",-2.33901262092642e-18
"191",1.87341393269736e-19
"192",-4.16040756535094e-20
"193",-6.28489403375254e-19
"194",-1.83911327119151e-18
"195",-1.66427388005743e-18
"196",2.13775048227281e-19
"197",-2.41232191439061e-18
"198",-6.81070195034105e-19
"199",4.23301000036779e-19
"200",-1.76820139644455e-18
"201",-1.33602166344092e-18
"202",-1.19777458918955e-18
"203",-2.69231110177623e-18
"204",-2.28228709537341e-18
"205",-2.19214259974478e-18
"206",1.15153605799645e-18
"207",-2.39087924789906e-19
"208",-9.23344389058122e-20
"209",1.74487523697644e-18
"210",5.21255635236467e-19
"211",-5.60314456648913e-19
"212",-2.46350787598956e-18
"213",3.48883379069396e-19
"214",-1.4760189409684e-18
"215",-2.3464535307009e-18
"216",-1.61091788348507e-18
"217",-1.65048769374922e-18
"218",-1.29396334562541e-18
"219",-1.56775305560945e-18
"220",2.51012857401096e-18
"221",-2.4597858840466e-18
"222",-1.69867330702884e-19
"223",1.8086227344934e-19
"224",3.2217768188115e-18
"225",-1.42872581459211e-18
"226",6.83781493010005e-20
"227",-9.00397641176734e-19
"228",-8.66684821066822e-19
"229",1.51634762178662e-18
"230",-2.43951986837619e-18
"231",-2.05710156533065e-18
"232",-2.33896495131007e-18
