"","hub"
"1",5.12343978632053e-15
"2",3.77579107206164e-15
"3",-2.61941112242699e-15
"4",4.23724618244312e-16
"5",-3.35767904386739e-16
"6",2.87981729917735e-15
"7",4.64146575065774e-15
"8",-1.83296386353515e-15
"9",-1.83731160230035e-15
"10",-4.45456499629233e-15
"11",1.193845320001e-15
"12",-1.98970223423183e-16
"13",-3.39146433629568e-15
"14",4.7693841629365e-15
"15",4.57587205335553e-15
"16",-3.04347250327201e-16
"17",-1.75381420253617e-15
"18",5.04465048090184e-15
"19",1.19464161481749e-15
"20",4.43872733380596e-15
"21",8.45558044186889e-16
"22",-1.91391471770967e-15
"23",-9.11737234480739e-16
"24",-4.41075889662382e-15
"25",-3.54720594230559e-15
"26",-2.75959390670068e-16
"27",4.18132675669806e-15
"28",-1.57732167065593e-15
"29",8.60796405099948e-16
"30",-2.0617221636608e-15
"31",-4.20479676662226e-15
"32",-2.68687668383047e-15
"33",2.43423277112287e-15
"34",4.63734315874293e-15
"35",-2.41955156425794e-15
"36",1.76020473367848e-15
"37",-1.35913363748747e-15
"38",-2.62745695201471e-15
"39",-5.03135201111931e-15
"40",1.37979741526191e-15
"41",2.59222024508139e-15
"42",-4.94463452638678e-15
"43",-2.28167476740567e-15
"44",-2.59624957239354e-15
"45",-1.55257755280406e-15
"46",4.37864223812625e-15
"47",-1.34898544668602e-15
"48",-3.94217292625453e-15
"49",2.32912752808236e-15
"50",6.5165954398684e-16
"51",-2.73082672471693e-15
"52",2.28200046868382e-16
"53",2.68715909888951e-15
"54",2.30649246845974e-15
"55",1.44209303918017e-15
"56",3.41742889226343e-15
"57",1.38164576037818e-16
"58",-4.07486299975352e-15
"59",-4.19356388208379e-15
"60",4.50305837182663e-15
"61",-4.14673557403707e-15
"62",-4.63507611083418e-17
"63",-1.66959921379604e-16
"64",1.85452272233163e-15
"65",-4.98632965448824e-15
"66",6.17225128963976e-17
"67",2.39646887547596e-15
"68",4.19399259581185e-15
"69",-4.58823682781013e-15
"70",4.36780922023272e-15
"71",-7.24603851072242e-18
"72",1.1872188428954e-15
"73",2.28432584058939e-15
"74",-4.24048783255899e-15
"75",-3.04816633824415e-16
"76",3.64328688713828e-16
"77",-4.51893283332242e-15
"78",4.61057611968404e-15
"79",-2.67983314897227e-15
"80",-2.76894122661158e-15
"81",-3.35927550014033e-15
"82",3.83897610702135e-15
"83",4.96085235487545e-15
"84",-1.9310629107839e-15
"85",-3.77355136706018e-15
"86",-1.32747163745313e-15
"87",-2.42069110740754e-15
"88",-2.30988918653665e-15
"89",-5.11810304582568e-15
"90",-3.98185259788913e-15
"91",2.73400833061292e-15
"92",1.98469732806069e-15
"93",1.5267392470498e-15
"94",-1.36018122369906e-16
"95",-9.33716941895321e-16
"96",-3.545344302883e-15
"97",9.00913226748787e-16
"98",-3.49950011054506e-15
"99",2.36378943612288e-15
"100",8.66982940764373e-16
"101",-3.82270024966599e-16
"102",3.28768875184187e-16
"103",2.1805175546942e-15
"104",3.29631187451443e-15
"105",3.54844217726752e-15
"106",-7.34274784723526e-16
"107",-3.09871251683787e-15
"108",4.78462137156618e-15
"109",-3.52997509061327e-16
"110",1.55752195235514e-17
"111",-4.66606109077096e-15
"112",-2.5443386708608e-15
"113",-5.59368443370384e-16
"114",-4.00397474315911e-15
"115",-1.27942302267177e-15
"116",-3.504963025094e-15
"117",3.48630618949165e-15
"118",2.94373695663553e-15
"119",-2.20018454693214e-15
"120",3.78705909218043e-15
"121",4.19144123193342e-15
"122",2.31005799537854e-15
"123",5.09293778947854e-15
"124",8.78297469159079e-16
"125",4.84811559950312e-15
"126",-2.15021226060092e-15
"127",-4.48714362972436e-15
"128",2.66529581552458e-15
"129",3.27002454381942e-15
"130",1.86970851132242e-15
"131",-3.96555889059319e-15
"132",-1.55824139578377e-15
"133",3.58323297745981e-15
"134",-1.85835936329283e-15
"135",1.1701019486064e-15
"136",1.15047978977951e-15
"137",2.65371193900107e-18
"138",3.61186958035142e-15
"139",-8.93452490769893e-16
"140",-3.54108821903076e-15
"141",-9.23416365273599e-16
"142",-4.66677897589572e-15
"143",-5.75334582830195e-16
"144",3.60540622831715e-15
"145",-4.95255690460343e-15
"146",9.34941688017487e-16
"147",3.67039267835473e-15
"148",-6.6504767293115e-16
"149",2.53989767880724e-15
"150",1.17692763264167e-16
"151",3.68577607710756e-16
"152",-4.72505151526673e-15
"153",3.83214100408292e-15
"154",3.07672819472444e-15
"155",1.85224565122325e-15
"156",-1.32469064485663e-15
"157",3.82513454311085e-15
"158",-1.54989833419667e-15
"159",-1.24647770364523e-15
"160",-3.1056711523623e-15
"161",2.58397486542442e-15
"162",2.41498274461708e-16
"163",1.13413637929843e-15
"164",3.04077329606772e-15
"165",4.83291995988964e-15
"166",-4.11619724210834e-15
"167",7.53276860564194e-16
"168",3.66847499548939e-15
"169",-4.5854427688154e-15
"170",9.19085578468424e-16
"171",3.77947104521599e-15
"172",-3.95178742309111e-15
"173",4.17928623191418e-15
"174",3.46151367389101e-15
"175",4.39540051163266e-15
"176",1.37991399090332e-15
"177",2.53047046395861e-15
"178",3.73928503850747e-15
"179",-2.90173083896658e-15
"180",4.57986610152974e-16
"181",1.54204501375387e-15
"182",4.88797112418157e-16
"183",-3.16566876138205e-15
"184",-4.4236130832896e-15
"185",-1.55389039382987e-15
"186",2.91766967851556e-15
"187",-1.84021673786125e-15
"188",-4.19042466094335e-15
"189",2.56052884491272e-15
"190",-3.69777644795317e-15
"191",2.94489766701782e-16
"192",-6.1032556358116e-17
"193",-1.02879795031967e-15
"194",-3.2544378046765e-15
"195",-2.62178235387229e-15
"196",3.86893320514074e-16
"197",-4.62536853408633e-15
"198",-1.36024588231782e-15
"199",6.21681012071074e-16
"200",-3.3272930260431e-15
"201",-1.93663108609937e-15
"202",-2.07210732176388e-15
"203",-4.9918487718078e-15
"204",-4.65644029135215e-15
"205",-3.59943443441939e-15
"206",2.15888742797206e-15
"207",-3.83490641150876e-16
"208",-1.47921774570634e-16
"209",4.06378188590527e-15
"210",8.80934839853207e-16
"211",-7.8612779567451e-16
"212",-3.85871598244343e-15
"213",6.14421286095516e-16
"214",-2.35429392787e-15
"215",-3.78398353513623e-15
"216",-2.20973276140217e-15
"217",-3.08153765802415e-15
"218",-2.11634700838585e-15
"219",-2.47696822425344e-15
"220",4.92796183247028e-15
"221",-3.95570169315482e-15
"222",-2.56060117956045e-16
"223",3.75835777528697e-16
"224",4.45571933558462e-15
"225",-2.18689234846266e-15
"226",1.13303034146046e-16
"227",-1.71833672302503e-15
"228",-1.86552281551485e-15
"229",3.07875031610244e-15
"230",-4.26923487032831e-15
"231",-3.74928865091764e-15
"232",-3.99654581477487e-15
"233",-4.50349927894147e-16
"234",3.69735951351765e-15
"235",5.08795747254956e-16
"236",-5.01490880360542e-15
"237",2.91479392558504e-15
"238",5.53120656857637e-16
"239",1.88825532881395e-15
"240",-1.50223810606649e-16
"241",-3.90937814716717e-15
"242",6.17608686442717e-16
"243",3.32735798507338e-16
"244",-3.14227895279886e-15
"245",1.38168925478363e-15
"246",2.95624209993048e-15
"247",-5.11484487954916e-15
"248",3.54956602430486e-15
"249",-1.33709375697265e-15
"250",-1.19232828065838e-15
"251",5.11738521356437e-15
"252",5.11468874374233e-15
"253",-2.8012946588853e-15
"254",-2.32951966889107e-15
"255",1.8529360673277e-15
"256",8.43171190350296e-16
"257",-1.86996323635671e-15
"258",-1.85025062452087e-15
"259",3.0201844065461e-15
"260",-3.44729041055221e-15
"261",-2.14069816426425e-15
"262",-3.36840915397874e-15
"263",4.15501837044107e-15
"264",4.28607924479519e-15
"265",-2.70522463059951e-15
"266",-1.32777742412941e-15
"267",2.93227016621177e-15
"268",2.9356498384607e-15
"269",4.29294021593188e-15
"270",1.13921494963536e-15
"271",-4.63343132363883e-15
"272",-4.58623502498833e-15
"273",1.12875239393178e-15
"274",2.36490616240117e-15
"275",-1.96922095716227e-15
"276",2.21295341626617e-15
"277",-2.83697308946052e-15
"278",-2.90908533704183e-15
"279",7.94560755747469e-16
"280",2.23239934625269e-15
"281",3.13567287756884e-15
"282",5.00781768044063e-15
"283",3.1578576792984e-15
"284",-4.95179010834436e-15
"285",2.62297438010801e-15
"286",-3.27636251691948e-15
"287",3.72534713486114e-15
"288",1.0437706681429e-15
"289",-1.03514673404042e-15
"290",3.31111733283967e-15
"291",-3.3647589932428e-15
"292",3.50737255800098e-15
"293",-4.99987276107739e-15
"294",2.48849905788819e-15
"295",2.72984431762815e-15
"296",4.08212909776021e-15
"297",2.87548571022129e-15
"298",-1.38050076137392e-15
"299",-2.00855324051898e-15
"300",-3.02081993550914e-15
"301",-2.01108213397686e-15
"302",-2.59200412794733e-15
"303",-1.7372075502433e-15
"304",-1.36733624628298e-15
