"","hub"
"1",2.29837796387762e-18
"2",1.16972948857553e-18
"3",-9.23403893299959e-19
"4",2.49443241930451e-19
"5",-1.29543283019952e-19
"6",1.01413829751602e-18
"7",1.95567541695016e-18
"8",-6.17193964379037e-19
"9",-8.38734395342661e-19
"10",-1.9941538003949e-18
"11",4.21378026364419e-19
"12",-8.76085154979712e-20
"13",-1.11869380281425e-18
"14",1.76354115362798e-18
"15",2.22982441131751e-18
"16",-1.05089419648789e-19
"17",-4.03733527186924e-19
"18",2.23375395601917e-18
"19",4.89360686047095e-19
"20",2.01222040194262e-18
"21",3.72585006434256e-19
"22",-1.07456902053706e-18
"23",-2.67954718502334e-19
"24",-1.63919657961316e-18
"25",-1.47348555717668e-18
"26",-1.08551702172676e-19
"27",1.82942584582269e-18
"28",-5.25866955975865e-19
"29",3.49188499150827e-19
"30",-7.1317106643165e-19
"31",-1.81624604378613e-18
"32",-8.86661652397692e-19
"33",7.17303195422753e-19
"34",1.96239540962943e-18
"35",-8.03899329216478e-19
"36",8.29025686984833e-19
"37",-5.55299438215337e-19
"38",-8.34032160163153e-19
"39",-3.31830995929359e-18
"40",5.16840596594982e-19
"41",8.6096377567894e-19
"42",-1.87662992775778e-18
"43",-1.24157728064581e-18
"44",-8.08005520978123e-19
"45",-4.6775451125415e-19
"46",1.4787052873877e-18
"47",-6.15416724251336e-19
"48",-1.47755567642611e-18
"49",7.50417798274017e-19
"50",2.45517580974352e-19
"51",-1.28210109451811e-18
"52",8.2210719853855e-20
"53",7.7963859082828e-19
"54",9.90672598950847e-19
"55",6.91360175360376e-19
"56",1.24535689749134e-18
"57",4.34700460931636e-20
"58",-1.58244002131753e-18
"59",-1.59239422811658e-18
"60",1.97238789223187e-18
"61",-1.35055393601391e-18
"62",-1.44468816775093e-20
"63",-6.2720953330411e-20
"64",8.89612045958072e-19
"65",-1.85253186433692e-18
"66",3.07196175164132e-20
"67",1.20778218105973e-18
"68",1.77016255096327e-18
"69",-1.95836246462483e-18
"70",1.79354737251536e-18
"71",-1.87856830101195e-21
"72",5.26633120399518e-19
"73",9.96538202122462e-19
"74",-1.14861947669705e-18
"75",-1.19146483734274e-19
"76",1.70630026951575e-19
"77",-1.81738906577941e-18
"78",1.47217458909476e-18
"79",-1.22494525594373e-18
"80",-8.79916011231224e-19
"81",-1.23648711978523e-18
"82",1.73465895552118e-18
"83",1.97475787181444e-18
"84",-6.78714672833741e-19
"85",-1.87821915949079e-18
"86",-4.10588534740185e-19
"87",-1.04774567871766e-18
"88",-8.97933201926277e-19
"89",-2.29166198013199e-18
"90",-1.62798771343843e-18
"91",1.20055450236935e-18
"92",8.88655203613426e-19
"93",4.2066215025951e-19
"94",-6.48650460267082e-20
"95",-4.2670287582741e-19
"96",-1.58115301912431e-18
"97",3.65760261967205e-19
"98",-1.31678496605183e-18
"99",7.67493336408947e-19
"100",3.33719652140603e-19
"101",-1.50667514385317e-19
"102",1.37712153040288e-19
"103",8.10570617392982e-19
"104",1.68027969864789e-18
"105",1.58329408152193e-18
"106",-2.59113053306957e-19
"107",-7.72361356538094e-19
"108",1.67850956270066e-18
"109",-1.04750947802856e-19
"110",7.2427555287233e-21
"111",-2.073779601226e-18
"112",-1.2379698417404e-18
"113",-1.76295004070016e-19
"114",-1.95916812850098e-18
"115",-5.04249040486453e-19
"116",-1.32795063463342e-18
"117",1.44427117410884e-18
"118",1.40835426604628e-18
"119",-8.55564527327563e-19
"120",1.61558589410238e-18
"121",1.65397086209724e-18
"122",8.79853388061789e-19
"123",1.94294716240583e-18
"124",3.94517099233653e-19
"125",2.18027134735143e-18
"126",-8.57251937103886e-19
"127",-2.26173294505256e-18
"128",1.00324633819565e-18
"129",1.56324316633075e-18
"130",7.73729395800374e-19
"131",-1.50290571762884e-18
"132",-6.30167540992187e-19
"133",1.07792134037011e-18
"134",-5.81331787479114e-19
"135",5.08755581131968e-19
"136",4.54570486542881e-19
"137",9.78816539501762e-22
"138",1.32793949617236e-18
"139",-4.27183733525002e-19
"140",-1.06230083919467e-18
