"","hub"
"1",8.9182618292544e-15
"2",6.57228619229821e-15
"3",-4.55947136043478e-15
"4",7.37556645737059e-16
"5",-5.84487742385612e-16
"6",5.01302476426906e-15
"7",8.07934748323165e-15
"8",-3.19052559736707e-15
"9",-3.19819028702296e-15
"10",-7.75395626391957e-15
"11",2.07801733829388e-15
"12",-3.46327671250777e-16
"13",-5.90376709024534e-15
"14",8.30189261730028e-15
"15",7.96526090850087e-15
"16",-5.29784963677619e-16
"17",-3.05284612506378e-15
"18",8.78146010535479e-15
"19",2.07962363323472e-15
"20",7.72617565939578e-15
"21",1.47183415015126e-15
"22",-3.33159178008401e-15
"23",-1.58715074172594e-15
"24",-7.67797346202917e-15
"25",-6.17452494310555e-15
"26",-4.80352718311726e-16
"27",7.27840262089108e-15
"28",-2.74552214641908e-15
"29",1.4983173893033e-15
"30",-3.58885986879405e-15
"31",-7.31897868441916e-15
"32",-4.67685942532037e-15
"33",4.23722288266043e-15
"34",8.07192928724711e-15
"35",-4.2110151123263e-15
"36",3.0639358795839e-15
"37",-2.36588761557127e-15
"38",-4.57370640618709e-15
"39",-8.75873217943484e-15
"40",2.4020818350464e-15
"41",4.51217881954172e-15
"42",-8.60738802974436e-15
"43",-3.97166241976267e-15
"44",-4.5191671834443e-15
"45",-2.70261741136257e-15
"46",7.62201675068857e-15
"47",-2.3480751581767e-15
"48",-6.86219870686828e-15
"49",4.05436244389577e-15
"50",1.13428191046065e-15
"51",-4.75359805852301e-15
"52",3.97213569330871e-16
"53",4.67728961245906e-15
"54",4.01518352833866e-15
"55",2.51041713139335e-15
"56",5.94853637934365e-15
"57",2.40507295743628e-16
"58",-7.09308841399207e-15
"59",-7.29921953106438e-15
"60",7.83822246861846e-15
"61",-7.21796419210102e-15
"62",-8.06754960723539e-17
"63",-2.90597567341178e-16
"64",3.22787065742013e-15
"65",-8.68034334427422e-15
"66",1.0744002656818e-16
"67",4.17152441250498e-15
"68",7.30041267232184e-15
"69",-7.98724156676737e-15
"70",7.60352894099018e-15
"71",-1.26127447253624e-17
"72",2.06663446860165e-15
"73",3.9761943990178e-15
"74",-7.38152839016155e-15
"75",-5.30610145855906e-16
"76",6.34173241351284e-16
"77",-7.86582235170188e-15
"78",8.02535981844654e-15
"79",-4.66476276676981e-15
"80",-4.81968460200831e-15
"81",-5.84753756172676e-15
"82",6.6825902900668e-15
"83",8.63531255932853e-15
"84",-3.36146427196095e-15
"85",-6.56845154082105e-15
"86",-2.31077932025863e-15
"87",-4.21362658820423e-15
"88",-4.02066999777625e-15
"89",-8.90889222761686e-15
"90",-6.93138391470214e-15
"91",4.75893541046049e-15
"92",3.45470344914931e-15
"93",2.6574809858544e-15
"94",-2.3677735764685e-16
"95",-1.62516110182014e-15
"96",-6.17140179000077e-15
"97",1.56827628795891e-15
"98",-6.09144975433992e-15
"99",4.11474361845074e-15
"100",1.50909876722931e-15
"101",-6.65408917687249e-16
"102",5.72260465305734e-16
"103",3.79551528301139e-15
"104",5.73786143927059e-15
"105",6.17690966992188e-15
"106",-1.27813973147661e-15
"107",-5.39399791627483e-15
"108",8.32871679405334e-15
"109",-6.14501195616017e-16
"110",2.71102704389127e-17
"111",-8.12239126567067e-15
"112",-4.4288772448624e-15
"113",-9.7361915847593e-16
"114",-6.96961284889314e-15
"115",-2.22698449883182e-15
"116",-6.10114189961826e-15
"117",6.06877663750328e-15
"118",5.12377733104897e-15
"119",-3.82999749264646e-15
"120",6.59213843787495e-15
"121",7.29557867737831e-15
"122",4.02066584614069e-15
"123",8.86492153199539e-15
"124",1.52877667643811e-15
"125",8.43964513138713e-15
"126",-3.7426421580685e-15
"127",-7.81067235692321e-15
"128",4.6392188078135e-15
"129",5.69198525343628e-15
"130",3.25450626127684e-15
"131",-6.90288055192691e-15
"132",-2.71230973694797e-15
"133",6.23711058816889e-15
"134",-3.23472710205089e-15
"135",2.03676652304275e-15
"136",2.00269070100521e-15
"137",4.61920938466124e-18
"138",6.28689566017051e-15
"139",-1.55516538525538e-15
"140",-6.16424678498503e-15
"141",-1.60727267919032e-15
"142",-8.12300179274197e-15
"143",-1.00145800791429e-15
"144",6.27613872115125e-15
"145",-8.62075043004828e-15
"146",1.62736996257781e-15
"147",6.38904624124616e-15
"148",-1.15762111346337e-15
"149",4.4214731716199e-15
"150",2.04874687091765e-16
"151",6.41603408703711e-16
"152",-8.22455743354184e-15
"153",6.67056865920182e-15
"154",5.35555375887502e-15
"155",3.22414698933669e-15
"156",-2.30578887242526e-15
"157",6.65855544428108e-15
"158",-2.69799252064563e-15
"159",-2.16958621994579e-15
"160",-5.4060427257277e-15
"161",4.49781026834268e-15
"162",4.20395272225135e-16
"163",1.97442659934881e-15
"164",5.29331237158148e-15
"165",8.41257183414985e-15
"166",-7.16478860542989e-15
"167",1.31110350478399e-15
"168",6.38523490346965e-15
"169",-7.98198982879269e-15
"170",1.59981294465485e-15
"171",6.57881211650088e-15
"172",-6.87917994205969e-15
"173",7.27464712450179e-15
"174",6.02567905248432e-15
"175",7.65156374586858e-15
"176",2.40187640096013e-15
"177",4.40481238529804e-15
"178",6.50844583593008e-15
"179",-5.05075473027053e-15
"180",7.9718278022667e-16
"181",2.68412173302743e-15
"182",8.50805486981492e-16
"183",-5.51081528547716e-15
"184",-7.69973999410982e-15
"185",-2.7050218367525e-15
"186",5.07912848248984e-15
"187",-3.20325451552757e-15
"188",-7.2939366421532e-15
"189",4.45714136650366e-15
"190",-6.43675946932985e-15
"191",5.12604083129521e-16
"192",-1.06239394338887e-16
"193",-1.79080530461381e-15
"194",-5.66431999757054e-15
"195",-4.56358295037537e-15
"196",6.73459915335135e-16
"197",-8.05061754157132e-15
"198",-2.36764788976019e-15
"199",1.08217366614805e-15
"200",-5.7917233280036e-15
"201",-3.37085331509211e-15
"202",-3.60679098328878e-15
