"","hub"
"1",6.85555816938324e-16
"2",5.05408908077788e-16
"3",-3.50417990020798e-16
"4",5.66755832453645e-17
"5",-4.49188604933408e-17
"6",3.85299058257527e-16
"7",6.21497902113759e-16
"8",-2.45227810654865e-16
"9",-2.45816042544176e-16
"10",-5.96295829859733e-16
"11",1.59818936425268e-16
"12",-2.66254963737535e-17
"13",-4.5400157267767e-16
"14",6.37718620440573e-16
"15",6.12474560090971e-16
"16",-4.07234038276415e-17
"17",-2.34737364723531e-16
"18",6.75363716844703e-16
"19",1.59751229195505e-16
"20",5.9397160705297e-16
"21",1.13126121964866e-16
"22",-2.55932697277206e-16
"23",-1.22015934437262e-16
"24",-5.90099482853539e-16
"25",-4.74817671049509e-16
"26",-3.69274574105525e-17
"27",5.59656317805547e-16
"28",-2.11161704103207e-16
"29",1.15225814326102e-16
"30",-2.7571228352591e-16
"31",-5.6262420667454e-16
"32",-3.59828149400966e-16
"33",3.25772056883637e-16
"34",6.20263596554565e-16
"35",-3.23707564071655e-16
"36",2.35573387374353e-16
"37",-1.81852790398137e-16
"38",-3.51446040063813e-16
"39",-6.72972965365237e-16
"40",1.84597561907243e-16
"41",3.46897626391601e-16
"42",-6.61710710632073e-16
"43",-3.05378054095886e-16
"44",-3.47338764381865e-16
"45",-2.07811241797284e-16
"46",5.85708733080522e-16
"47",-1.80513350972714e-16
"48",-5.27554388943796e-16
"49",3.11690168594237e-16
"50",8.71713240251544e-17
"51",-3.65390162096021e-16
"52",3.05341900780216e-17
"53",3.59734415871288e-16
"54",3.08726417857434e-16
"55",1.92966832085281e-16
"56",4.57320283784884e-16
"57",1.84975475988805e-17
"58",-5.45247279897979e-16
"59",-5.61030612829791e-16
"60",6.02254289607459e-16
"61",-5.54658848645424e-16
"62",-6.20081489663987e-18
"63",-2.23514578795676e-17
"64",2.48117648929273e-16
"65",-6.67415461387766e-16
"66",8.25880791597884e-18
"67",3.20566649517413e-16
"68",5.61353325755497e-16
"69",-6.1429561570369e-16
"70",5.83907416625155e-16
"71",-9.69085086499432e-19
"72",1.58845666035315e-16
"73",3.0569960498787e-16
"74",-5.67392789645787e-16
"75",-4.08033513648339e-17
"76",4.87581666310127e-17
"77",-6.04699191731061e-16
"78",6.16862146439841e-16
"79",-3.58664590744087e-16
"80",-3.7038814410217e-16
"81",-4.49384240322848e-16
"82",5.13823503389961e-16
"83",6.63781305976922e-16
"84",-2.58357783145985e-16
"85",-5.04915774062849e-16
"86",-1.77697882397588e-16
"87",-3.23835573933849e-16
"88",-3.09269979635296e-16
"89",-6.850601975855e-16
"90",-5.32794192746877e-16
"91",3.65940454884505e-16
"92",2.65547065953441e-16
"93",2.04330957868377e-16
"94",-1.81990467010983e-17
"95",-1.24995895174963e-16
"96",-4.742278092175e-16
"97",1.20498264720552e-16
"98",-4.68294300630386e-16
"99",3.16305264794291e-16
"100",1.16005301905726e-16
"101",-5.11309299550375e-17
"102",4.4005088818595e-17
"103",2.91694286090071e-16
"104",4.41265518918105e-16
"105",4.74844184322037e-16
"106",-9.82375728457465e-17
"107",-4.14535632720584e-16
"108",6.40300037821257e-16
"109",-4.72494615566572e-17
"110",2.08393346643095e-18
"111",-6.24473423996843e-16
"112",-3.40447268799119e-16
"113",-7.48661693682207e-17
"114",-5.35991959666312e-16
"115",-1.71139102930071e-16
"116",-4.68850368197998e-16
"117",4.66370680273445e-16
"118",3.93991544898132e-16
"119",-2.94348698261273e-16
"120",5.06839959285358e-16
"121",5.60973429251871e-16
"122",3.09087348263545e-16
"123",6.81636138711989e-16
"124",1.17583293660485e-16
"125",6.48604563503997e-16
"126",-2.87664248631267e-16
"127",-6.00608450248847e-16
"128",3.56573956254097e-16
"129",4.37582902260722e-16
"130",2.50092690937914e-16
"131",-5.30764217818981e-16
"132",-2.08541607546951e-16
"133",4.79755770767411e-16
"134",-2.48653986684231e-16
"135",1.56586432270148e-16
"136",1.53860824062126e-16
"137",3.54907381790128e-19
"138",4.83180859449873e-16
"139",-1.19537799486524e-16
"140",-4.7377376216116e-16
"141",-1.23535815425871e-16
"142",-6.24308791052641e-16
"143",-7.70234326966045e-17
"144",4.82449034964772e-16
"145",-6.62592467612343e-16
"146",1.25078897544645e-16
"147",4.91168706153745e-16
"148",-8.89628632112382e-17
"149",3.39979866551261e-16
"150",1.57524656788664e-17
"151",4.93384314205994e-17
"152",-6.32209236330115e-16
"153",5.12566668510068e-16
"154",4.11670169886603e-16
"155",2.47790281721833e-16
"156",-1.77389645618801e-16
"157",5.11727540126051e-16
"158",-2.07399730846384e-16
"159",-1.66739196373904e-16
"160",-4.15468995452412e-16
"161",3.45786303598113e-16
"162",3.23302330602776e-17
"163",1.51787334365341e-16
"164",4.07056508576948e-16
"165",6.46744931171005e-16
"166",-5.50764519769756e-16
"167",1.00777883128218e-16
"168",4.91039767635692e-16
"169",-6.13387467717298e-16
"170",1.23012055867743e-16
"171",5.05649180876305e-16
"172",-5.28567999175507e-16
"173",5.59429464191082e-16
"174",4.6333911739424e-16
"175",5.88202750958015e-16
"176",1.84594495341353e-16
"177",3.38589091862203e-16
"178",5.00203143680983e-16
"179",-3.88343241555463e-16
"180",6.13069958856857e-17
"181",2.0641795180881e-16
"182",6.54137984848408e-17
"183",-4.23446549090472e-16
"184",-5.91615843945165e-16
"185",-2.07821273344662e-16
"186",3.90470894721635e-16
"187",-2.46277383284119e-16
"188",-5.60704175134904e-16
"189",3.42644166331365e-16
"190",-4.94665384030226e-16
"191",3.94101711648982e-17
"192",-8.16705823023718e-18
"193",-1.37602922429105e-16
"194",-4.35629495723179e-16
"195",-3.50799718343515e-16
"196",5.17896889651321e-17
"197",-6.19011796547071e-16
"198",-1.81951184808133e-16
"199",8.32387506625993e-17
"200",-4.45159177352794e-16
"201",-2.59233791166007e-16
"202",-2.77316046835624e-16
"203",-6.67872060965489e-16
"204",-6.22790781056614e-16
"205",-4.81553483612566e-16
"206",2.88990845737889e-16
"207",-5.13262120639998e-17
"208",-1.97926154218492e-17
"209",5.43754094138649e-16
"210",1.17916168435939e-16
"211",-1.05208448590014e-16
"212",-5.16262387367686e-16
"213",8.22210227840887e-17
"214",-3.15187972518396e-16
"215",-5.06185277799698e-16
"216",-2.95755686907447e-16
"217",-4.1217255777272e-16
"218",-2.83244390883945e-16
"219",-3.31428375841265e-16
"220",6.59498400522489e-16
"221",-5.29486080311956e-16
"222",-3.42668120683951e-17
"223",5.02954030176491e-17
"224",5.9620234185471e-16
"225",-2.9266908438199e-16
"226",1.51603701654682e-17
"227",-2.29867215452185e-16
"228",-2.49641465681277e-16
"229",4.12028269583941e-16
"230",-5.70948660029011e-16
"231",-5.01768937380511e-16
"232",-5.35013544997658e-16
"233",-6.0274140269775e-17
"234",4.94583540088079e-16
"235",6.80693053585526e-17
"236",-6.71097686008298e-16
"237",3.90182024078192e-16
"238",7.4017714753825e-17
"239",2.52654940269866e-16
"240",-2.00903222081937e-17
"241",-5.23237520223795e-16
"242",8.26967229231185e-17
"243",4.45119622141806e-17
"244",-4.20509625283483e-16
"245",1.84953728294959e-16
"246",3.9548113873498e-16
"247",-6.84239486648057e-16
"248",4.74983097088742e-16
"249",-1.79002866808869e-16
"250",-1.59578259872189e-16
"251",6.84736434398483e-16
"252",6.83984858688111e-16
"253",-3.75029482988119e-16
"254",-3.11734031278189e-16
"255",2.47898819727464e-16
"256",1.12775624212951e-16
"257",-2.50182257023702e-16
"258",-2.47535983717942e-16
