"","hub"
"1",2.00644133365973e-16
"2",1.48366306079886e-16
"3",-1.02709207776542e-16
"4",1.6672270666162e-17
"5",-1.32283474007819e-17
"6",1.13200552297576e-16
"7",1.82739723227012e-16
"8",-7.20277007564679e-17
"9",-7.20210617219232e-17
"10",-1.7493625970384e-16
"11",4.67756127730914e-17
"12",-7.84163145362588e-18
"13",-1.33246061907516e-16
"14",1.87061152527114e-16
"15",1.80012182800543e-16
"16",-1.19848819709096e-17
"17",-6.8866490017983e-17
"18",1.98543610202574e-16
"19",4.70834734714778e-17
"20",1.73917094012685e-16
"21",3.32177093920061e-17
"22",-7.50505023615708e-17
"23",-3.56959204598741e-17
"24",-1.72945197417839e-16
"25",-1.3926251852585e-16
"26",-1.08536025821387e-17
"27",1.64255379487058e-16
"28",-6.21670915299709e-17
"29",3.39454670386592e-17
"30",-8.0938296916387e-17
"31",-1.64789005505941e-16
"32",-1.05108952557823e-16
"33",9.56250098948822e-17
"34",1.81787079987491e-16
"35",-9.54298066720034e-17
"36",6.91209047649566e-17
"37",-5.33730095562232e-17
"38",-1.03073581194316e-16
"39",-1.97793601560432e-16
"40",5.42577942839346e-17
"41",1.01211401825304e-16
"42",-1.94190571355395e-16
"43",-8.97460941189958e-17
"44",-1.02079072345848e-16
"45",-6.09177757045506e-17
"46",1.72157278247637e-16
"47",-5.28419703192942e-17
"48",-1.5510824669866e-16
"49",9.1548578105752e-17
"50",2.55502735912136e-17
"51",-1.07017583077972e-16
"52",8.95458940922138e-18
"53",1.05594113323876e-16
"54",9.07106157106082e-17
"55",5.66181562440793e-17
"56",1.33975907007824e-16
"57",5.42655336168128e-18
"58",-1.60049382186501e-16
"59",-1.64258676304642e-16
"60",1.76728404305942e-16
"61",-1.62949129990867e-16
"62",-1.82087873041867e-18
"63",-6.55018623743524e-18
"64",7.28002146184708e-17
"65",-1.96298588805926e-16
"66",2.41391364288593e-18
"67",9.40104077556255e-17
"68",1.65073774771691e-16
"69",-1.80493422597496e-16
"70",1.71803741429012e-16
"71",-2.83668835446202e-19
"72",4.6658533119566e-17
"73",8.96126323667999e-17
"74",-1.6701383832422e-16
"75",-1.19667865439367e-17
"76",1.43314817497771e-17
"77",-1.77569921008297e-16
"78",1.81644763667065e-16
"79",-1.05211678309816e-16
"80",-1.08598727643224e-16
"81",-1.31814528072159e-16
"82",1.50838131984702e-16
"83",1.95797734918137e-16
"84",-7.57547009767066e-17
"85",-1.48583098366799e-16
"86",-5.21188485458125e-17
"87",-9.52897666497346e-17
"88",-9.06643261446721e-17
"89",-2.00983771586755e-16
"90",-1.55933028861766e-16
"91",1.0748490495843e-16
"92",7.7741934733919e-17
"93",5.9893835019847e-17
"94",-5.34710212912113e-18
"95",-3.66760564363852e-17
"96",-1.38793380506807e-16
"97",3.5438293872508e-17
"98",-1.37112346000158e-16
"99",9.23337250506817e-17
"100",3.3884819186346e-17
"101",-1.50793330074993e-17
"102",1.29287388370952e-17
"103",8.57311125199151e-17
"104",1.29447158031549e-16
"105",1.39708401428274e-16
"106",-2.88427308391045e-17
"107",-1.22090499950775e-16
"108",1.86651063907767e-16
"109",-1.38429857768376e-17
"110",6.11954781188851e-19
"111",-1.82786684459744e-16
