"","hub"
"1",1.19770584496716e-15
"2",8.82870353109784e-16
"3",-6.12461217188228e-16
"4",9.90568892501348e-17
"5",-7.85165506806028e-17
"6",6.7338712889002e-16
"7",1.08549433989112e-15
"8",-4.28538830358895e-16
"9",-4.295401652809e-16
"10",-1.04150380116234e-15
"11",2.79065643591001e-16
"12",-4.65219250439811e-17
"13",-7.92879824155386e-16
"14",1.11529493002474e-15
"15",1.06989504217777e-15
"16",-7.11308377355788e-17
"17",-4.10033092786995e-16
"18",1.17940812150241e-15
"19",2.7933078076721e-16
"20",1.038068773425e-15
"21",1.97677320974598e-16
"22",-4.47550817152484e-16
"23",-2.13217339384636e-16
"24",-1.03115463076266e-15
"25",-8.2961730777278e-16
"26",-6.4521106198474e-17
"27",9.77594682615819e-16
"28",-3.68737289591585e-16
"29",2.01297641477856e-16
"30",-4.820330756064e-16
"31",-9.82922177444758e-16
"32",-6.28037210876771e-16
"33",5.68935680796971e-16
"34",1.08418287346641e-15
"35",-5.65490197955496e-16
"36",4.11579752264058e-16
"37",-3.1774948272823e-16
"38",-6.14314210279729e-16
"39",-1.17593917128927e-15
"40",3.22559566394656e-16
"41",6.05991432897109e-16
"42",-1.15604415669076e-15
"43",-5.33266420584326e-16
"44",-6.07225031496048e-16
"45",-3.62920992049648e-16
"46",1.02379071574731e-15
"47",-3.15284589123312e-16
"48",-9.21467857230189e-16
"49",5.44768601098248e-16
"50",1.52395368381225e-16
"51",-6.38583060687735e-16
"52",5.33526157401253e-17
"53",6.28025339012488e-16
"54",5.39240387161766e-16
"55",3.37144050479035e-16
"56",7.98781008026908e-16
"57",3.23053619720333e-17
"58",-9.52674902516679e-16
"59",-9.80193069445645e-16
"60",1.05268257126383e-15
"61",-9.69637426651432e-16
"62",-1.08330352653473e-17
"63",-3.90218419398135e-17
"64",4.33639505347081e-16
"65",-1.16530388810927e-15
"66",1.44285505312355e-17
"67",5.60272898762529e-16
"68",9.80715414315331e-16
"69",-1.07260691659677e-15
"70",1.02106322435169e-15
"71",-1.69476226352782e-18
"72",2.77581095648699e-16
"73",5.34088279971279e-16
"74",-9.91424814032699e-16
"75",-7.12436802999429e-17
"76",8.51871160655212e-17
"77",-1.05618670718605e-15
"78",1.0776794825446e-15
"79",-6.26548201446656e-16
"80",-6.47349135500415e-16
"81",-7.85112536069585e-16
"82",8.97699377911019e-16
"83",1.1598248514894e-15
"84",-4.515795819492e-16
"85",-8.82322347201699e-16
"86",-3.10443414359959e-16
"87",-5.66141359445659e-16
"88",-5.39977098878413e-16
"89",-1.19662038682049e-15
"90",-9.31040504640844e-16
"91",6.39220362104408e-16
"92",4.63977732460016e-16
"93",3.56794758737993e-16
"94",-3.18013113670239e-17
