"","hub"
"1",1.04052132314867e-15
"2",7.66728133718107e-16
"3",-5.31511304814966e-16
"4",8.60128990157048e-17
"5",-6.81792280601411e-17
"6",5.84781399835549e-16
"7",9.4173276148849e-16
"8",-3.72084982133478e-16
"9",-3.72834819346497e-16
"10",-9.04212362575293e-16
"11",2.42415828533546e-16
"12",-4.0378566912978e-17
"13",-6.88364969332063e-16
"14",9.67985990612739e-16
"15",9.2915655024395e-16
"16",-6.1770489023465e-17
"17",-3.56065468882495e-16
"18",1.02373942852201e-15
"19",2.42463122273123e-16
"20",9.01114813674641e-16
"21",1.71664166769709e-16
"22",-3.88517867732866e-16
"23",-1.85021519490875e-16
"24",-8.95290132361023e-16
"25",-7.20150694915023e-16
"26",-5.60027329230813e-17
"27",8.48784081139366e-16
"28",-3.20119410666147e-16
"29",1.74732625334358e-16
"30",-4.18632057797916e-16
"31",-8.53649865390187e-16
"32",-5.45290848269382e-16
"33",4.93946975108176e-16
"34",9.41291379835432e-16
"35",-4.90975892069217e-16
"36",3.57253760150056e-16
"37",-2.75922545347137e-16
"38",-5.3316996233756e-16
"39",-1.02144188436594e-15
"40",2.80101682090881e-16
"41",5.26196216340184e-16
"42",-1.00380239712881e-15
"43",-4.63091449734605e-16
"44",-5.26972597734122e-16
"45",-3.15176249099978e-16
"46",8.88988375411517e-16
"47",-2.73903806398276e-16
"48",-8.00253017879699e-16
"49",4.72734494384546e-16
"50",1.32229544453267e-16
"51",-5.54300312260651e-16
"52",4.63317450784969e-17
"53",5.45623511713451e-16
"54",4.68180486020731e-16
"55",2.9278332216956e-16
"56",6.93807825434489e-16
"57",2.80573465555564e-17
"58",-8.2741947435264e-16
"59",-8.51384322436089e-16
"60",9.13945296003974e-16
"61",-8.41983940947937e-16
"62",-9.4073183113537e-18
"63",-3.38720287381191e-17
"64",3.7648888030675e-16
"65",-1.01266508974911e-15
"66",1.25270534664338e-17
"67",4.8633156014016e-16
"68",8.51362208277041e-16
"69",-9.31392526634739e-16
"70",8.86640123823728e-16
"71",-1.47056320537407e-18
"72",2.40975323294777e-16
"73",4.63663024055421e-16
"74",-8.60910308113135e-16
"75",-6.18924180999376e-17
"76",7.39413288846671e-17
"77",-9.17400763506394e-16
"78",9.36117665614653e-16
"79",-5.44100924606056e-16
"80",-5.62113734903001e-16
"81",-6.81828180132882e-16
"82",7.79063539533192e-16
"83",1.00725341027358e-15
"84",-3.92093060351718e-16
"85",-7.65900249687576e-16
"86",-2.69488727735714e-16
"87",-4.91387121873752e-16
"88",-4.68833443323722e-16
"89",-1.03892286941729e-15
"90",-8.08147672089326e-16
"91",5.54934983305316e-16
"92",4.02837284202209e-16
"93",3.09897841781311e-16
"94",-2.76174359551962e-17
"95",-1.89511659604811e-16
"96",-7.19560532337025e-16
"97",1.82941696122761e-16
"98",-7.10267696335826e-16
"99",4.79645544954129e-16
"100",1.76000511232489e-16
"101",-7.75811143762154e-17
"102",6.67174875696412e-17
"103",4.42562868923689e-16
"104",6.69184664891204e-16
"105",7.20447681260071e-16
"106",-1.49012693332621e-16
"107",-6.29020262584825e-16
"108",9.71167595273574e-16
"109",-7.1665956665303e-17
"110",3.16253752580178e-18
"111",-9.47383726775131e-16
"112",-5.16475325327683e-16
"113",-1.13529611731667e-16
"114",-8.12589593159097e-16
"115",-2.59717107525352e-16
"116",-7.1130171159367e-16
"117",7.07570133009975e-16
"118",5.97713666526536e-16
"119",-4.46596899124717e-16
"120",7.68538924633642e-16
"121",8.50899656789614e-16
"122",4.69047252254883e-16
"123",1.03392033024013e-15
"124",1.78300773146876e-16
"125",9.83801405170432e-16
"126",-4.36350005420899e-16
"127",-9.11182822821807e-16
"128",5.40940509293847e-16
"129",6.63633473901704e-16
"130",3.79550621008653e-16
"131",-8.05063605644744e-16
"132",-3.16344939817915e-16
"133",7.27553778888466e-16
"134",-3.7736814865094e-16
"135",2.3759766972663e-16
"136",2.33514170622078e-16
"137",5.38583160732968e-19
"138",7.3315397388405e-16
"139",-1.81304940306859e-16
"140",-7.18761667645004e-16
"141",-1.87419419639295e-16
"142",-9.47488316538326e-16
"143",-1.16726470071216e-16
"144",7.31877464076131e-16
"145",-1.00522017897402e-15
"146",1.8970947907545e-16
"147",7.45189494053928e-16
"148",-1.34974971041282e-16
"149",5.15611746935179e-16
"150",2.38858524889678e-17
"151",7.48074813853475e-17
"152",-9.58778848802705e-16
"153",7.77884433002636e-16
"154",6.24451540041206e-16
"155",3.75969302516489e-16
"156",-2.68885713788163e-16
"157",7.76484136995489e-16
"158",-3.14566222459268e-16
"159",-2.52960140292322e-16
"160",-6.30475791577229e-16
"161",5.24600219142039e-16
"162",4.90159059157111e-17
"163",2.30245079408151e-16
"164",6.17126385336232e-16
"165",9.80896808534846e-16
"166",-8.35679530059795e-16
"167",1.52890381528468e-16
"168",7.44547183353008e-16
"169",-9.3059443818323e-16
"170",1.86515948559026e-16
"171",7.66987664338441e-16
"172",-8.02277121439086e-16
"173",8.48201183282043e-16
"174",7.02675279102256e-16
"175",8.92100061305605e-16
"176",2.80107447562443e-16
"177",5.1372822423598e-16
"178",7.58925472611257e-16
"179",-5.89097685328942e-16
"180",9.29745276019804e-17
"181",3.13070862715247e-16
"182",9.92004330846964e-17
"183",-6.42480636520657e-16
"184",-8.98031419743686e-16
"185",-3.15453591739819e-16
"186",5.92442000324469e-16
"187",-3.73716436036528e-16
"188",-8.50827931953766e-16
"189",5.19847950649834e-16
"190",-7.50513360141186e-16
"191",5.9765006523137e-17
"192",-1.23864101880278e-17
"193",-2.08874442883849e-16
"194",-6.60394885488204e-16
"195",-5.32287374990124e-16
"196",7.85419093796773e-17
"197",-9.38888738927941e-16
"198",-2.76120460621601e-16
"199",1.26200891539556e-16
"200",-6.75429330771375e-16
"201",-3.93115981784663e-16
"202",-4.20687046125841e-16
"203",-1.01325177786381e-15
"204",-9.45241553093477e-16
"205",-7.30629428034972e-16
"206",4.38042888774785e-16
"207",-7.78522771766916e-17
"208",-3.00216362892963e-17
"209",8.25190902777443e-16
"210",1.78784225481518e-16
"211",-1.59576806097239e-16
"212",-7.83353738602269e-16
"213",1.24720004718229e-16
"214",-4.77954533828809e-16
"215",-7.67934255417533e-16
"216",-4.48589042652665e-16
"217",-6.25375765841935e-16
"218",-4.29518308410587e-16
"219",-5.02793555462476e-16
"220",1.00045447450909e-15
"221",-8.03121568839352e-16
"222",-5.19714618086109e-17
"223",7.62756095835139e-17
"224",9.04852007093587e-16
"225",-4.43898744578143e-16
"226",2.29950291443312e-17
"227",-3.48823838109282e-16
"228",-3.78638889458043e-16
"229",6.24953332772275e-16
"230",-8.66353955289291e-16
"231",-7.61106437494921e-16
"232",-8.11160341992563e-16
"233",-9.1416057343954e-17
"234",7.50496731102399e-16
"235",1.03259623853959e-16
"236",-1.01757508200517e-15
"237",5.91749206892709e-16
"238",1.12239820822731e-16
"239",3.83348655923905e-16
"240",-3.04875833291365e-17
"241",-7.93590257430807e-16
"242",1.25395657291999e-16
"243",6.75442307141591e-17
"244",-6.37802034175e-16
"245",2.8032114932629e-16
"246",5.99842896798829e-16
"247",-1.038217278153e-15
"248",7.20730159725529e-16
"249",-2.71368324165114e-16
"250",-2.41957340442679e-16
"251",1.03891358574441e-15
"252",1.0380385732824e-15
"253",-5.68739058323335e-16
"254",-4.72809412411467e-16
"255",3.76116924607391e-16
"256",1.71143545563477e-16
"257",-3.79564457306908e-16
"258",-3.75539147027335e-16
"259",6.12839293505829e-16
"260",-6.99680043951493e-16
"261",-4.34465239321649e-16
