"","hub"
"1",6.13807205191109e-14
"2",4.52334176745553e-14
"3",-3.13788495850409e-14
"4",5.0762380687689e-15
"5",-4.0226386878695e-15
"6",3.45015750676042e-14
"7",5.56065253531921e-14
"8",-2.1957902595861e-14
"9",-2.20111050290699e-14
"10",-5.33641136159788e-14
"11",1.43017559165941e-14
"12",-2.38361499783661e-15
"13",-4.06302879037344e-14
"14",5.71374448733188e-14
"15",5.48187025484563e-14
"16",-3.6461105408208e-15
"17",-2.10108262039762e-14
"18",6.0436756383864e-14
"19",1.43123258220312e-14
"20",5.31758442823597e-14
"21",1.01296991188217e-14
"22",-2.29286182455081e-14
"23",-1.09230816888024e-14
"24",-5.28420326045666e-14
"25",-4.24968064051172e-14
"26",-3.30587691726716e-15
"27",5.00920033181011e-14
"28",-1.88955480206151e-14
"29",1.03121572311582e-14
"30",-2.46987588135524e-14
"31",-5.03725714530602e-14
"32",-3.21882104292208e-14
"33",2.91619107747899e-14
"34",5.55549277303719e-14
"35",-2.8981920865849e-14
"36",2.10866451269773e-14
"37",-1.62831285130764e-14
"38",-3.14777048658287e-14
"39",-6.02810732728602e-14
"40",1.65314805513507e-14
"41",3.10543212316867e-14
"42",-5.92397006739568e-14
"43",-2.73344889532498e-14
"44",-3.11027261877722e-14
"45",-1.86009615730366e-14
"46",5.24587543415374e-14
"47",-1.61598517427804e-14
"48",-4.72278245101415e-14
"49",2.7902933250522e-14
"50",7.80632671615683e-15
"51",-3.27160292215349e-14
"52",2.73372557045894e-15
"53",3.21915166977534e-14
"54",2.76331918551054e-14
"55",1.72771392525812e-14
"56",4.09409260135502e-14
"57",1.65517297572757e-15
"58",-4.88176621725191e-14
"59",-5.02355715229609e-14
"60",5.39468559179333e-14
"61",-4.96765332228018e-14
"62",-5.55244811555525e-16
"63",-2.00006263458715e-15
"64",2.22161319814923e-14
"65",-5.9741645046877e-14
"66",7.3944499521721e-16
"67",2.87088918278033e-14
"68",5.02429715882695e-14
"69",-5.49689875441202e-14
"70",5.23280339764926e-14
"71",-8.68054940796138e-17
"72",1.42230499107672e-14
"73",2.73663402040214e-14
"74",-5.08013685013001e-14
"75",-3.65186113327198e-15
"76",4.36474373161605e-15
"77",-5.41366047327407e-14
"78",5.52336820958278e-14
"79",-3.21042598463106e-14
"80",-3.31713988787501e-14
"81",-4.02439714761099e-14
"82",4.59911543479096e-14
"83",5.94336352308902e-14
