"","hub"
"1",8.8869305770853e-15
"2",6.54941276031934e-15
"3",-4.54321953768227e-15
"4",7.34971813697891e-16
"5",-5.82444164596354e-16
"6",4.9954127789328e-15
"7",8.05164686536416e-15
"8",-3.17928798464422e-15
"9",-3.1869670708798e-15
"10",-7.72621842262131e-15
"11",2.07065515807475e-15
"12",-3.45128436674661e-16
"13",-5.88268879319086e-15
"14",8.27342157351943e-15
"15",7.93743619643749e-15
"16",-5.27913618390898e-16
"17",-3.04214444202654e-15
"18",8.75096627134662e-15
"19",2.07217666560355e-15
"20",7.69927615114601e-15
"21",1.4666744473329e-15
"22",-3.32012754098154e-15
"23",-1.58164502172735e-15
"24",-7.65055938982102e-15
"25",-6.15343748316539e-15
"26",-4.78634845565158e-16
"27",7.25255552647546e-15
"28",-2.73595563562872e-15
"29",1.49307833334582e-15
"30",-3.57598595063367e-15
"31",-7.29386524593115e-15
"32",-4.66053670297639e-15
"33",4.22240923383623e-15
"34",8.04356216773013e-15
"35",-4.1962016473815e-15
"36",3.0531638400048e-15
"37",-2.35763602740613e-15
"38",-4.55791167908686e-15
"39",-8.72891349415673e-15
"40",2.39376187702563e-15
"41",4.49647010345849e-15
"42",-8.57732076492558e-15
"43",-3.95771635855165e-15
"44",-4.5033693674487e-15
"45",-2.69336519462611e-15
"46",7.595576879883e-15
"47",-2.34005051747768e-15
"48",-6.838552837629e-15
"49",4.04018615817972e-15
"50",1.13022938738195e-15
"51",-4.73705179379165e-15
"52",3.9581793666816e-16
"53",4.66099348118157e-15
"54",4.00097092024348e-15
"55",2.5013708457755e-15
"56",5.92806077720605e-15
"57",2.39650556904681e-16
"58",-7.06883988129473e-15
"59",-7.27400056985176e-15
"60",7.81124017222202e-15
"61",-7.19295602352204e-15
"62",-8.03948912458654e-17
"63",-2.89576434403383e-16
"64",3.21671319390903e-15
"65",-8.65005924552681e-15
"66",1.07059958554126e-16
"67",4.15677991009455e-15
"68",7.27436312858303e-15
"69",-7.95908690783774e-15
"70",7.57679979596109e-15
"71",-1.25681903952893e-17
"72",2.05949232954865e-15
"73",3.96237035428551e-15
"74",-7.35521681227585e-15
"75",-5.28757061542721e-16
"76",6.31976939070145e-16
"77",-7.83803737132469e-15
"78",7.99686422857517e-15
"79",-4.64832946304132e-15
"80",-4.80274724441136e-15
"81",-5.82645131647573e-15
"82",6.65918442831514e-15
"83",8.60522372565311e-15
"84",-3.34979874001312e-15
"85",-6.54584815942557e-15
"86",-2.30280360524143e-15
"87",-4.19885072515241e-15
"88",-4.00671717478854e-15
"89",-8.87785154359159e-15
"90",-6.90733040782355e-15
"91",4.74280748921434e-15
"92",3.44270186576245e-15
"93",2.6481890495768e-15
"94",-2.35939280460631e-16
"95",-1.61954313212784e-15
"96",-6.1499192115364e-15
"97",1.56277487453495e-15
"98",-6.06997581486151e-15
"99",4.10019481727787e-15
"100",1.50387032276218e-15
"101",-6.63066803232654e-16
"102",5.7032659493066e-16
"103",3.78215495949674e-15
"104",5.71809172221776e-15
"105",6.15507551756124e-15
"106",-1.27378042938861e-15
"107",-5.37507942249204e-15
"108",8.29996670926346e-15
"109",-6.12374962140191e-16
"110",2.70157843294321e-17
"111",-8.09380453912294e-15
"112",-4.41313802522369e-15
"113",-9.7023930666148e-16
"114",-6.94531348934504e-15
"115",-2.21930818825703e-15
"116",-6.07967206909579e-15
"117",6.04747376468907e-15
"118",5.10576796781087e-15
"119",-3.81666825417983e-15
"120",6.56899036188157e-15
"121",7.27046651184116e-15
"122",4.00659112003315e-15
"123",8.83491094534345e-15
"124",1.52345967363305e-15
"125",8.40987312853666e-15
"126",-3.72959076987016e-15
"127",-7.78375894593369e-15
