"","hub"
"1",3.57554516641298e-18
"2",2.78463688374949e-18
"3",-1.83666882117367e-18
"4",3.25980954478607e-19
"5",-2.49383586184495e-19
"6",2.10909794225497e-18
"7",3.51822849013502e-18
"8",-1.47440076518105e-18
"9",-1.50941202895319e-18
"10",-3.41813848516535e-18
"11",9.03855877760593e-19
"12",-1.30885321728422e-19
"13",-2.55537926862384e-18
"14",3.74333698808422e-18
"15",3.42762582104811e-18
"16",-2.56844445856086e-19
"17",-1.34671795240405e-18
"18",3.41674324259375e-18
"19",8.92386700825485e-19
"20",3.17147456789716e-18
"21",6.79222419155407e-19
"22",-1.64116670870275e-18
"23",-7.37681013045208e-19
"24",-3.90821445853149e-18
"25",-2.56072373219896e-18
"26",-1.90590768194653e-19
"27",3.14967350232984e-18
"28",-1.3568803391954e-18
"29",7.43522799658538e-19
"30",-1.76502394329969e-18
"31",-2.77755822165873e-18
"32",-2.02133814393379e-18
"33",1.75908824931e-18
"34",3.41717439943025e-18
"35",-1.89100720838128e-18
"36",1.19206669056008e-18
"37",-1.11992333595569e-18
"38",-2.32019704689513e-18
"39",-3.87230945086146e-18
"40",1.01777349568711e-18
"41",1.96026957609227e-18
"42",-4.20175000018401e-18
"43",-1.91242199466024e-18
"44",-2.08117963773474e-18
"45",-1.25522804844734e-18
"46",3.35380951727187e-18
"47",-8.94169642496634e-19
"48",-3.1102206144964e-18
"49",1.92032142147196e-18
"50",4.98454372022078e-19
"51",-1.79057792973936e-18
"52",1.53810877799916e-19
"53",1.806114630646e-18
"54",1.86111672269573e-18
"55",1.26315070503563e-18
"56",2.61093225822552e-18
"57",1.0236620659343e-19
"58",-3.31484383587407e-18
"59",-3.37741261324214e-18
"60",3.26469216005497e-18
"61",-3.40581154454945e-18
"62",-3.55251155736161e-20
"63",-1.2141214099205e-19
"64",1.70672609400307e-18
"65",-4.08541528313809e-18
"66",5.35773262212825e-20
"67",1.90491720183551e-18
"68",3.12780425882785e-18
"69",-3.23852199155071e-18
"70",4.15822700813392e-18
"71",-4.93323823210346e-21
"72",8.7087073665888e-19
"73",1.59503788518958e-18
"74",-3.28241299928553e-18
"75",-2.1427635620279e-19
"76",2.37101009546934e-19
"77",-3.83392299606874e-18
"78",3.70879309664851e-18
"79",-2.00757070776692e-18
"80",-2.42902395128941e-18
"81",-2.35936866696184e-18
"82",2.95489753585651e-18
"83",3.76104400940489e-18
"84",-1.59675163202483e-18
"85",-2.60835758411207e-18
"86",-9.89413437182557e-19
"87",-1.68441961373449e-18
"88",-1.6387811894669e-18
"89",-3.58204427747958e-18
"90",-3.08414349865176e-18
"91",1.96223316537237e-18
"92",1.51510331392162e-18
"93",1.1757050875755e-18
"94",-9.31503090385714e-20
"95",-7.26888457661659e-19
"96",-2.55532113515842e-18
"97",7.23749736529307e-19
"98",-2.53411130580395e-18
"99",1.88739164661359e-18
"100",7.25549674450162e-19
"101",-2.47369952455914e-19
"102",2.14154263584836e-19
"103",1.54053935909944e-18
"104",2.62659635318031e-18
"105",2.97136667117962e-18
"106",-5.60244700356712e-19
"107",-2.25112962345187e-18
"108",3.78060439121197e-18
"109",-2.58840897409401e-19
"110",1.13458725460079e-20
"111",-3.83199022476239e-18
"112",-1.82816249483305e-18
"113",-4.19156459966318e-19
"114",-3.29891411980974e-18
"115",-9.59493991792687e-19
"116",-2.60845129623e-18
"117",2.27890847985008e-18
"118",2.19197578354462e-18
"119",-1.62010062316556e-18
"120",2.86044185677551e-18
"121",3.07326116083492e-18
"122",1.99560206361744e-18
"123",4.6084063364344e-18
"124",6.06058815008278e-19
"125",4.03458095946318e-18
"126",-1.62315704466168e-18
"127",-3.23482835363475e-18
"128",2.15836341583001e-18
"129",2.3662916506392e-18
"130",1.39740834510698e-18
"131",-2.7744318888944e-18
"132",-1.117056932875e-18
"133",2.42417785040307e-18
"134",-1.4147954646954e-18
"135",9.13782542510758e-19
"136",9.13859212520348e-19
"137",1.88420277220452e-21
"138",2.99392078375192e-18
"139",-6.1698221327834e-19
"140",-2.89933213222426e-18
"141",-7.27487231711331e-19
"142",-4.22079580743174e-18
"143",-3.82112781579797e-19
"144",2.94362271655874e-18
"145",-3.86437996298393e-18
"146",6.96749606825482e-19
"147",2.35213281206876e-18
"148",-4.86612417435229e-19
"149",2.01889294540855e-18
"150",9.12283613864059e-20
"151",2.88902563133237e-19
"152",-4.24619982793374e-18
"153",2.72132164537233e-18
"154",2.43974835443553e-18
"155",1.38915408377326e-18
"156",-9.71178877458041e-19
"157",3.02034382889796e-18
"158",-1.22476089942934e-18
"159",-9.91939565152005e-19
"160",-2.37103196725446e-18
"161",1.95138502197567e-18
"162",1.96260480082223e-19
"163",9.2818637269128e-19
"164",2.33592358328879e-18
"165",3.40427875485216e-18
"166",-3.14841147265241e-18
"167",6.07668599543329e-19
"168",3.20422612812315e-18
"169",-3.66543866804248e-18
"170",7.20535801894796e-19
"171",3.22933407164016e-18
"172",-2.78496641280526e-18
"173",2.7699542013702e-18
"174",2.72416858360726e-18
"175",3.40920899953045e-18
"176",9.98549941719246e-19
"177",1.98690065605318e-18
"178",2.81547107407784e-18
"179",-2.17472960611456e-18
"180",3.64908871554643e-19
"181",1.11979864952203e-18
"182",3.49274369745624e-19
"183",-2.63252437504169e-18
"184",-3.55596698826451e-18
"185",-1.35970855341329e-18
"186",2.39694330297837e-18
"187",-1.3633167498243e-18
"188",-3.28643521020506e-18
"189",1.68813433120936e-18
"190",-2.72749085000825e-18
"191",2.55710999812087e-19
"192",-4.70958919743662e-20
"193",-7.55395425682358e-19
"194",-2.60194279190097e-18
"195",-2.03500189603636e-18
"196",3.1225046111154e-19
"197",-3.46876292023445e-18
"198",-1.02155262171623e-18
"199",4.52067405798473e-19
"200",-2.47667988002377e-18
"201",-1.56009780243445e-18
"202",-1.80302714530513e-18
"203",-3.62143015793637e-18
"204",-3.65091371281701e-18
"205",-2.45748471961095e-18
"206",1.76643116521289e-18
"207",-2.86380616506443e-19
"208",-1.19168739426796e-19
"209",2.77046223565666e-18
"210",6.70651568063501e-19
"211",-6.32897148368291e-19
"212",-3.2144758170295e-18
"213",4.31803545595403e-19
"214",-1.99508929616976e-18
"215",-2.81006298765807e-18
"216",-1.72383620616723e-18
"217",-2.29494831608507e-18
"218",-1.5019604937202e-18
"219",-1.86247359114285e-18
"220",3.75795678480325e-18
"221",-3.25330306994496e-18
"222",-1.8479711488575e-19
"223",2.93470269504923e-19
"224",2.90036982200593e-18
"225",-1.79169275709e-18
"226",8.63079561951801e-20
"227",-1.47652951610419e-18
"228",-1.56921396497666e-18
"229",2.24912811958136e-18
"230",-3.52797211882289e-18
"231",-2.90439639908929e-18
"232",-3.17189953831997e-18
"233",-3.15110753772482e-19
"234",2.60516984464369e-18
"235",3.58685782897411e-19
"236",-3.29682279606429e-18
"237",2.31513223587255e-18
"238",3.69089304401681e-19
"239",1.33019406718998e-18
"240",-1.32625227500969e-19
"241",-3.29979737284148e-18
"242",4.01995140140253e-19
"243",2.7973134664914e-19
"244",-2.63244567808158e-18
"245",1.10463121810573e-18
"246",2.68507258311616e-18
"247",-4.1853310658916e-18
"248",2.44509063913768e-18
"249",-1.05493512431368e-18
"250",-8.60001740292139e-19
"251",3.52584311854182e-18
"252",3.82169535692138e-18
"253",-2.34918856793197e-18
"254",-1.79875867533182e-18
"255",1.49125333611048e-18
"256",7.08656354807472e-19
"257",-1.52845645472252e-18
"258",-1.37169999847444e-18
"259",2.33550994288162e-18
"260",-3.12531923321356e-18
"261",-1.72137388726143e-18
"262",-2.85555837650057e-18
"263",3.16943571900105e-18
"264",3.04693575453686e-18
"265",-1.76452097282989e-18
"266",-1.07874912248731e-18
"267",2.31193908582788e-18
"268",2.16568696356793e-18
"269",3.79450270069001e-18
"270",9.66118289947205e-19
"271",-3.44719354062367e-18
"272",-3.54259698254903e-18
"273",8.77329198348093e-19
"274",1.98029202256646e-18
"275",-1.57927432578557e-18
