"","hub"
"1",2.09400744544131e-18
"2",1.17376894906298e-18
"3",-9.73329019886616e-19
"4",1.61097947643446e-19
"5",-1.22423376527186e-19
"6",1.1397618461524e-18
"7",1.66851676339686e-18
"8",-5.87646916625467e-19
"9",-7.37912872856408e-19
"10",-1.64643985318582e-18
"11",5.62847862405069e-19
"12",-6.80757791553061e-20
"13",-1.56623490679659e-18
"14",2.22469115221704e-18
"15",1.44606446790296e-18
"16",-9.52745300356087e-20
"17",-6.25484847637373e-19
"18",1.91422401241252e-18
"19",4.19087272987208e-19
"20",1.62986927675078e-18
"21",2.79755477037431e-19
"22",-7.76042450149812e-19
"23",-3.20445747712533e-19
"24",-1.84815033336169e-18
"25",-1.24737761237956e-18
"26",-8.53918889198175e-20
"27",1.93433177325268e-18
"28",-6.86514428372631e-19
"29",2.58410625940318e-19
"30",-7.71171794445801e-19
"31",-1.33687097847604e-18
"32",-8.18858050883011e-19
"33",6.02471216928668e-19
"34",1.68299706926409e-18
"35",-8.52289000477261e-19
"36",5.97281501890976e-19
"37",-4.07587700322802e-19
"38",-1.08797838786731e-18
"39",-1.60915413031754e-18
"40",6.14987315874978e-19
"41",8.53075136351499e-19
"42",-1.94929110847376e-18
"43",-7.00388398543604e-19
"44",-8.47912670217243e-19
"45",-6.10278079292104e-19
"46",1.99211048929031e-18
"47",-4.84954497542173e-19
"48",-1.7169667087755e-18
"49",1.05504988838834e-18
"50",2.53906067807405e-19
"51",-1.18520725361109e-18
"52",9.18320388234475e-20
"53",8.12292316020211e-19
"54",6.17843660014645e-19
"55",5.02446605413158e-19
"56",1.11904300881686e-18
"57",4.61432034569389e-20
"58",-1.49165298335216e-18
"59",-1.86704633969968e-18
"60",1.40635533016622e-18
"61",-1.59077765169106e-18
"62",-1.5382667677266e-20
"63",-6.88814273542467e-20
"64",6.64556074273617e-19
"65",-1.41124236835402e-18
"66",2.38068689518089e-20
"67",9.05507404658489e-19
"68",1.40234772988283e-18
"69",-1.50222812371031e-18
"70",1.33416228011934e-18
"71",-3.18453521130909e-21
"72",4.38618384414109e-19
"73",8.70808905469321e-19
"74",-1.70150224534845e-18
"75",-1.28437668010355e-19
"76",1.46242021935838e-19
"77",-1.43888649062654e-18
"78",1.35075871499945e-18
"79",-1.20820378406043e-18
"80",-1.10058778560863e-18
"81",-1.33996161816566e-18
"82",1.50747355254053e-18
"83",1.70517545221128e-18
"84",-7.64141589727679e-19
"85",-1.43523771950124e-18
"86",-4.3265085736434e-19
"87",-1.18006117889998e-18
"88",-7.87176142509933e-19
"89",-1.83972158955564e-18
"90",-1.57579074531191e-18
"91",1.2720827291537e-18
"92",7.3904310548242e-19
"93",7.68562075792335e-19
"94",-4.78981266883597e-20
"95",-3.90691695194565e-19
"96",-1.20112777111205e-18
"97",3.23898682009499e-19
"98",-1.28739382816503e-18
"99",8.36978735900932e-19
"100",3.2761809804823e-19
"101",-1.65294704552263e-19
"102",1.05507161708531e-19
"103",9.00751553257688e-19
"104",1.33918064260341e-18
"105",1.26798558105136e-18
"106",-2.59641798060916e-19
"107",-1.16976626280353e-18
"108",1.56843140085252e-18
"109",-1.28104960740206e-19
"110",6.55473600980671e-21
"111",-1.88819168914736e-18
"112",-1.02441943817029e-18
"113",-2.21117572039598e-19
"114",-1.71355750837072e-18
"115",-4.69286047061356e-19
"116",-1.77604946480143e-18
"117",1.55551127678053e-18
"118",1.11964907162492e-18
"119",-7.28205307403642e-19
"120",1.43178130547784e-18
"121",1.89903984042589e-18
"122",7.53599830673743e-19
"123",2.01745455597406e-18
"124",3.51047875590241e-19
"125",1.92238700318515e-18
"126",-7.5965890090707e-19
"127",-1.60766422915592e-18
"128",6.44809577050818e-19
"129",1.33081510006173e-18
"130",6.63828233246067e-19
"131",-1.33929844829395e-18
"132",-5.47887030171802e-19
"133",1.40552452873702e-18
"134",-7.16856253688579e-19
"135",4.8176618998761e-19
"136",3.98589805304102e-19
"137",1.0048728068859e-21
"138",1.32728433768143e-18
"139",-3.90119823708064e-19
"140",-1.19613279431845e-18
"141",-3.6439603271341e-19
"142",-1.52397090113231e-18
"143",-2.41170665149181e-19
"144",1.49634844252143e-18
"145",-1.83148070391843e-18
"146",3.91421620078636e-19
"147",1.21057170247198e-18
"148",-2.21141896045386e-19
"149",1.15573943708958e-18
"150",4.63501402012473e-20
"151",1.38891776528992e-19
"152",-2.0770537181048e-18
"153",1.43091630004907e-18
"154",1.1717314395644e-18
"155",5.95319761119265e-19
"156",-4.14436134509927e-19
"157",1.57318211045927e-18
"158",-6.32815069460118e-19
"159",-5.55017446186497e-19
"160",-1.04083570433145e-18
"161",1.14072693757656e-18
"162",1.08955955468402e-19
"163",3.96716207393329e-19
"164",1.20600653424292e-18
"165",1.32656138387988e-18
"166",-1.52211127565491e-18
"167",2.56901688109066e-19
"168",1.1528695251574e-18
"169",-1.54224943269952e-18
"170",3.6905530628321e-19
"171",1.09131072043738e-18
"172",-1.50849204149353e-18
"173",1.5515004158021e-18
"174",1.33429362725285e-18
"175",1.40423837484724e-18
"176",4.81419999637508e-19
"177",9.93298047573323e-19
"178",1.08313059677576e-18
"179",-1.16929483969111e-18
"180",1.98525801205309e-19
"181",5.10932666406451e-19
"182",1.7537988632147e-19
"183",-1.08551262871711e-18
"184",-1.57169980530136e-18
"185",-6.64658677962546e-19
"186",9.45901036541478e-19
"187",-6.59007882999425e-19
"188",-2.00512686619242e-18
"189",1.07429335251708e-18
"190",-1.20667166657149e-18
"191",1.16264730800672e-19
"192",-2.21869991157705e-20
"193",-3.94782033411769e-19
"194",-1.12801480583239e-18
"195",-9.57107425603106e-19
"196",1.78365391537637e-19
"197",-1.78984768191061e-18
"198",-5.06443886467395e-19
"199",2.70337470752406e-19
"200",-1.33012372207298e-18
"201",-6.63828044451877e-19
"202",-8.39320019589226e-19
"203",-1.77915881232823e-18
"204",-1.33116299921975e-18
"205",-1.35331975792981e-18
"206",8.72599521795874e-19
"207",-1.42037745223174e-19
"208",-7.09576640840837e-20
"209",1.22875840871581e-18
"210",3.25021575079777e-19
"211",-2.67179192716489e-19
"212",-1.60417243288297e-18
"213",2.54046365228511e-19
"214",-9.37889339994024e-19
"215",-1.34778615200831e-18
"216",-7.60287927024525e-19
"217",-1.29286538330093e-18
"218",-8.46018832353294e-19
"219",-7.96949385481486e-19
"220",2.2687261073268e-18
"221",-1.45883414912941e-18
"222",-1.11180078642046e-19
"223",1.65938545147061e-19
"224",1.59358288249604e-18
"225",-9.08456813911751e-19
"226",4.25292352698189e-20
"227",-7.39592063289896e-19
"228",-7.08692446445409e-19
"229",1.16800698448098e-18
"230",-1.80755886726285e-18
"231",-1.74413994958828e-18
"232",-1.4755926584186e-18
"233",-1.72041130233651e-19
"234",1.08049389325164e-18
"235",1.9763397068221e-19
"236",-1.79621133347278e-18
"237",9.6218360576554e-19
"238",1.76869938617456e-19
"239",6.54292979272202e-19
"240",-5.57817776091562e-20
"241",-1.4095672134483e-18
"242",2.33192874873537e-19
"243",9.64762816150712e-20
"244",-1.064680438104e-18
"245",4.85101483983234e-19
"246",1.23045428415625e-18
"247",-1.7479992205631e-18
"248",1.41360941858831e-18
"249",-6.27214184427074e-19
"250",-4.21782701265285e-19
"251",1.56660743889698e-18
"252",2.01034690660567e-18
"253",-1.24901195279846e-18
"254",-7.81859011809807e-19
"255",6.25252556618568e-19
"256",3.72609463211498e-19
"257",-6.65555307193141e-19
"258",-7.79989236241099e-19
"259",1.20198114728617e-18
"260",-1.2373118147373e-18
"261",-7.08397502934418e-19
"262",-1.11852254084528e-18
"263",1.92215465388199e-18
"264",1.50043106081585e-18
"265",-1.04311255224768e-18
"266",-5.52197128552739e-19
"267",1.28272927723139e-18
"268",1.1320034845111e-18
"269",1.83364384472974e-18
"270",4.05254719278726e-19
"271",-1.83245353065111e-18
"272",-2.11471431702243e-18
"273",4.33229455842549e-19
"274",1.04149830371832e-18
"275",-6.55642188084694e-19
"276",7.29751756123125e-19
"277",-7.30974346571859e-19
"278",-1.27725724659561e-18
"279",4.02310930007736e-19
"280",7.93325021501813e-19
"281",9.75054872175917e-19
"282",1.84921606600826e-18
"283",1.26044626238459e-18
"284",-1.93873001010579e-18
"285",1.01076578106247e-18
"286",-1.30153409375009e-18
"287",1.50249655614873e-18
"288",4.24121373649007e-19
"289",-3.81807924403084e-19
"290",1.40038738473444e-18
"291",-1.12485786521617e-18
"292",1.26248294752808e-18
"293",-1.72601157031974e-18
"294",9.73683606298045e-19
"295",1.0212685443962e-18
"296",1.3969151213704e-18
"297",9.65933265364972e-19
"298",-6.29375314351849e-19
"299",-6.87585417511373e-19
"300",-1.15519503487264e-18
"301",-6.84193199919393e-19
"302",-7.00211774198036e-19
"303",-7.61998328459968e-19
"304",-5.43091028189021e-19
"305",1.8093909691729e-18
"306",-3.882019929941e-19
"307",1.19382319812879e-18
"308",8.38629511174794e-19
"309",-7.37853730205773e-19
"310",1.38576890704385e-18
"311",-9.47860031583833e-19
"312",-8.19378354922744e-20
"313",-1.70808137708231e-19
"314",-3.17519747937632e-19
"315",8.65027114755367e-19
"316",-9.14662384945074e-19
"317",1.41427466169376e-18
"318",1.23180060054813e-18
"319",6.25787065801688e-20
"320",-1.52215198868925e-18
"321",-1.12125431931366e-18
"322",-2.38847630576628e-19
"323",-9.41992826221842e-19
"324",6.33767038250548e-19
"325",1.50805338709567e-18
"326",-9.66345776373282e-20
"327",7.76188092015479e-19
"328",-3.31132781875397e-19
"329",-6.81427513606586e-20
"330",2.58401771131138e-19
"331",8.01693154816157e-19
"332",5.33543627105267e-19
"333",4.23428648635651e-19
"334",2.03237654883186e-19
"335",8.11788198276766e-20
"336",5.26539329133207e-19
"337",7.7033152196231e-19
"338",1.41157048214931e-18
"339",5.43840883402051e-19
"340",8.36871515203288e-19
"341",-5.73031981032022e-19
"342",-6.59994760386675e-19
"343",-5.3327534329607e-20
"344",-6.94858129816807e-19
"345",-7.30831879180922e-19
"346",-1.75953090816851e-18
"347",1.46960381084202e-19
"348",-2.13787255667988e-18
"349",7.42085902904565e-19
"350",1.31082938689328e-19
"351",-6.73753365056914e-20
"352",-7.85172522354506e-19
"353",3.98513477973472e-19
"354",-3.41341602077326e-19
"355",-1.6226995612866e-18
"356",1.26600196802969e-18
"357",-6.81770013587511e-19
"358",5.66755371865542e-19
"359",-1.68905836037665e-19
"360",-8.0085641874789e-20
"361",-1.04077574502941e-18
"362",2.0650857931838e-18
"363",6.41432740086578e-19
"364",-4.8077324870959e-19
"365",-1.74367996458122e-19
"366",-1.67190549186456e-18
"367",1.00370483640204e-18
"368",-2.25343771165943e-18
"369",1.08770422181141e-18
"370",-1.20171434539404e-18
"371",-7.79211867859534e-19
"372",1.63137708920275e-19
"373",-1.13695645761795e-18
"374",2.14695906753899e-18
"375",1.17331562962769e-18
"376",-7.53785642427541e-19
"377",-8.23977819836995e-19
"378",1.91599993888865e-19
"379",-3.00303353262105e-19
"380",-7.33504870423672e-19
"381",-1.83154842370002e-18
"382",-6.70071127916879e-19
"383",9.57754271960869e-19
"384",-6.69834640164067e-19
"385",1.33069056052167e-18
"386",1.79703981284377e-18
"387",1.86864668548226e-20
"388",-0.000540696120323025
"389",1.25413279326206e-18
"390",-1.38499595045155e-18
"391",-1.17472191555753e-18
"392",-1.09964747679529e-18
"393",2.44566468127897e-19
"394",1.7714006093981e-18
"395",-2.62205415017174e-19
"396",-6.72906845653599e-20
"397",1.70476086815293e-18
"398",-2.05768034160495e-19
"399",3.47271329322338e-19
"400",1.27646391420083e-18
"401",4.93231782205564e-19
"402",-4.97177885730928e-19
"403",-6.41926967389944e-19
"404",-9.24002085888994e-19
"405",-1.67594297899834e-19
"406",9.56319464287939e-19
"407",-1.27299839077136e-18
"408",3.29485661743817e-19
"409",-8.3639949792024e-19
"410",7.97400180654199e-19
"411",1.50024814436991e-18
"412",1.69233051068845e-18
"413",-9.32844604533407e-20
"414",-1.0780071430403e-18
"415",1.13618940205461e-18
"416",1.60295408304643e-18
"417",1.59088726175527e-18
"418",1.16877480216238e-18
"419",-8.97564081898766e-19
"420",8.4787110847924e-19
"421",1.30455438824468e-18
"422",8.29443021334118e-20
"423",1.7141002919259e-19
"424",-8.36197895987953e-20
"425",2.12377378819263e-19
"426",1.32394337158793e-18
"427",8.71551928372911e-19
"428",-1.30997446955415e-18
"429",-6.88008618015643e-19
"430",-3.25121699178568e-19
"431",-6.67739810698878e-19
"432",7.88294441325771e-19
"433",1.42151504917603e-18
"434",-1.9308806837715e-18
"435",-1.47273789768841e-19
"436",1.85176512638938e-18
"437",-1.40553979630814e-18
"438",2.15452303932378e-18
"439",4.57596170674746e-19
"440",3.94732168651779e-20
"441",-2.52718091167103e-19
"442",-6.77135780157935e-19
"443",-7.13737722865152e-19
"444",-1.24674216973791e-19
"445",1.94486572848542e-18
"446",1.83931799085047e-18
"447",-1.5823006445596e-18
"448",1.26350695527859e-18
"449",6.13492479548567e-19
"450",-3.64654931923231e-19
