"","hub"
"1",1.45907771323116e-15
"2",1.07524920404841e-15
"3",-7.46076732038691e-16
"4",1.20677924979683e-16
"5",-9.56550016143214e-17
"6",8.20237563668045e-16
"7",1.32178585345305e-15
"8",-5.21960890887441e-16
"9",-5.23237145122314e-16
"10",-1.26892526361279e-15
"11",3.39969927432987e-16
"12",-5.6678420147274e-17
"13",-9.65870481448937e-16
"14",1.35840575275555e-15
"15",1.30342281542962e-15
"16",-8.66743248057977e-17
"17",-4.99566589299301e-16
"18",1.43677722377397e-15
"19",3.40203914542015e-16
"20",1.26397973699949e-15
"21",2.40851601309781e-16
"22",-5.4502056065953e-16
"23",-2.59693206436659e-16
"24",-1.25642405180661e-15
"25",-1.0103535822182e-15
"26",-7.85823077477396e-17
"27",1.19077101360641e-15
"28",-4.4917652952308e-16
"29",2.45164917265431e-16
"30",-5.87041222725017e-16
"31",-1.19774519701542e-15
"32",-7.65185027703953e-16
"33",6.93449999618234e-16
"34",1.32107539057396e-15
"35",-6.89059250252946e-16
"36",5.01269662937671e-16
"37",-3.8712619441625e-16
"38",-7.4815838413904e-16
"39",-1.43290720140334e-15
"40",3.93007617952179e-16
"41",7.38355845773665e-16
"42",-1.4081806213881e-15
"43",-6.4999053941042e-16
"44",-7.39247024806461e-16
"45",-4.42262696151139e-16
"46",1.24711504128768e-15
"47",-3.84150823171073e-16
"48",-1.12294955790835e-15
"49",6.63384856718324e-16
"50",1.85571262967857e-16
"51",-7.77800373907022e-16
"52",6.49699666930406e-17
"53",7.65354676381002e-16
"54",6.56887775010923e-16
"55",4.10672781782682e-16
"56",9.73402710511538e-16
"57",3.93573565267981e-17
"58",-1.16058203819024e-15
"59",-1.1944915845025e-15
"60",1.2826869067283e-15
"61",-1.18100722467206e-15
"62",-1.31983028560864e-17
"63",-4.75546759206029e-17
"64",5.28227554528866e-16
"65",-1.42023485369859e-15
"66",1.75808921529888e-17
"67",6.82445795566324e-16
"68",1.19459941105358e-15
"69",-1.30685704168906e-15
"70",1.24405300205372e-15
"71",-2.06345460717531e-18
"72",3.38124038320203e-16
"73",6.50558673854326e-16
"74",-1.20778757341638e-15
"75",-8.68379345767864e-17
"76",1.0378048485414e-16
"77",-1.28693660056373e-15
"78",1.31328291740538e-15
"79",-7.63191654984871e-16
"80",-7.88658963856487e-16
"81",-9.5667855686228e-16
"82",1.09341188798555e-15
"83",1.41293322877164e-15
"84",-5.49981088315891e-16
"85",-1.07473157469806e-15
"86",-3.78230707896729e-16
"87",-6.89628546714387e-16
"88",-6.57735091738061e-16
"89",-1.45752958248657e-15
"90",-1.13404631173311e-15
"91",7.78812098373272e-16
"92",5.65402815556228e-16
"93",4.34765185571662e-16
"94",-3.87381431098852e-17
"95",-2.6595965532026e-16
"96",-1.00989598590758e-15
"97",2.56564458536357e-16
"98",-9.96677042389814e-16
"99",6.73297482611935e-16
"100",2.46968426530996e-16
"101",-1.08876033256281e-16
"102",9.36357493745581e-17
"103",6.20917947105765e-16
"104",9.38944517383402e-16
"105",1.01083715408358e-15
"106",-2.09139103320252e-16
"107",-8.82558954584309e-16
"108",1.3629172784696e-15
"109",-1.00531990054231e-16
"110",4.43523622488913e-18
"111",-1.32904896331044e-15
"112",-7.24782261112286e-16
"113",-1.59357932548503e-16
"114",-1.14021808828078e-15
"115",-3.64363501301197e-16
"116",-9.98487365422708e-16
"117",9.93165863719371e-16
"118",8.3837238527143e-16
"119",-6.26545872488681e-16
"120",1.07871054828172e-15
"121",1.1936440760908e-15
"122",6.57911856537993e-16
"123",1.45051428158122e-15
"124",2.50127036512716e-16
"125",1.38094450311493e-15
"126",-6.12398535868133e-16
"127",-1.27815951703023e-15
"128",7.59055724005484e-16
"129",9.31464802523227e-16
"130",5.32514344662769e-16
"131",-1.1295746051837e-15
"132",-4.4386096325504e-16
"133",1.02059411104664e-15
"134",-5.2933725637179e-16
"135",3.33200147199015e-16
"136",3.27746023269412e-16
"137",7.5593157952736e-19
"138",1.02898629712292e-15
"139",-2.5442293330702e-16
"140",-1.00851302663591e-15
"141",-2.63040690463789e-16
"142",-1.32918188070672e-15
"143",-1.63893618809814e-16
"144",1.02685640322154e-15
"145",-1.41055006767863e-15
"146",2.66286244811044e-16
"147",1.0453640343461e-15
"148",-1.89442357237109e-16
"149",7.23521691009158e-16
"150",3.35231288944531e-17
"151",1.04986457401394e-16
"152",-1.3458026068774e-15
"153",1.091516646602e-15
"154",8.76335814287093e-16
"155",5.27627348793586e-16
"156",-3.77358052832518e-16
"157",1.08957836238604e-15
"158",-4.4144093565049e-16
"159",-3.54955188018244e-16
"160",-8.84689963877821e-16
"161",7.35919945926176e-16
"162",6.87849122401193e-17
"163",3.23161628514773e-16
"164",8.66079155101011e-16
"165",1.37668630229448e-15
"166",-1.17242429668666e-15
"167",2.14481943669171e-16
"168",1.04501357436783e-15
"169",-1.30603590751094e-15
"170",2.6176501012111e-16
"171",1.07651548880001e-15
"172",-1.12545463582445e-15
"173",1.19017788523049e-15
"174",9.86116874499761e-16
"175",1.25158115259605e-15
"176",3.93104813400573e-16
"177",7.2059890774872e-16
"178",1.06490051656504e-15
"179",-8.26290719121435e-16
"180",1.30450680966774e-16
"181",4.39228551935212e-16
"182",1.39226950634829e-16
"183",-9.01622445573415e-16
"184",-1.25986760773916e-15
"185",-4.42565099831764e-16
"186",8.31086253087597e-16
"187",-5.2421953673889e-16
"188",-1.19343878204536e-15
"189",7.29423261236995e-16
"190",-1.05317045519518e-15
"191",8.38879028527812e-17
"192",-1.73805187152867e-17
"193",-2.92977454812219e-16
"194",-9.26879388327559e-16
"195",-7.46647022365579e-16
"196",1.10194815958454e-16
"197",-1.31741347428081e-15
"198",-3.87394492187065e-16
"199",1.77077272617256e-16
"200",-9.47501065410834e-16
"201",-5.51533834143463e-16
"202",-5.90250573738757e-16
"203",-1.42162112922113e-15
"204",-1.32629626612993e-15
"205",-1.02538672960799e-15
"206",6.14836738556038e-16
"207",-1.09232018179491e-16
"208",-4.21339877999574e-17
"209",1.15769782315669e-15
"210",2.50937623650649e-16
"211",-2.23848362831726e-16
"212",-1.09916199379483e-15
"213",1.74957643367882e-16
"214",-6.70663233636434e-16
"215",-1.07779974647188e-15
"216",-6.29328891271776e-16
"217",-8.77872033964677e-16
"218",-6.02688526823054e-16
"219",-7.05628713475898e-16
"220",1.4035400350308e-15
"221",-1.12661700070896e-15
"222",-7.29202100111604e-17
"223",1.07060384165258e-16
"224",1.269055761458e-15
"225",-6.22821555273861e-16
"226",3.22699768728498e-17
"227",-4.89335169983473e-16
"228",-5.31349348444266e-16
"229",8.77069396783316e-16
"230",-1.21612685367737e-15
"231",-1.06800666533026e-15
"232",-1.13856990630548e-15
"233",-1.28280765029877e-16
"234",1.05326343207343e-15
"235",1.44920078473985e-16
"236",-1.42792042754601e-15
"237",8.30237026844364e-16
"238",1.57552052255225e-16
"239",5.37696458675355e-16
"240",-4.27754026210912e-17
"241",-1.11368238281577e-15
"242",1.75913425262306e-16
"243",9.47775127127628e-17
"244",-8.94939514899722e-16
"245",3.93538544190349e-16
"246",8.42031015704032e-16
"247",-1.45670275546663e-15
"248",1.01092682746484e-15
"249",-3.80787645718523e-16
"250",-3.39599742837468e-16
"251",1.45757988690082e-15
"252",1.45640361017173e-15
"253",-7.9775851143803e-16
"254",-6.63442710554171e-16
"255",5.2777839457789e-16
"256",2.40098550311874e-16
"257",-5.32547876808115e-16
"258",-5.26954595624409e-16
"259",8.6027597013199e-16
"260",-9.81947361493817e-16
"261",-6.09716656559817e-16
"262",-9.59381170088035e-16
"263",1.18337938464836e-15
"264",1.22080874960045e-15
"265",-7.7055366489323e-16
"266",-3.78152417469634e-16
"267",8.35060938878461e-16
"268",8.36108414633785e-16
"269",1.22241209773806e-15
"270",3.2445423665643e-16
"271",-1.32010737590554e-15
"272",-1.30607059768243e-15
"273",3.21421096645366e-16
"274",6.73842849487395e-16
"275",-5.61004083035219e-16
"276",6.3044158510952e-16
"277",-8.08083502472187e-16
"278",-8.28623127685372e-16
"279",2.26333262412081e-16
"280",6.35776413704693e-16
"281",8.92937409365045e-16
"282",1.42592795429544e-15
"283",8.99338837406488e-16
"284",-1.41048203143226e-15
"285",7.46920706918132e-16
"286",-9.33175999963541e-16
"287",1.06107499569026e-15
"288",2.97254399940372e-16
"289",-2.94801334106812e-16
"290",9.42987511059111e-16
"291",-9.58374462312389e-16
"292",9.98824477587668e-16
"293",-1.42390818217635e-15
"294",7.0857436159847e-16
"295",7.77464416638181e-16
"296",1.16254752806702e-15
"297",8.1900087533029e-16
"298",-3.932282456895e-16
"299",-5.72098314776323e-16
"300",-8.60443487041044e-16
"301",-5.72617666915049e-16
"302",-7.3807931053166e-16
"303",-4.94684888194134e-16
"304",-3.89425004174835e-16
"305",1.2947269008329e-15
"306",-2.86682976232914e-16
"307",7.96698841283773e-16
"308",5.28922379628801e-16
"309",-5.83318363708904e-16
"310",1.11659473068253e-15
"311",-7.663801809658e-16
"312",-7.62709281528252e-17
"313",-1.57336431288198e-16
"314",-2.56805066838234e-16
"315",4.97174319108076e-16
"316",-5.92574150450706e-16
"317",1.04183230404056e-15
"318",9.87256231125727e-16
"319",4.28177236685661e-17
"320",-1.05136189749034e-15
"321",-9.14363689478214e-16
"322",-1.65872533599835e-16
"323",-6.97499672585689e-16
"324",5.37017026635754e-16
"325",1.06438862004757e-15
"326",-8.33437784350533e-17
"327",5.52429602690966e-16
"328",-2.57166993243104e-16
"329",-5.27737965132249e-17
"330",2.0185562088568e-16
"331",7.03712667329797e-16
"332",3.78799528710977e-16
"333",3.12215371630866e-16
"334",1.55081235214425e-16
"335",7.0338808034671e-17
"336",3.27468593694424e-16
"337",6.44260116458468e-16
"338",1.23093093154613e-15
"339",3.80224911441927e-16
"340",7.18330125012759e-16
"341",-5.01322563803947e-16
"342",-5.14355236286624e-16
"343",-4.06671702713487e-17
