"","hub"
"1",2.37483101425636e-18
"2",2.115089370191e-18
"3",-1.36034519630644e-18
"4",2.10380793420133e-19
"5",-1.7516239391571e-19
"6",1.25050726814058e-18
"7",2.48711745906573e-18
"8",-9.15684348024575e-19
"9",-9.81698439916186e-19
"10",-2.15260235772759e-18
"11",4.74233064830161e-19
"12",-8.72557546515678e-20
"13",-1.7484600090185e-18
"14",1.8675377830102e-18
"15",2.43613139324044e-18
"16",-1.45746448376067e-19
"17",-7.68661215616047e-19
"18",2.96608051560989e-18
"19",6.35468741703469e-19
"20",2.25571246864802e-18
"21",3.56853364779962e-19
"22",-9.90373674046153e-19
"23",-3.62880261656812e-19
"24",-2.23295316219116e-18
"25",-1.52095672019218e-18
"26",-1.2836503534023e-19
"27",1.69798952120998e-18
"28",-7.01403985577195e-19
"29",4.30116638813547e-19
"30",-9.2446233449505e-19
"31",-2.33250788202051e-18
"32",-1.39666355336835e-18
"33",1.0681479240332e-18
"34",2.19313326732892e-18
"35",-1.12731525950569e-18
"36",9.82147551444545e-19
"37",-7.11234179047156e-19
"38",-1.18133164245621e-18
"39",-2.75668527920223e-18
"40",6.62259333910932e-19
"41",1.10494618217387e-18
"42",-2.01956082249966e-18
"43",-8.79768328390925e-19
"44",-1.24460254456906e-18
"45",-8.55827789130696e-19
"46",2.08371232904068e-18
"47",-5.5934765084218e-19
"48",-1.92976935787821e-18
"49",1.28902474549984e-18
"50",3.01179675907263e-19
"51",-1.29630437015822e-18
"52",1.05575850277955e-19
"53",1.51958794826053e-18
"54",1.11156016222607e-18
"55",7.57961637569574e-19
"56",1.54379740984064e-18
"57",7.05897303241466e-20
"58",-1.85536704870792e-18
"59",-1.87290785208802e-18
"60",1.92825571402195e-18
"61",-1.9607011213955e-18
"62",-1.73122661313159e-20
"63",-9.31956300069654e-20
"64",8.77046150401943e-19
"65",-2.55836258941956e-18
"66",3.36255058603462e-20
"67",1.13295573608729e-18
"68",1.79332183667067e-18
"69",-2.05785256960983e-18
"70",2.1478536226507e-18
"71",-3.58098556542212e-21
"72",6.16048086383452e-19
"73",1.05274647572079e-18
"74",-2.12371332468457e-18
"75",-1.49832038542185e-19
"76",1.69323955992876e-19
"77",-1.93135611304073e-18
"78",2.14375645093123e-18
"79",-1.37559535732591e-18
"80",-1.43387337698578e-18
"81",-1.71146152162769e-18
"82",2.11032409873382e-18
"83",2.66262226055119e-18
"84",-9.95117183743046e-19
"85",-1.82796048504463e-18
"86",-6.00145536315014e-19
"87",-1.12736658429809e-18
"88",-1.14961397972448e-18
"89",-2.61779209531524e-18
"90",-2.03678986442602e-18
"91",1.6065618004785e-18
"92",1.01375151033795e-18
"93",7.49449357834437e-19
"94",-7.21365521218015e-20
"95",-4.94472111789438e-19
"96",-1.46643719359845e-18
"97",4.74278148030336e-19
"98",-1.56866161538472e-18
"99",1.03176929664599e-18
"100",4.03550919905306e-19
"101",-2.11496031366151e-19
"102",1.6633794068756e-19
"103",1.06857602346223e-18
"104",1.46255307606653e-18
"105",1.69685954326893e-18
"106",-3.32176768561005e-19
"107",-1.46311062710007e-18
"108",2.31552129321245e-18
"109",-1.64781328284336e-19
"110",6.65555588218494e-21
"111",-2.4401870796735e-18
"112",-1.33786253494497e-18
"113",-2.05924634543857e-19
"114",-1.85244295093078e-18
"115",-6.65393316011691e-19
"116",-1.62479774406158e-18
"117",1.52846287971661e-18
"118",1.65216585881353e-18
"119",-1.11781344139232e-18
"120",1.7983852189797e-18
"121",2.06040619411428e-18
"122",1.17956365729137e-18
"123",2.12286966255591e-18
"124",4.04985737158789e-19
"125",2.36575638176161e-18
"126",-9.43657657991013e-19
"127",-1.80840210602116e-18
"128",1.24875594022985e-18
"129",1.63639849482152e-18
"130",7.74883622949226e-19
"131",-1.80631629032608e-18
"132",-6.99256694253086e-19
"133",1.87416146664809e-18
