"","hub"
"1",4.91714694207735e-15
"2",3.62355462893752e-15
"3",-2.51371928102008e-15
"4",4.06661377551109e-16
"5",-3.22255029059837e-16
"6",2.76391535966255e-15
"7",4.45434614674522e-15
"8",-1.75904209059574e-15
"9",-1.76334246051559e-15
"10",-4.27522565475715e-15
"11",1.1456511765048e-15
"12",-1.90942848353324e-16
"13",-3.2547994843573e-15
"14",4.57735076252981e-15
"15",4.39121539492644e-15
"16",-2.92108403359473e-16
"17",-1.68317701446962e-15
"18",4.84146527407899e-15
"19",1.14651349692589e-15
"20",4.25989422232106e-15
"21",8.11468165616437e-16
"22",-1.83678440710582e-15
"23",-8.75073770441289e-16
"24",-4.23300097796099e-15
"25",-3.40441397395722e-15
"26",-2.6482176142599e-16
"27",4.01291122552673e-15
"28",-1.51371652764757e-15
"29",8.26141589183671e-16
"30",-1.9785962602545e-15
"31",-4.03526156583026e-15
"32",-2.57859807168247e-15
"33",2.33629145728737e-15
"34",4.45054981769679e-15
"35",-2.32165591965082e-15
"36",1.6893210545199e-15
"37",-1.30450066144042e-15
"38",-2.52155079527437e-15
"39",-4.82900991411823e-15
"40",1.32445299780973e-15
"41",2.4877693662311e-15
"42",-4.74553745447418e-15
"43",-2.18980459446068e-15
"44",-2.49172684154906e-15
"45",-1.49008897260394e-15
"46",4.20223558456961e-15
"47",-1.29459950061818e-15
"48",-3.78344473296025e-15
"49",2.2350869228179e-15
"50",6.25361149387232e-16
"51",-2.62100359238325e-15
"52",2.18999688697747e-16
"53",2.57876365555618e-15
"54",2.2136925558877e-15
"55",1.38402109003703e-15
"56",3.27963679093608e-15
"57",1.32596003925046e-16
"58",-3.91041141310759e-15
"59",-4.02409298944657e-15
"60",4.32168724362651e-15
"61",-3.97958673914443e-15
"62",-4.44805068710077e-17
"63",-1.60236260467819e-16
"64",1.77963975031172e-15
"65",-4.78595172365062e-15
"66",5.92395838612328e-17
"67",2.29991466391227e-15
"68",4.02501547294466e-15
"69",-4.40339819561208e-15
"70",4.19183633189043e-15
"71",-6.9540317772475e-18
"72",1.1395028787988e-15
"73",2.19215790831533e-15
"74",-4.06956345024882e-15
"75",-2.92545361149593e-16
"76",3.49646040904876e-16
"77",-4.33693026381227e-15
"78",4.42490392629387e-15
"79",-2.57178365243039e-15
"80",-2.6573926327832e-15
"81",-3.22383577051062e-15
"82",3.68434002429946e-15
"83",4.76117835179626e-15
"84",-1.85331352107516e-15
"85",-3.62147877907534e-15
"86",-1.2740210206718e-15
"87",-2.32310509628097e-15
"88",-2.21684344774097e-15
"89",-4.9118491948379e-15
"90",-3.82143235518654e-15
"91",2.62381191768774e-15
"92",1.90482937706056e-15
"93",1.4651488411064e-15
"94",-1.30547282860167e-16
"95",-8.96060966938741e-16
"96",-3.40253021598283e-15
"97",8.64645955944355e-16
"98",-3.35840841998303e-15
"99",2.26859143251477e-15
"100",8.32069099784048e-16
"101",-3.6687312962706e-16
"102",3.15510059920772e-16
"103",2.0925615533643e-15
"104",3.16380141065234e-15
"105",3.4054804854896e-15
"106",-7.04637885224556e-16
"107",-2.97412244924089e-15
"108",4.5921714487565e-15
"109",-3.38807083224939e-16
"110",1.49469021592288e-17
"111",-4.4784570047368e-15
"112",-2.44196037072496e-15
"113",-5.36778685659124e-16
"114",-3.84270455422128e-15
"115",-1.22778349982261e-15
"116",-3.36378719498658e-15
"117",3.34604479468368e-15
"118",2.82484736456003e-15
"119",-2.11172657353966e-15
"120",3.63443733774168e-15
"121",4.02235991233542e-15
"122",2.21668603896239e-15
"123",4.88766712240297e-15
"124",8.42917990103174e-16
"125",4.65308333270098e-15
"126",-2.0633024787365e-15
"127",-4.30655917828372e-15
"128",2.55772858241829e-15
"129",3.13816120915781e-15
"130",1.79440170516467e-15
"131",-3.80585099782132e-15
"132",-1.49545483817445e-15
"133",3.43880408015458e-15
"134",-1.7834676475816e-15
"135",1.12295486203609e-15
"136",1.1041762901286e-15
"137",2.54679677130874e-18
"138",3.46627221622003e-15
"139",-8.57442774741152e-16
"140",-3.3985808961098e-15
"141",-8.86160506889727e-16
"142",-4.47843200889982e-15
"143",-5.52164184520971e-16
"144",3.4604354854621e-15
"145",-4.75314449711434e-15
"146",8.97214185798465e-16
"147",3.52265067558465e-15
"148",-6.38297275330794e-16
"149",2.4376087188513e-15
"150",1.12949569860884e-16
"151",3.53748159558019e-16
"152",-4.53450223916355e-15
"153",3.6776801962849e-15
"154",2.9528027080756e-15
"155",1.77765695359761e-15
"156",-1.27123770246101e-15
"157",3.67120263480486e-15
"158",-1.48749426583093e-15
"159",-1.19627922771416e-15
"160",-2.9805136328825e-15
"161",2.47983154571358e-15
"162",2.3177653758292e-16
"163",1.08861540895297e-15
"164",2.91837424528704e-15
"165",4.63839774988605e-15
"166",-3.95014268430545e-15
"167",7.2284220186438e-16
"168",3.52045225205745e-15
"169",-4.40098683873017e-15
"170",8.82069576916203e-16
"171",3.62678740158205e-15
"172",-3.79244304783245e-15
"173",4.01083713375508e-15
"174",3.32227655926629e-15
"175",4.21840657417619e-15
"176",1.32441285238615e-15
"177",2.42852324515215e-15
"178",3.58845623440902e-15
"179",-2.7847599338727e-15
"180",4.39515862188598e-16
"181",1.47977539583291e-15
"182",4.69102591318595e-16
"183",-3.03833368172387e-15
"184",-4.24515241099732e-15
