"","hub"
"1",3.71837089903437e-15
"2",2.74038089204875e-15
"3",-1.90101769554845e-15
"4",3.0753241208361e-16
"5",-2.43703486839931e-16
"6",2.09027023526882e-15
"7",3.36881137258461e-15
"8",-1.33035044011464e-15
"9",-1.33347015909995e-15
"10",-3.23299978523178e-15
"11",8.66453907248778e-16
"12",-1.44399640545946e-16
"13",-2.46152674145692e-15
"14",3.46132460394754e-15
"15",3.32101648371209e-15
"16",-2.20895191746623e-16
"17",-1.27291086458843e-15
"18",3.66135978599648e-15
"19",8.67116471950829e-16
"20",3.22153173073588e-15
"21",6.13708430262719e-16
"22",-1.38908374372985e-15
"23",-6.61746511791713e-16
"24",-3.20151600784245e-15
"25",-2.57442943099664e-15
"26",-2.00273864979731e-16
"27",3.03475992295552e-15
"28",-1.14470936472903e-15
"29",6.24734589310439e-16
"30",-1.49640710150015e-15
"31",-3.05161206206573e-15
"32",-1.95001403299064e-15
"33",1.76678936540921e-15
"34",3.36564678947189e-15
"35",-1.75581561408647e-15
"36",1.27739236290607e-15
"37",-9.86419089331393e-16
"38",-1.90704162852002e-15
"39",-3.65185765061299e-15
"40",1.00150344187282e-15
"41",1.88121085002604e-15
"42",-3.58896452107162e-15
"43",-1.65595236841732e-15
"44",-1.88420247924748e-15
"45",-1.12691983764357e-15
"46",3.17805476848598e-15
"47",-9.78935131771323e-16
"48",-2.86125163469446e-15
"49",1.69046111004658e-15
"50",4.72927839489274e-16
"51",-1.98198412644422e-15
"52",1.6561373178413e-16
"53",1.95041680359058e-15
"54",1.67408011482593e-15
"55",1.04665288797669e-15
"56",2.48020903509785e-15
"57",1.00278869721991e-16
"58",-2.95754456182234e-15
"59",-3.04330860106184e-15
"60",3.26819293289491e-15
"61",-3.00939430770987e-15
"62",-3.3639302260031e-17
"63",-1.21163115953765e-16
"64",1.34593616818902e-15
"65",-3.61922564390474e-15
"66",4.47953765506298e-17
"67",1.73906946713551e-15
"68",3.04370002369546e-15
"69",-3.3304015269805e-15
"70",3.17024438134741e-15
"71",-5.25894604035675e-18
"72",8.6166391549919e-16
"73",1.65797781790808e-15
"74",-3.07777910115908e-15
"75",-2.21232202863842e-16
"76",2.64417830560352e-16
"77",-3.27962666773449e-15
"78",3.34592569221603e-15
"79",-1.94494404515517e-15
"80",-2.00961490023358e-15
"81",-2.43829867608529e-15
"82",2.78637814880783e-15
"83",3.60068021315147e-15
"84",-1.40160043590215e-15
"85",-2.73879884035527e-15
"86",-9.6350837453354e-16
"87",-1.75682465747795e-15
"88",-1.67658283999617e-15
"89",-3.71455776407384e-15
"90",-2.88985896822152e-15
"91",1.9844116230626e-15
"92",1.44046353456157e-15
