"","hub"
"1",1.94221400329365e-16
"2",1.43456408934525e-16
"3",-9.9060506708507e-17
"4",1.60220205430659e-17
"5",-1.27852002271679e-17
"6",1.09194845906136e-16
"7",1.76611995081809e-16
"8",-6.95121612181698e-17
"9",-7.00011102363216e-17
"10",-1.68641849635563e-16
"11",4.51629531704465e-17
"12",-7.55056459274658e-18
"13",-1.28741479868552e-16
"14",1.80688904671076e-16
"15",1.73067498182279e-16
"16",-1.15283780617031e-17
"17",-6.63582169484671e-17
"18",1.91748596703076e-16
"19",4.53058174612347e-17
"20",1.6819099534902e-16
"21",3.20466938240842e-17
"22",-7.24330961871414e-17
"23",-3.46212064595763e-17
"24",-1.67408194058599e-16
"25",-1.34248647947027e-16
"26",-1.04762642243407e-17
"27",1.58774544685333e-16
"28",-5.98317668016301e-17
"29",3.27224275041761e-17
"30",-7.82027775905959e-17
"31",-1.59779548957091e-16
"32",-1.01710569441723e-16
"33",9.23230353029336e-17
"34",1.76324132241667e-16
"35",-9.15255388875202e-17
"36",6.6797172081434e-17
"37",-5.14243079943324e-17
"38",-9.96522477999095e-17
"39",-1.91270975790343e-16
"40",5.23531330962199e-17
"41",9.85028119489072e-17
"42",-1.87683556061823e-16
"43",-8.6708339767437e-17
"44",-9.87418294768178e-17
"45",-5.90437146289479e-17
"46",1.66004313564088e-16
"47",-5.12766005113542e-17
"48",-1.49438736830166e-16
"49",8.84928505146888e-17
"50",2.47477512200081e-17
"51",-1.03324863604685e-16
"52",8.62396720638833e-18
"53",1.01822996939955e-16
"54",8.77286438223708e-17
"55",5.44616501635762e-17
"56",1.29838559174525e-16
"57",5.24461312831425e-18
"58",-1.54354041319264e-16
"59",-1.59348321666782e-16
"60",1.70514129395935e-16
"61",-1.57325277979348e-16
"62",-1.76342874877568e-18
"63",-6.33336884307137e-18
"64",7.0456338575826e-17
"65",-1.89043088202319e-16
"66",2.33486361553911e-18
"67",9.1031452630446e-17
"68",1.59325604671432e-16
"69",-1.74498400995359e-16
"70",1.65473901722786e-16
"71",-2.74699936930973e-19
"72",4.50465554143303e-17
"73",8.66741138024832e-17
"74",-1.60579894491048e-16
"75",-1.15742976609648e-17
"76",1.38384178778263e-17
"77",-1.71709367447496e-16
"78",1.74921673333107e-16
"79",-1.01307501571104e-16
"80",-1.04607449847825e-16
"81",-1.27850267502005e-16
"82",1.45322135562464e-16
"83",1.87847257388048e-16
"84",-7.31508387018133e-17
"85",-1.43024438604538e-16
"86",-5.01379399050556e-17
"87",-9.2030777182203e-17
"88",-8.78500845086759e-17
