"","hub"
"1",1.37871428229712e-15
"2",1.01579211469954e-15
"3",-7.04530549677078e-16
"4",1.1398832252907e-16
"5",-9.03289131699707e-17
"6",7.74722408743248e-16
"7",1.248809252782e-15
"8",-4.93114377862167e-16
"9",-4.94316550940132e-16
"10",-1.19838418084706e-15
"11",3.21153397935685e-16
"12",-5.35325834150689e-17
"13",-9.12173476201923e-16
"14",1.28315476443558e-15
"15",1.23118929149558e-15
"16",-8.18779277142837e-17
"17",-4.71691867787344e-16
"18",1.35748892590559e-15
"19",3.2132876641352e-16
"20",1.19420736998168e-15
"21",2.27429773972787e-16
"22",-5.14811451260496e-16
"23",-2.45251368141616e-16
"24",-1.18664343607425e-15
"25",-9.54595535286451e-16
"26",-7.42402282769887e-17
"27",1.12496766360756e-15
"28",-4.24393877788369e-16
"29",2.3152078813986e-16
"30",-5.54693584272499e-16
"31",-1.13143486026765e-15
"32",-7.22882387087211e-16
"33",6.55075797012007e-16
"34",1.24750436990381e-15
"35",-6.50945991109945e-16
"36",4.73635952804114e-16
"37",-3.65653712829147e-16
"38",-7.07270062358131e-16
"39",-1.35342011570111e-15
"40",3.71233585016892e-16
"41",6.97358328431021e-16
"42",-1.33019731840004e-15
"43",-6.13738882563745e-16
"44",-6.98494316435074e-16
"45",-4.17790746020839e-16
"46",1.17800653634648e-15
"47",-3.6289926379034e-16
"48",-1.06062715074735e-15
"49",6.2677526360267e-16
"50",1.75331750738284e-16
"51",-7.34667392039896e-16
"52",6.13896402740022e-17
"53",7.23286846519464e-16
"54",6.20505212756834e-16
"55",3.88029298086146e-16
"56",9.19528724836079e-16
"57",3.71732114210181e-17
"58",-1.09605838933775e-15
"59",-1.12793780057812e-15
"60",1.2114848937047e-15
"61",-1.11564820482258e-15
"62",-1.24718331389029e-17
"63",-4.4910185047537e-17
"64",4.98916634756804e-16
"65",-1.34134854487802e-15
"66",1.6601341568976e-17
"67",6.44630204001324e-16
"68",1.12856786566895e-15
"69",-1.2343158211485e-15
"70",1.17544591824715e-15
"71",-1.94941125621793e-18
"72",3.19413117114283e-16
"73",6.14608980104571e-16
"74",-1.1406748258453e-15
"75",-8.19840782792177e-17
"76",9.8021905825806e-17
"77",-1.21582137005571e-15
"78",1.24065559792812e-15
"79",-7.21028891643131e-16
"80",-7.44981822500359e-16
"81",-9.04018108759554e-16
"82",1.03282257913286e-15
"83",1.33501283827567e-15
"84",-5.19551140340275e-16
"85",-1.01502708709145e-15
"86",-3.57183768649807e-16
"87",-6.51338855729151e-16
"88",-6.21432967152525e-16
"89",-1.37677112059312e-15
"90",-1.07127603855291e-15
"91",7.35568259237353e-16
"92",5.33902773285044e-16
"93",4.10720754225408e-16
"94",-3.65883221018133e-17
"95",-2.51244675101972e-16
"96",-9.54165157995026e-16
"97",2.42361390032598e-16
"98",-9.41334551520731e-16
"99",6.3595063135471e-16
"100",2.33241795544609e-16
"101",-1.02862304619867e-16
"102",8.84509486048882e-17
"103",5.86783646828162e-16
"104",8.86847134978845e-16
"105",9.54600228060298e-16
"106",-1.97546510276866e-16
"107",-8.33785435747684e-16
"108",1.28723985945344e-15
"109",-9.49762392379411e-17
"110",4.19008754477847e-18
"111",-1.25575529235316e-15
"112",-6.84733062219264e-16
"113",-1.50482686586309e-16
"114",-1.07705456120953e-15
"115",-3.44230840531609e-16
"116",-9.43030814735899e-16
"117",9.37937699909875e-16
"118",7.91865296496464e-16
"119",-5.92045323491378e-16
"120",1.01869276517941e-15
"121",1.12738449966375e-15
"122",6.2162721547966e-16
