"","hub"
"1",3.12770845198134e-14
"2",2.30495937699976e-14
"3",-1.59895177702909e-14
"4",2.58668984321752e-15
"5",-2.04977050082704e-15
"6",1.75806156127634e-14
"7",2.83351631840305e-14
"8",-1.1189171306853e-14
"9",-1.12161135540113e-14
"10",-2.7192648894192e-14
"11",7.28755410851616e-15
"12",-1.21460559241989e-15
"13",-2.07036849221898e-14
"14",2.91155273215562e-14
"15",2.79330607934103e-14
"16",-1.85790985863659e-15
"17",-1.07063941025119e-14
"18",3.07963492987567e-14
"19",7.29305049715943e-15
"20",2.70963907296564e-14
"21",5.16165052402727e-15
"22",-1.16836405011623e-14
"23",-5.56597846748352e-15
"24",-2.69264093871376e-14
"25",-2.16548629855199e-14
"26",-1.68456528590694e-15
"27",2.5524794806474e-14
"28",-9.62851721217362e-15
"29",5.25471862670197e-15
"30",-1.25856912446986e-14
"31",-2.56678996684126e-14
"32",-1.64019694146458e-14
"33",1.48602059292635e-14
"34",2.83085822962582e-14
"35",-1.47683582252049e-14
"36",1.07449923635571e-14
"37",-8.29726648010875e-15
"38",-1.60398955639059e-14
"39",-3.07170470166489e-14
"40",8.42392611889607e-15
"41",1.58239788587301e-14
"42",-3.01863825678191e-14
"43",-1.39285807859268e-14
"44",-1.58488249952929e-14
"45",-9.4784015146451e-15
"46",2.67308934035542e-14
"47",-8.23451846221326e-15
"48",-2.40657304345105e-14
"49",1.42184286735204e-14
"50",3.97786894984021e-15
"51",-1.66706038944174e-14
"52",1.39301340735439e-15
"53",1.64036468474273e-14
"54",1.40807195280105e-14
"55",8.80370768183196e-15
"56",2.08617834953481e-14
"57",8.43423348768437e-16
"58",-2.48758189080075e-14
"59",-2.55984904542244e-14
"60",2.74892360461986e-14
"61",-2.53132620490714e-14
"62",-2.82935950118057e-16
"63",-1.0191556290242e-15
"64",1.13206383638336e-14
"65",-3.04418873791824e-14
"66",3.7679025308516e-16
"67",1.46290168420986e-14
"68",2.5601864863278e-14
"69",-2.80099017187144e-14
"70",2.66646030596137e-14
"71",-4.42331087571105e-17
"72",7.24756441961757e-15
"73",1.39446984866509e-14
"74",-2.5886691163095e-14
"75",-1.8608917393678e-15
"76",2.22410512866491e-15
"77",-2.75861649517457e-14
"78",2.81446146792637e-14
"79",-1.63593475650184e-14
"80",-1.69029679151591e-14
"81",-2.05068465787315e-14
"82",2.34356673182171e-14
"83",3.02850775711128e-14
"84",-1.17889557001167e-14
"85",-2.3035918448144e-14
"86",-8.10365491687385e-15
"87",-1.47772583133828e-14
"88",-1.41007258750376e-14
"89",-3.12436598509435e-14
"90",-2.43074577724554e-14
"91",1.66904087877347e-14
"92",1.21157370194617e-14
"93",9.31995530981551e-15
"94",-8.30351547852762e-16
"95",-5.69964524308594e-15
"96",-2.16430602927194e-14
"97",5.49994881106059e-15
"98",-2.13635271672785e-14
"99",1.44304761536151e-14
"100",5.29255734971996e-15
"101",-2.33357414162974e-15
"102",2.0069367009154e-15
"103",1.33110806315794e-14
"104",2.01224887077042e-14
"105",2.16619177873387e-14
"106",-4.48243492076632e-15
"107",-1.89173267770447e-14
"108",2.9210592862363e-14
"109",-2.15505059905742e-15
"110",9.50770342622644e-17
"111",-2.84854563543174e-14
"112",-1.55321132615398e-14
"113",-3.41455059185992e-15
"114",-2.44429451513698e-14
"115",-7.81015050658993e-15
"116",-2.13967132973993e-14
"117",2.12832850171606e-14
"118",1.79690586012352e-14
"119",-1.34312687341698e-14
"120",2.31192002650347e-14
"121",2.55859713253429e-14
"122",1.41006849922094e-14
"123",3.10901021722934e-14
"124",5.36146888608016e-15
"125",2.95967861517286e-14
"126",-1.31255589310072e-14
"127",-2.73929880664804e-14
"128",1.62697195680264e-14
"129",1.99616695933884e-14
"130",1.14140216367698e-14
"131",-2.42087780219567e-14
"132",-9.51217177681372e-15
"133",2.18739720942301e-14
"134",-1.13441854867117e-14
"135",7.14292372980002e-15
"136",7.0233908221689e-15
"137",1.61996355962573e-17
"138",2.20490544580436e-14
"139",-5.45401724787997e-15
"140",-2.16178983128903e-14
"141",-5.63684395424015e-15
"142",-2.84884129639728e-14
"143",-3.51223707293447e-15
"144",2.20102277991497e-14
"145",-3.02336974959936e-14
"146",5.70715387402015e-15
"147",2.24063078337279e-14
"148",-4.05982660994599e-15
"149",1.55060795042689e-14
"150",7.18482140843075e-16
"151",2.25011549519645e-15
"152",-2.88441330644965e-14
"153",2.33940088271064e-14
"154",1.87817102041383e-14
"155",1.13070458787933e-14
"156",-8.08646830823466e-15
"157",2.33514352590599e-14
"158",-9.46181901219371e-15
"159",-7.60895173158446e-15
"160",-1.89588029030463e-14
"161",1.57738975764645e-14
"162",1.47430294705974e-15
"163",6.92407670574002e-15
"164",1.85635058611315e-14
"165",2.95028786581739e-14
"166",-2.51270994917864e-14
"167",4.59798238925333e-15
"168",2.23935089729493e-14
"169",-2.79931785983672e-14
"170",5.61047043614951e-15
"171",2.30712293862308e-14
"172",-2.41247632618938e-14
"173",2.55117254456511e-14
"174",2.11314220374397e-14
"175",2.68327207171607e-14
"176",8.42384477329896e-15
"177",1.54478775135263e-14
"178",2.28260750203236e-14
"179",-1.77127607908688e-14
"180",2.79580255203236e-15
"181",9.41306473405084e-15
"182",2.98390043606791e-15
"183",-1.9326699112123e-14
"184",-2.70039085702595e-14
"185",-9.48632957176e-15
"186",1.78128950711181e-14
"187",-1.1234648767311e-14
"188",-2.55803309683522e-14
"189",1.56310396086102e-14
"190",-2.25738726557527e-14
"191",1.79770441301998e-15
"192",-3.72578173829767e-16
"193",-6.28031345929689e-15
"194",-1.98654120268128e-14
"195",-1.60047373678581e-14
"196",2.3617929280061e-15
"197",-2.82358226076804e-14
"198",-8.30343661434209e-15
"199",3.79522016644183e-15
"200",-2.0311898466666e-14
"201",-1.18218409560695e-14
"202",-1.26492315521879e-14
"203",-3.0474277160085e-14
"204",-2.84265080691897e-14
"205",-2.1973758154088e-14
"206",1.31792437975351e-14
"207",-2.34121068000881e-15
"208",-9.02968051473259e-16
"209",2.48074870292528e-14
"210",5.37804420629018e-15
"211",-4.79904798376681e-15
"212",-2.35563381813715e-14
"213",3.75093954968873e-15
"214",-1.43719709954715e-14
"215",-2.30997943513257e-14
"216",-1.34896336838569e-14
"217",-1.88117763594291e-14
"218",-1.29199551995701e-14
"219",-1.5120753676e-14
"220",3.0083739272796e-14
"221",-2.41482041008566e-14
"222",-1.56309289879546e-15
"223",2.29437384163941e-15
"224",2.71999523754073e-14
"225",-1.335091720974e-14
"226",6.91677286869024e-16
"227",-1.04893927264593e-14
"228",-1.13881664752896e-14
"229",1.87944685915687e-14
"230",-2.60623399554527e-14
"231",-2.28877647062569e-14
"232",-2.43982292573972e-14
"233",-2.74923084172614e-15
"234",2.25704524580319e-14
"235",3.10609514475162e-15
"236",-3.06124601685193e-14
"237",1.77950615842549e-14
"238",3.3764713675022e-15
"239",1.15270355916334e-14
"240",-9.1702039523018e-16
"241",-2.38653638439299e-14
"242",3.77048769548186e-15
"243",2.03109740313828e-15
"244",-1.91830581674066e-14
"245",8.4351779887302e-15
"246",1.80460527069469e-14
"247",-3.12228632160543e-14
"248",2.16690938473344e-14
"249",-8.162694168128e-15
"250",-7.27844434283977e-15
"251",3.12405088236519e-14
"252",3.12231117055703e-14
"253",-1.70998768389891e-14
"254",-1.42212395273413e-14
"255",1.13115651089794e-14
"256",5.14688020476196e-15
"257",-1.14161766063618e-14
"258",-1.1295146102909e-14
"259",1.84377111603427e-14
"260",-2.10450870284909e-14
"261",-1.30690404469979e-14
"262",-2.05627419923507e-14
"263",2.53630938536556e-14
"264",2.61649835454834e-14
"265",-1.65149857383122e-14
"266",-8.10551579929828e-15
"267",1.79001667397821e-14
"268",1.79193164631852e-14
"269",2.62069231681941e-14
"270",6.95473190151499e-15
"271",-2.82854752375537e-14
"272",-2.79961731019093e-14
"273",6.89028421445053e-15
"274",1.44368941912002e-14
"275",-1.20214107099032e-14
"276",1.3509903122923e-14
"277",-1.73193967654679e-14
"278",-1.77574719738009e-14
"279",4.8506661099963e-15
