"","hub"
"1",6.01169802522361e-15
"2",4.43012237345928e-15
"3",-3.07340046623004e-15
"4",4.9715825050578e-16
"5",-3.93964182029623e-16
"6",3.37911112328799e-15
"7",5.44641743608469e-15
"8",-2.1506825541124e-15
"9",-2.15567708894206e-15
"10",-5.2263248911124e-15
"11",1.40063699521594e-15
"12",-2.33451904518821e-16
"13",-3.97946181386394e-15
"14",5.5966760632797e-15
"15",5.36941566925159e-15
"16",-3.5710018393121e-16
"17",-2.05770177737639e-15
"18",5.91924412762874e-15
"19",1.40174492774335e-15
"20",5.20822696687781e-15
"21",9.92124591797943e-16
"22",-2.2455721033848e-15
"23",-1.06979656502865e-15
"24",-5.1752688874908e-15
"25",-4.16203291507709e-15
"26",-3.23774193130094e-16
"27",4.90610777223385e-15
"28",-1.85063109507764e-15
"29",1.01001303805815e-15
"30",-2.41894731504526e-15
"31",-4.93380001775028e-15
"32",-3.15257997478003e-15
"33",2.8563010684857e-15
"34",5.44138741296861e-15
"35",-2.83872186474128e-15
"36",2.06519348873454e-15
"37",-1.59481284075529e-15
"38",-3.08313067435756e-15
"39",-5.90383124686605e-15
"40",1.61912020672359e-15
"41",3.04148734288556e-15
"42",-5.80235305727557e-15
"43",-2.67723463311829e-15
"44",-3.04636949057075e-15
"45",-1.82180649710796e-15
"46",5.13801666727114e-15
"47",-1.58271536134059e-15
"48",-4.62572350392435e-15
"49",2.73291262753084e-15
"50",7.64566219448264e-16
"51",-3.20454482882434e-15
"52",2.6774474913595e-16
"53",3.15298814603634e-15
"54",2.70656738318965e-15
"55",1.69212714831757e-15
"56",4.00976859450104e-15
"57",1.62122320494611e-16
"58",-4.78098130874623e-15
"59",-4.92035747371781e-15
"60",5.28354376991809e-15
"61",-4.86558300701347e-15
"62",-5.4382815548769e-17
"63",-1.95887238797609e-16
"64",2.1758746940348e-15
"65",-5.85098680875294e-15
"66",7.24205027445356e-17
"67",2.8120194737696e-15
"68",4.92103344155679e-15
"69",-5.3840156119003e-15
"70",5.1249140815781e-15
"71",-8.50197669441806e-18
"72",1.39309736765619e-15
"73",2.68039482812107e-15
"74",-4.9753943327139e-15
"75",-3.57656355533411e-16
"76",4.27500182645759e-16
"77",-5.30215743387647e-15
"78",5.4096292986799e-15
"79",-3.14432434845048e-15
"80",-3.24894956867688e-15
"81",-3.94161418694108e-15
"82",4.50435835572219e-15
"83",5.82129309382105e-15
"84",-2.26600679640035e-15
"85",-4.42781621997085e-15
"86",-1.55762387173076e-15
"87",-2.84028403500961e-15
"88",-2.71022575841342e-15
"89",-6.00569908801589e-15
"90",-4.67221875090306e-15
"91",3.2079493019388e-15
"92",2.32878186438666e-15
"93",1.79134889166752e-15
"94",-1.5960203296148e-16
"95",-1.0955646051328e-15
"96",-4.1600795850029e-15
"97",1.05715522243528e-15
"98",-4.10621598681427e-15
"99",2.77392054951031e-15
"100",1.01728671705406e-15
"101",-4.48525129900971e-16
"102",3.85761576976904e-16
"103",2.55849355672976e-15
"104",3.86780882475549e-15
"105",4.1633955074595e-15
"106",-8.61588358594813e-16
"107",-3.63596766289546e-15
"108",5.6142800251482e-15
"109",-4.14222044963059e-16
"110",1.82749981064841e-17
"111",-5.47543550002227e-15
"112",-2.98546517489025e-15
"113",-6.56312443577973e-16
"114",-4.69817326221851e-15
"115",-1.50123580748879e-15
"116",-4.11259998785921e-15
"117",4.09074583796305e-15
"118",3.45404467536298e-15
"119",-2.58168008014197e-15
"120",4.44386194490766e-15
"121",4.91746438956369e-15
"122",2.7102786863988e-15
"123",5.97580420654451e-15
"124",1.03050978450427e-15
"125",5.68860940420131e-15
"126",-2.52272396364666e-15
"127",-5.26489501139232e-15
"128",3.12725213922639e-15
"129",3.83692476749628e-15
"130",2.1937931241581e-15
"131",-4.65319674217365e-15
"132",-1.82824014520066e-15
"133",4.20438505319785e-15
"134",-2.18029392088444e-15
"135",1.37297944754341e-15
"136",1.3499686076492e-15
"137",3.11366064823143e-18
"138",4.23787234969537e-15
"139",-1.04832752581711e-15
"140",-4.15494959024596e-15
"141",-1.08348306094352e-15
"142",-5.47604594920247e-15
"143",-6.75134920947731e-16
"144",4.23060616388103e-15
"145",-5.8111829153855e-15
"146",1.0969831337725e-15
"147",4.30642971411583e-15
"148",-7.80340880833165e-16
"149",2.98051731541072e-15
"150",1.38106746319216e-16
"151",4.32497711250936e-16
"152",-5.5443606916759e-15
"153",4.49637319946839e-15
"154",3.6100195562522e-15
"155",2.17322292298408e-15
"156",-1.55424220767242e-15
"157",4.48810566917068e-15
"158",-1.81861800449998e-15
"159",-1.46239171437811e-15
"160",-3.64409531907506e-15
"161",3.03206211186581e-15
"162",2.83371531884511e-16
"163",1.33086275230135e-15
"164",3.56820446435513e-15
"165",5.67078454489891e-15
"166",-4.82978759878051e-15
"167",8.83815591792441e-16
"168",4.30434711728028e-15
"169",-5.38061605661856e-15
"170",1.07842529585957e-15
"171",4.43433432468757e-15
"172",-4.63681584265827e-15
"173",4.90352487140961e-15
"174",4.06176585492866e-15
"175",5.15715458305082e-15
"176",1.61909101351166e-15
"177",2.96905411293156e-15
"178",4.387603242504e-15
"179",-3.40458129765496e-15
"180",5.37392969290768e-16
"181",1.80928112489762e-15
"182",5.7349084281043e-16
"183",-3.71479789182468e-15
"184",-5.19048758032581e-15
"185",-1.82342669633634e-15
"186",3.42398854531616e-15
"187",-2.15934211278222e-15
"188",-4.91675815143328e-15
"189",3.00457580914966e-15
"190",-4.33906277307934e-15
"191",3.45530862208309e-16
"192",-7.16108619487734e-17
"193",-1.20717357834042e-15
"194",-3.81827750764553e-15
"195",-3.07643260421329e-15
"196",4.53968456989915e-16
"197",-5.42738560036891e-15
"198",-1.59606631627251e-15
"199",7.29476763463689e-16
"200",-3.90409586847625e-15
"201",-2.27223766469688e-15
"202",-2.43133113003283e-15
"203",-5.85712049944111e-15
"204",-5.46388800422193e-15
"205",-4.22351107803855e-15
"206",2.53309330782603e-15
"207",-4.49978864209237e-16
"208",-1.73571999062446e-16
"209",4.76811837109912e-15
"210",1.03362559956347e-15
"211",-9.22403534929449e-16
"212",-4.52750248804725e-15
"213",7.20969104679454e-16
"214",-2.76238536626373e-15
"215",-4.43975200640906e-15
"216",-2.59280252916403e-15
"217",-3.6158546432305e-15
"218",-2.4833252793751e-15
"219",-2.90643705079561e-15
"220",5.78263732980454e-15
"221",-4.64130776959237e-15
"222",-3.00460241752715e-16
"223",4.40984498739087e-16
"224",5.22778935840517e-15
"225",-2.56617980650144e-15
"226",1.32945947621179e-16
"227",-2.01602377949609e-15
"228",-2.18893187792122e-15
"229",3.61242073340686e-15
"230",-5.00944087726195e-15
"231",-4.39927191991697e-15
"232",-4.68927538589506e-15
"233",-5.28447297234418e-16
"234",4.33826438806899e-15
"235",5.97015000697892e-16
"236",-5.88399109693733e-15
"237",3.42040037543774e-15
"238",6.49017429583526e-16
"239",2.21568789084982e-15
"240",-1.76255314175615e-16
"241",-4.58739520645338e-15
"242",7.2471959872719e-16
"243",3.90386106271459e-16
"244",-3.68724113249037e-15
"245",1.62123928647769e-15
"246",3.46871713222233e-15
"247",-6.00152160623863e-15
"248",4.16479579102426e-15
"249",-1.56895379172179e-15
"250",-1.39891653465244e-15
"251",6.00458317559896e-15
"252",6.00168498501786e-15
"253",-3.28680161903208e-15
