"","authority"
"1",-3.24895272253133e-18
"2",-2.46652452099489e-18
"3",1.81055246684831e-18
"4",-2.81056999496113e-19
"5",2.19373324705664e-19
"6",-1.71317578023886e-18
"7",-2.48868942243406e-18
"8",1.15734433132851e-18
"9",1.01076741088605e-18
"10",2.7649049146561e-18
"11",-8.26988263042581e-19
"12",1.18193795587181e-19
"13",1.9295911030009e-18
"14",-3.42947006695557e-18
"15",-2.87114438966342e-18
"16",1.60613148162609e-19
"17",1.09431626362333e-18
"18",-2.72878456860105e-18
"19",-7.8017014947733e-19
"20",-3.03240746092663e-18
"21",-5.64867899312325e-19
"22",1.03850445357248e-18
"23",5.25188005569542e-19
"24",3.40613450062673e-18
"25",2.03775410452878e-18
"26",1.64016862985642e-19
"27",-2.68241304595807e-18
"28",-1.2486158499948e-05
"29",-5.79580186080319e-19
"30",1.27772419925194e-18
"31",2.38381457605732e-18
"32",1.70300389300563e-18
"33",-1.41624011202423e-18
"34",-2.62987710722275e-18
"35",1.21978394104353e-18
"36",-1.21893636576419e-18
"37",6.96028031400298e-19
"38",1.71639823835123e-18
"39",2.9461797647823e-18
"40",-1.72058805206101e-17
"41",-1.67457417018185e-18
"42",3.09956640664938e-18
"43",1.50305834160688e-18
"44",-0.000113768824683893
"45",9.75055521901945e-19
"46",-0.000113768824683897
"47",7.68881902206361e-19
"48",2.77393973352174e-18
"49",-1.28683887642919e-18
"50",-3.99300724205785e-19
"51",1.79959367916694e-18
"52",-1.2409515961432e-19
"53",-1.65042605856896e-18
"54",-1.28086144036469e-18
"55",-8.49848193309371e-19
"56",-1.85252587824783e-18
"57",-8.975816534778e-20
"58",2.36625638133614e-18
"59",2.76790416986863e-18
"60",-3.17771286790706e-18
"61",2.38249273397957e-18
"62",3.01305036284629e-20
"63",8.89339495877279e-20
"64",-1.10425061168244e-18
"65",3.5467855364454e-18
"66",-3.57116270548732e-20
"67",-1.53103736081069e-18
"68",-2.51273240624044e-18
"69",2.3720828284528e-18
"70",-3.00572223067727e-18
"71",4.3575310296845e-21
"72",-8.03840428142943e-19
"73",-1.46412558408688e-18
"74",2.86863258496219e-18
"75",1.96632888359291e-19
"76",-2.28945399357267e-19
"77",-3.92132037907781e-06
"78",-2.97421956509443e-18
"79",1.3694125604431e-18
"80",1.92422316688806e-18
"81",2.08218730965707e-18
"82",-2.49581103898585e-18
"83",-2.80717563798463e-18
"84",1.15247351972297e-18
"85",2.47363281435961e-18
"86",8.4037365257796e-19
"87",1.30356948948116e-18
"88",1.51418917377072e-18
"89",3.08871190988197e-18
"90",2.07279129317675e-18
"91",-1.49809024404664e-18
"92",-1.01442666133749e-18
"93",-8.81808654718002e-19
"94",8.4375449392444e-20
"95",5.56726261329264e-19
"96",2.13073968843404e-18
"97",-5.67964066939113e-19
"98",2.46055173404173e-18
"99",-1.41010342101571e-18
"100",-5.3513179367304e-19
"101",2.29124777624686e-19
"102",-2.17897384623578e-19
"103",-1.18010632893194e-18
"104",-2.20690207862365e-18
"105",-2.45823349649454e-18
"106",4.90791994562248e-19
"107",1.78516299896935e-18
"108",-2.67714116968982e-18
"109",2.16112667143075e-19
"110",-8.71389510890914e-21
"111",2.38319175957839e-18
"112",1.67124308700996e-18
"113",3.49712617286031e-19
"114",2.62123119171011e-18
"115",8.69318533493429e-19
"116",2.27258332013379e-18
"117",-2.5176371609254e-18
"118",-1.96325442992336e-18
"119",1.20602130918184e-18
"120",-2.57162544737078e-18
"121",-2.68644259046813e-18
"122",-1.48356530228569e-18
"123",-2.98701880130481e-18
"124",-6.03390980147094e-19
"125",-3.07555552260898e-18
"126",1.43634028667837e-18
"127",3.21315092429601e-18
"128",-1.39626553123241e-18
"129",-1.72567857270726e-18
"130",-1.18771599738759e-18
"131",2.34016640077528e-18
"132",1.05167681151734e-18
"133",-2.07619284792237e-18
"134",1.14821874539404e-18
"135",-6.34070739076695e-19
"136",-6.32783325236831e-19
"137",-1.57004401894873e-21
"138",-2.43903838993992e-18
"139",5.5444326284275e-19
"140",2.30447738549361e-18
"141",5.44191575284299e-19
"142",2.76195864685352e-18
"143",3.58099518607342e-19
"144",-1.86714055185925e-18
"145",3.03869211520659e-18
"146",-6.94768267798794e-19
"147",-2.27982200907636e-18
"148",-0.000503435034864331
"149",-1.65988736713338e-18
"150",-7.83122005980098e-20
"151",-2.28608721155493e-19
"152",2.90235613420557e-18
"153",-1.99730228214662e-06
"154",-1.76093808778176e-18
"155",-1.30006181430325e-18
"156",8.38274450210863e-19
"157",-2.58702848638944e-18
"158",9.56047179289442e-19
"159",7.94837347293806e-19
"160",-3.12258685115945e-07
"161",-1.42657067697044e-18
"162",-1.38938802729701e-19
"163",-2.12790980112184e-05
"164",-1.86303562218959e-18
"165",-2.69741000997137e-18
"166",2.34065117747145e-18
"167",-4.1661149106064e-19
"168",-2.03853940903064e-18
"169",2.68049273602958e-18
"170",-5.07922678186411e-19
"171",-2.02087745687396e-18
"172",2.5148081283417e-18
"173",-2.76564840559456e-18
"174",-2.08714461273865e-18
"175",-2.90330499027369e-18
"176",-8.85079018522659e-19
"177",-1.76467430023146e-18
"178",-1.1067691337479e-05
"179",1.75906958538781e-18
"180",-8.07199627144952e-05
"181",-8.50167208165357e-19
"182",-1.53471864189464e-07
"183",1.72766469641117e-18
"184",2.28503580249417e-18
"185",8.65609135063942e-19
"186",-1.81831164833233e-18
"187",9.11584559050179e-19
"188",2.58680567730606e-18
"189",-1.62554288841268e-18
"190",2.5937028102312e-18
"191",-2.14555727402759e-19
"192",3.32530376805907e-20
"193",6.58843719370397e-19
"194",2.1643172950563e-18
"195",1.86514306690652e-18
"196",-2.28079487559593e-19
"197",2.36910881205787e-18
"198",8.3464866802953e-19
"199",-4.35200001925172e-19
