"","authority"
"1",4.87399922616498e-14
"2",3.59179641970623e-14
"3",-2.49163340940586e-14
"4",4.0308079363111e-15
"5",-3.19413776096274e-15
"6",2.73962271928476e-14
"7",4.41546753999288e-14
"8",-1.74359432914975e-14
"9",-1.74777508687769e-14
"10",-4.23742954317543e-14
"11",1.13562412972062e-14
"12",-1.89272655741218e-15
"13",-3.22626537792098e-14
"14",4.53704563787887e-14
"15",4.35287575994161e-14
"16",-2.89522074572256e-15
"17",-1.66838433492189e-14
"18",4.79899800140618e-14
"19",1.13647137343917e-14
"20",4.22247727382623e-14
"21",8.04355994253181e-15
"22",-1.82067901581672e-14
"23",-8.67350113076933e-15
"24",-4.19591202399104e-14
"25",-3.37443666790301e-14
"26",-2.62501958383828e-15
"27",3.9775644327497e-14
"28",-1.45714481666123e-05
"29",8.18849080039034e-15
"30",-1.96123153383544e-14
"31",-3.99982181336827e-14
"32",-2.55591957947597e-14
"33",2.31562649655617e-14
"34",4.41137445056963e-14
"35",-2.30132444865407e-14
"36",1.6743886431552e-14
"37",-1.29297439044761e-14
"38",-2.49948875416979e-14
"39",-4.7866625490969e-14
"40",-5.15466406719234e-14
"41",2.46591085335585e-14
"42",-4.70394623660243e-14
"43",-2.17051724789423e-14
"44",-1.21539548156593e-05
"45",-1.47701586262083e-14
"46",-1.21539547493072e-05
"47",-1.28319228886613e-14
"48",-3.75013153814161e-14
"49",2.2156376774792e-14
"50",6.1986860496947e-15
"51",-2.59782728917374e-14
"52",-0.000791306051161301
"53",2.5562050529089e-14
"54",2.19420866619439e-14
"55",1.37190432041484e-14
"56",3.25089700277352e-14
"57",1.31429544116272e-15
"58",-3.87641205617313e-14
"59",-3.98899687040793e-14
"60",4.28362691082996e-14
"61",-3.94456699944022e-14
"62",-4.40894752261244e-16
"63",-1.58816006881084e-15
"64",1.76408391844606e-14
"65",-4.743781225781e-14
"66",5.87156495717081e-16
"67",2.27964055799122e-14
"68",3.98958246249533e-14
"69",-4.36486175818705e-14
"70",4.15516209170701e-14
"71",-6.8927469490305e-17
"72",1.12938279395621e-14
"73",2.17302979415242e-14
"74",-4.03396122222072e-14
"75",-2.89977024149025e-15
"76",3.46585300880059e-15
"77",-8.40461992669203e-07
"78",4.38581041926692e-14
"79",-2.54926962612166e-14
"80",-2.63396962009222e-14
"81",-3.19557685354481e-14
"82",3.65196868154888e-14
"83",4.71934366902647e-14
"84",-1.83707632163128e-14
"85",-3.58974216432569e-14
"86",-1.26280643824235e-14
"87",-2.30271856904862e-14
"88",-2.197340718109e-14
"89",-4.86877849907989e-14
"90",-3.78784434423387e-14
"91",2.60083680348834e-14
"92",1.88800237108395e-14
"93",1.45229996418796e-14
"94",-1.29393632891087e-15
"95",-8.88180408978138e-15
"96",-3.37264784924102e-14
"97",8.57037000483881e-15
"98",-3.32905894036274e-14
"99",2.24870325334342e-14
"100",8.24739405201607e-15
"101",-3.6364072956523e-15
"102",3.12745339449716e-15
"103",2.07425888066588e-14
"104",3.1356714368976e-14
"105",3.37555266464409e-14
"106",-6.98493711377202e-15
"107",-2.94788080869308e-14
"108",4.55177924247517e-14
"109",-3.35819534696369e-15
"110",1.48160969439229e-16
"111",-4.43890810557552e-14
"112",-2.4203851687577e-14
"113",-5.32088085287067e-15
"114",-3.80895882398691e-14
"115",-1.21703391170465e-14
"116",-3.33424598791685e-14
"117",3.31660923573153e-14
"118",2.8001133580192e-14
"119",-2.09301353009155e-14
"120",3.60263584532734e-14
"121",3.98707369210357e-14
"122",2.19732168123652e-14
"123",4.84480063609473e-14
"124",8.35476116594759e-15
"125",4.61203010134016e-14
"126",-2.04535235365107e-14
"127",-4.26865741800068e-14
