"","authority"
"1",5.47725487984559e-18
"2",4.00988067085462e-18
"3",-3.22570411493819e-18
"4",4.3900428141728e-19
"5",-3.98452939497798e-19
"6",3.41953238220015e-18
"7",4.66797886804902e-18
"8",-2.12689742232179e-18
"9",-2.00274003133133e-18
"10",-4.84159825717514e-18
"11",1.3901730272154e-18
"12",-2.08395075103116e-19
"13",-4.01898478052325e-18
"14",5.98301676009132e-18
"15",5.1888769110699e-18
"16",-3.31485825758227e-19
"17",-1.7559077164911e-18
"18",5.94501238551903e-18
"19",1.45924986542193e-18
"20",5.68564922815275e-18
"21",1.02201664816164e-18
"22",-2.38049096999836e-18
"23",-1.00063293286138e-18
"24",-5.4430802478783e-18
"25",-4.13096822429055e-18
"26",-2.94641648308364e-19
"27",4.9551684849387e-18
"28",-1.36197933981599e-07
"29",9.94242218054138e-19
"30",-2.39118143310899e-18
"31",-4.8267822978598e-18
"32",-2.76176455514437e-18
"33",2.64878907472932e-18
"34",5.64230450147824e-18
"35",-2.91492514432273e-18
"36",1.69645671590762e-18
"37",-1.55753287740647e-18
"38",-3.06202269147054e-18
"39",-5.82635865468289e-18
"40",-4.99003611252592e-15
"41",2.89304289886721e-18
"42",-5.46440717686935e-18
"43",-2.66482597435529e-18
"44",-0.00165040370723943
"45",-1.84835079318385e-18
"46",-0.00165040370723942
"47",-1.27531770722458e-18
"48",-4.73804702278712e-18
"49",2.76333379720327e-18
"50",8.0289419270923e-19
"51",-2.83051631090876e-18
"52",2.63030673962479e-19
"53",2.86329700692378e-18
"54",2.91914673295905e-18
"55",1.68149992620711e-18
"56",3.97067518305387e-18
"57",1.54930924333321e-19
"58",-5.12645978443038e-18
"59",-4.90901283283925e-18
"60",4.78897573812377e-18
"61",-5.14249414497009e-18
"62",-5.34023099186054e-20
"63",-1.77856999453719e-19
"64",2.31226566352851e-18
"65",-6.02678271235264e-18
"66",6.94277720890372e-20
"67",2.8567006873742e-18
"68",4.58062693959521e-18
"69",-5.63563288517905e-18
"70",4.68692905890826e-18
"71",-8.3890767541371e-21
"72",1.39925868247181e-18
"73",2.61931219133734e-18
"74",-4.2613127973487e-18
"75",-3.60899243719395e-19
"76",3.88846032704761e-19
"77",-5.16407070840699e-18
"78",4.9498281886402e-18
"79",-3.32058000212009e-18
"80",-3.00205008455784e-18
"81",-4.35666118305047e-18
"82",4.70368765517814e-18
"83",5.57049463154897e-18
"84",-2.04010263161767e-18
"85",-4.05663216170458e-18
"86",-1.6779836858394e-18
"87",-2.90355320737717e-18
"88",-2.77813832396977e-18
"89",-6.11968690258662e-18
"90",-4.6262333233854e-18
"91",3.19689951199271e-18
"92",2.27559067874703e-18
"93",1.89735163865836e-18
"94",-1.66483331532615e-19
"95",-1.12872134137525e-18
"96",-3.88924959678734e-18
"97",1.00047571258571e-18
"98",-3.8796858263461e-18
"99",2.8930847324675e-18
"100",8.46758006461977e-19
"101",-4.0782250512527e-19
"102",3.86193554381934e-19
"103",2.5470666334299e-18
"104",3.40855489477203e-18
"105",4.23442464318319e-18
"106",-8.12387624706728e-19
"107",-3.52013620871337e-18
"108",5.42590485659557e-18
"109",-4.28921899838899e-19
"110",1.67500821072374e-20
"111",-5.59126601211556e-18
"112",-2.7303451605831e-18
"113",-5.82831862156979e-19
"114",-4.71002368786917e-18
"115",-1.57578053876084e-18
"116",-3.85213799415997e-18
"117",3.83787298107672e-18
"118",3.35750033680406e-18
"119",-2.73868609748862e-18
"120",4.26887504995624e-18
"121",4.93627064768804e-18
"122",2.63087102099414e-18
"123",5.36371079003413e-18
"124",1.07986607592113e-18
"125",5.63231787881355e-18
"126",-2.52217768351279e-18
"127",-5.31893217816026e-18
"128",3.1425421496808e-18
"129",4.00245819234936e-18
"130",2.19126930283835e-18
"131",-4.86361108334349e-18
"132",-1.74537317856597e-18
"133",4.04383359925475e-18
"134",-2.23802984246719e-18
"135",1.29124001711196e-18
"136",1.29138189220355e-18
"137",3.00224210895805e-21
"138",4.56248904502163e-18
"139",-9.56424960379351e-19
"140",-4.28454330004102e-18
"141",-1.12829851817562e-18
"142",-5.96745414397692e-18
"143",-6.37853296600123e-19
"144",3.52834039681434e-18
"145",-5.61273764074374e-18
"146",1.03613701820635e-18
"147",3.96025101373929e-18
"148",-8.345746383533e-05
"149",3.05889424368124e-18
"150",1.40058138541351e-19
"151",4.20262036316773e-19
"152",-5.45687487636765e-18
"153",-1.36197933975895e-07
"154",3.47807745677049e-18
"155",2.12315999469917e-18
"156",-1.44536634866298e-18
"157",4.68335012970604e-18
"158",-1.7834688527745e-18
"159",-1.43674293381763e-18
"160",-3.41154106835583e-18
"161",2.82200343053348e-18
"162",2.79537914068647e-19
"163",1.29963530791763e-18
"164",3.30184820110121e-18
"165",5.38872339095741e-18
"166",-4.40161155136021e-18
"167",9.04385674175909e-19
"168",3.94932063342815e-18
"169",-5.27455342529746e-18
"170",1.07326758794137e-18
"171",4.48682365468072e-18
"172",-4.71602651604566e-18
"173",4.71492815447137e-18
"174",3.99759136371103e-18
"175",4.70684924952999e-18
"176",1.49769355480692e-18
"177",3.07237346737377e-18
"178",-2.86216799616362e-06
"179",-3.46737191144299e-18
"180",5.63487790175211e-19
"181",1.9911720520705e-18
"182",3.37227227303482e-16
"183",-3.02158007319691e-18
"184",-4.7914989010162e-18
"185",-1.96565380375435e-18
"186",3.62324050411748e-18
"187",-2.1233516830466e-18
"188",-4.73575386647829e-18
"189",2.76054641703153e-18
"190",-4.14691834834158e-18
"191",3.67425190771029e-19
"192",-6.87827664898366e-20
"193",-1.08137329722282e-18
"194",-3.88790471382587e-18
"195",-3.17185311139796e-18
"196",4.19736287925849e-19
"197",-5.54583437375802e-18
"198",-1.41574191014075e-18
"199",7.51411807135182e-19
"200",-3.49805950369986e-18
"201",-4.83550635814926e-06
"202",-1.29833216174192e-07
"203",-5.30336388063446e-18
"204",-5.45680592975946e-18
"205",-4.06816461624547e-18
"206",2.53836366927657e-18
"207",-4.59217511402346e-19
"208",-1.85121552645672e-19
"209",5.14837997968063e-18
"210",8.86139938165418e-19
"211",-9.05276565421011e-19
"212",-4.15785815642162e-18
"213",7.19374950644203e-19
"214",-2.66918618731921e-18
"215",-3.8920364659948e-18
"216",-2.46128405206697e-18
"217",-3.73394801531602e-18
"218",-2.35900366622513e-18
"219",-2.64416342373927e-18
"220",5.36547846519937e-18
"221",-4.2021643109544e-18
"222",-2.82490363439062e-19
"223",4.44480597033558e-19
"224",4.96991713242272e-18
"225",-2.5639550544278e-18
"226",1.17842579543222e-19
"227",-1.77813423076767e-18
"228",-2.0316636660783e-18
"229",3.35638474944648e-18
"230",-4.8827973189006e-18
"231",-4.43195558396241e-18
"232",-4.57956506001485e-18
"233",-5.54748177874052e-19
"234",4.70726462637374e-18
"235",5.7758491176901e-19
"236",-5.21270455513669e-18
"237",2.8839350328982e-18
"238",5.82620620728165e-19
"239",2.31060639379574e-18
"240",-1.9232228385557e-19
"241",-2.25863521038702e-05
"242",6.46253054851926e-19
"243",3.85735963758208e-19
"244",-3.27826877865586e-18
"245",1.55441863490516e-18
"246",3.39837090278151e-18
"247",-5.78187247497759e-18
"248",4.00816217611367e-18
"249",-1.63016138390344e-18
"250",-1.3493390193334e-18
"251",5.45344048951582e-18
"252",5.72049015193829e-18
"253",-3.00372134778427e-18
"254",-2.79939556516944e-18
"255",1.99696624187522e-18
"256",8.9834311720075e-19
"257",-2.21504252239285e-18
"258",-2.07836336051945e-18
"259",3.61284865636097e-18
"260",-4.05313571613644e-18
"261",-2.38625996673721e-05
"262",-3.68685255612793e-18
"263",5.26987967984499e-18
"264",4.93397777503264e-18
"265",-2.63465789068235e-18
"266",-1.37512466944202e-18
"267",3.54998940853568e-18
"268",-2.53929986918482e-15
"269",-0.000316719306366442
"270",-1.79223027706266e-07
"271",-5.35112645322245e-18
"272",-5.29098976024221e-18
"273",1.2972886777236e-18
"274",2.78136616548954e-18
"275",-2.42586829498515e-18
"276",2.73600260599012e-18
"277",-3.56575593036411e-18
"278",-3.55528970071969e-18
"279",8.79530034534743e-19
"280",2.80798074061436e-18
"281",-0.000356073874415441
"282",5.46659760805825e-18
"283",3.34134817948319e-18
"284",-5.39654207894998e-18
"285",3.16890201015752e-18
"286",-3.73395616632477e-18
"287",3.97992899656622e-18
"288",1.18167108415442e-18
"289",-1.25654365240327e-18
"290",3.98584148795623e-18
"291",-3.67875865336127e-18
"292",4.13793648831709e-18
"293",-5.54826026534438e-18
"294",2.61870255762239e-18
"295",-0.000176333764967049
"296",4.81423215942937e-18
"297",3.47606823396338e-18
"298",-1.47199112812053e-18
"299",-1.79223027709027e-07
"300",-3.97137222836719e-06
"301",-2.57388605733001e-18
"302",-2.90970595161246e-18
"303",-2.08134817842363e-18
"304",-1.50087200879936e-18
"305",5.15675303633435e-18
"306",-1.04117194579478e-18
"307",2.90664539208579e-18
"308",2.39975365544226e-18
"309",-2.44465835255632e-18
"310",3.99983426026582e-18
"311",-3.29468335154041e-18
"312",-3.11301159152093e-19
"313",-6.65291963047207e-19
"314",-9.36775831911761e-19
"315",2.27892707405855e-18
"316",-1.07300981259823e-15
"317",4.58992473453887e-18
"318",3.9712668562045e-18
"319",1.84141365058539e-19
"320",7.53322210792211e-16
"321",-3.91842469901447e-18
"322",-1.79223027708553e-07
"323",-2.80807311486635e-18
"324",1.97299492791243e-18
"325",-7.20000605959483e-15
"326",-3.50192011893262e-19
"327",2.09841539862838e-18
"328",-9.64136133795833e-19
"329",-1.79223027707468e-07
"330",8.63590964667207e-19
"331",-1.79223027704442e-07
"332",-1.59037784730849e-05
"333",1.26371183551207e-18
"334",5.41493553766366e-19
"335",2.69940810765842e-19
"336",1.3673026453868e-18
"337",2.64926601031161e-18
"338",4.8095318622115e-18
"339",1.50653266282849e-18
"340",2.73287933122388e-18
"341",-2.19759327826504e-18
"342",-2.18263847173182e-18
"343",-1.50153328237213e-19
"344",5.95262239657874e-15
"345",-2.8293869461594e-18
"346",-5.32084105645851e-18
"347",4.79947690656614e-19
"348",-5.1385039281627e-18
"349",2.11220316085943e-18
"350",4.91087314157292e-19
"351",-2.07344977091814e-19
"352",-2.02921858513952e-18
"353",1.25372252549514e-18
"354",-1.16627591689881e-18
"355",-5.44799488194269e-18
"356",3.4444770830531e-18
"357",-1.84193322139371e-18
"358",1.80415980445633e-18
"359",-2.25863521038658e-05
"360",-0.00047158627290748
"361",-5.4429805393816e-07
"362",-0.0128508783001759
"363",-2.49896404370847e-16
"364",-1.57770990463547e-18
"365",-5.81324074945925e-19
"366",-4.68010810143329e-18
"367",2.75406220847598e-18
"368",-5.74524926012398e-18
"369",3.26400310193129e-18
"370",-4.12734211488462e-18
"371",-2.34870804862209e-18
"372",-0.000394714098311337
"373",-2.1942885545046e-11
"374",-0.000719313605945901
"375",4.0223438240279e-18
"376",-2.42595224577566e-18
"377",-2.1618870193618e-18
"378",7.83978314628487e-19
"379",-1.05885089027782e-18
"380",-2.9970027298305e-18
"381",-5.39993729067604e-18
"382",-2.2165670827241e-18
"383",2.45419524883139e-18
"384",-3.09147471160847e-18
"385",4.20783851000869e-18
"386",-1.46275309095714e-05
"387",-2.25863521038648e-05
"388",4.3067654455888e-18
"389",3.7458986527421e-18
"390",-0.0026797082395191
"391",-3.82929139027263e-18
"392",-2.8448208215207e-18
"393",8.30886924049437e-19
"394",6.0345942895783e-18
"395",-9.98503113131501e-19
"396",-2.28087294396771e-19
"397",5.23964640773249e-18
"398",-5.20674886976813e-19
"399",1.22456072639996e-18
"400",3.35733039837643e-18
"401",1.32970356195594e-18
"402",-0.000521585303692349
"403",-1.79632129790655e-18
"404",-2.38030385337139e-18
"405",-2.58303199940721e-07
"406",2.78128631594014e-18
"407",-3.88181507668482e-18
"408",1.57238101937213e-18
"409",-2.27829554417771e-18
"410",2.10782083321838e-18
"411",5.47956589637259e-18
"412",4.74547065171146e-18
"413",-2.32818887525976e-19
"414",-3.1408696510954e-18
"415",3.72171333410693e-18
"416",5.0944765781713e-18
"417",4.88815169922472e-18
"418",4.47943364843949e-18
"419",-2.87058007429071e-18
"420",2.23312372367283e-18
"421",5.44823068427689e-18
"422",2.58139557016712e-19
"423",5.26831667192227e-19
"424",-2.30835013385639e-19
"425",6.49197120129243e-19
"426",4.21423999001874e-18
"427",2.6462902798203e-18
"428",-4.12961187104373e-18
"429",-2.23952566187997e-18
"430",-9.15284744773013e-19
"431",-2.26950807863927e-18
"432",2.17891435201192e-18
"433",6.05906300457493e-16
"434",-2.33131924784597e-05
"435",-4.68811609764249e-19
"436",-3.18653241215137e-05
"437",-4.38358362306572e-18
"438",5.97553184430868e-18
"439",1.4006442869329e-18
"440",1.12866267920341e-19
"441",-8.84599696024604e-19
"442",-2.41573517431093e-18
"443",-2.09217908440999e-18
"444",-3.99945224224013e-19
"445",5.78953694773842e-18
"446",4.05188046876318e-18
"447",-5.70714165660049e-18
"448",3.5243036481341e-18
"449",1.72600082232126e-18
"450",-1.29594781578237e-18
"451",-1.25474425748954e-18
"452",4.73589024320158e-18
"453",-5.72091210082697e-19
"454",-5.29830662441577e-18
"455",1.80190702812799e-18
"456",-3.80453670089218e-18
"457",-5.36297594197973e-18
"458",2.80723842550135e-18
"459",2.67105304416235e-18
"460",8.94375273427165e-19
"461",-3.48538325321218e-18
"462",-4.5963742087326e-18
"463",3.05653970659084e-18
"464",-3.22861104542083e-18
"465",-2.33131924784564e-05
"466",-0.000315733317364886
"467",2.73919802603143e-18
"468",-1.72316724104326e-18
"469",4.70908654144328e-18
"470",3.62919590627516e-18
"471",-3.42816705192501e-16
"472",-5.85734873730705e-19
"473",-4.28254223593986e-06
"474",4.1561650129603e-18
"475",3.78912722091702e-15
"476",-0.0083052761832908
"477",5.00697393085737e-18
"478",-2.14279582557582e-18
"479",8.21418690121551e-16
"480",-3.75776493475154e-18
"481",-3.06611962843672e-05
"482",-0.000585162731713106
"483",5.14350615171557e-18
"484",4.87692949014894e-18
"485",6.55607364857728e-20
"486",-3.27037092387269e-18
"487",-2.15298839275515e-08
"488",2.73902429265232e-18
"489",1.73383040271334e-18
"490",-3.0817016065855e-18
"491",5.48877255695431e-22
"492",-2.76908287728701e-18
"493",-1.91516595142898e-18
"494",-2.24295804587738e-18
"495",-2.80901325478364e-18
"496",-1.72946145788124e-05
"497",2.78632580542381e-18
"498",-0.00256544721515132
"499",-0.0193090064716272
"500",-3.06611962843714e-05
"501",-1.25052424545253e-18
"502",1.58194767544214e-18
"503",-3.91561769632287e-06
"504",-5.91777520549895e-16
"505",-1.78703042818867e-18
"506",3.82709198797699e-18
"507",-2.83072146339434e-18
"508",4.17446085886625e-18
"509",5.62563252267581e-18
"510",-2.20412949751268e-18
"511",4.39317852537621e-18
"512",-4.79126830584e-18
"513",2.01034135621893e-19
"514",-0.0143017360891743
"515",-0.00146747517052495
"516",5.67008166248935e-18
"517",3.62509857425713e-16
"518",-0.00113253021654803
"519",-0.00835940637824247
"520",-0.000963184481411421
"521",7.32913901339842e-19
"522",-2.29652528423759e-19
"523",-3.25914425770779e-18
"524",-1.50657780335208e-06
"525",6.03723920411503e-19
"526",2.75875790083989e-16
"527",-4.60722936263937e-15
"528",1.89145401472737e-18
"529",6.53217888170797e-19
"530",-2.63393406307961e-18
"531",-2.18483404613044e-15
"532",4.19960629639016e-18
"533",1.53390098408179e-18
"534",-4.89227839103932e-18
"535",-5.68574520354937e-18
"536",2.42836260629656e-18
"537",5.53031047684247e-18
"538",3.99791838858654e-18
"539",-3.1954410204159e-19
"540",4.34300306959926e-18
"541",-5.44298053933684e-07
"542",-5.44298053928684e-07
"543",-3.68608026648227e-18
"544",-8.63196318314958e-05
"545",8.17288186896452e-19
"546",2.36900735977908e-18
"547",-2.55492795351627e-18
"548",-9.48579401825843e-19
"549",-4.16231768367129e-18
"550",-3.20914358516822e-18
"551",-0.00680036629888648
"552",-0.00113253021654803
"553",1.35470734678514e-18
"554",-4.93551653245955e-18
"555",-1.14705188046062e-18
"556",1.71710108933417e-18
"557",-4.60664553193551e-19
"558",4.78019156074183e-19
"559",1.26781881295158e-18
"560",3.13661149363398e-18
"561",4.69288433429863e-18
"562",-7.16308691929107e-06
"563",3.27522109811987e-19
"564",2.50997461414861e-18
"565",4.54854254207454e-18
"566",-4.09168872153461e-05
"567",-3.65525878072116e-18
"568",-3.08255534735038e-19
"569",-3.75818498584952e-13
"570",-4.82616772045504e-18
"571",3.13707337885966e-18
"572",-2.43876968804725e-18
"573",2.71795751115374e-18
"574",1.44724540480595e-18
"575",3.36800076873126e-15
"576",-0.000225426258945155
"577",3.09629586937404e-18
"578",-3.09887250625349e-18
"579",1.03084646813183e-19
"580",5.52738212625316e-18
"581",-4.09168872153475e-05
"582",-2.00208347582009e-18
"583",1.67013064051527e-15
"584",3.77479177477601e-18
"585",-5.82521802073968e-18
"586",4.43639127762632e-18
"587",-3.86977647267835e-18
"588",-5.43901319815551e-18
"589",4.01080982498623e-18
"590",-1.31545462483744e-18
"591",-0.000608376610850379
"592",1.77004432889342e-18
"593",3.37217624480554e-15
"594",-8.39427004611687e-16
"595",-3.36605170188185e-18
"596",7.03428886434394e-16
"597",-1.13527713559336e-11
"598",-4.99175156241202e-05
"599",-3.88534482711978e-18
"600",-0.00265078241975032
"601",5.43798035880836e-18
"602",5.32544454376446e-18
"603",-1.6656617856971e-05
"604",-3.32253308377734e-18
"605",-0.00605706259568396
"606",-8.39846737787465e-16
"607",-3.18653241215259e-05
"608",3.3496092054443e-18
"609",4.0682928547283e-18
"610",-5.93565993424397e-16
"611",-2.14415265444496e-18
"612",-2.57169406094771e-18
"613",6.15670426115079e-20
"614",2.78626996912385e-18
"615",-2.51182628176663e-18
"616",1.26596354388545e-18
"617",-8.49957779780978e-05
"618",3.08595859789435e-18
"619",-1.53267952498156e-05
"620",3.88527778419279e-19
"621",-4.69975021378423e-18
"622",-7.59294098888868e-15
"623",6.55379040762637e-19
"624",-0.000512567611477604
"625",2.23488313905198e-15
"626",-3.18653241215133e-05
"627",1.91005143436935e-16
"628",-0.000967633486279736
"629",-3.95089713059925e-18
"630",1.84968370013315e-18
"631",1.67214813916117e-15
"632",-4.58181154115922e-19
"633",-0.0072369648182638
"634",1.21510981144469e-18
"635",-5.92383823299302e-18
"636",-0.00695900387654375
"637",-4.42330409306156e-18
"638",-4.35841298387629e-18
"639",-0.000135416877751705
"640",4.16489897331509e-18
"641",-9.17267736844788e-05
"642",-1.75449721273057e-15
"643",3.86534057556755e-19
"644",-1.37120893553026e-15
"645",-2.49445603526117e-18
"646",-3.81298353567831e-18
"647",-4.66601501417521e-19
"648",-8.48681670967827e-19
"649",4.13829837120501e-18
"650",-8.71236924591147e-05
"651",-3.64238790178567e-18
"652",-3.65595126667291e-06
"653",-4.81191030112526e-05
"654",2.033889932708e-18
"655",2.12540241705186e-15
"656",4.88902757721086e-18
"657",-2.19188306049567e-19
"658",-0.00308081540699775
"659",-7.55539800820056e-19
"660",-0.00737508779840719
"661",-1.743903704967e-19
"662",-1.78533854347573e-18
"663",-1.174175852359e-15
"664",-4.15098601882857e-05
"665",5.22500191921991e-18
"666",-1.09769467235549e-11
"667",-1.94191344926915e-18
"668",2.86110063463494e-16
"669",5.21686803583388e-18
"670",3.96796801234412e-18
"671",-4.63862498917541e-18
"672",3.26116699324243e-18
"673",1.28357139810667e-18
"674",-0.197788252421548
"675",-4.3635685147313e-16
"676",6.01819885578913e-18
"677",-2.33582771045593e-18
"678",-2.87084464453454e-18
"679",-2.54945297336964e-18
"680",5.31182918231536e-18
"681",-1.04925748447369e-18
"682",-4.70862463176832e-18
"683",-0.000334805048865705
"684",-3.06611962843688e-05
"685",-7.04432692205379e-20
"686",-6.65174629022455e-05
"687",-5.08304122276134e-18
"688",-1.12608884303929e-18
"689",-2.95038353445973e-18
"690",-8.23028319164299e-17
"691",-0.00377226365994317
"692",2.1380543107425e-16
"693",-5.79240058831203e-18
"694",3.08984980139312e-15
"695",-0.00141257460067603
"696",-3.55114326847153e-19
"697",-2.70765043230735e-18
"698",-2.18629793511699e-18
"699",5.13737962571852e-18
"700",-5.55624957741022e-19
"701",-1.35972419136902e-18
"702",1.09234622920107e-15
"703",5.56701507664161e-20
"704",-7.56622425103624e-19
"705",-1.06432076039956e-18
"706",7.146870015727e-19
"707",4.2163952521719e-18
"708",-2.77082499178849e-20
"709",-2.82193647571708e-18
"710",-2.97725056351992e-10
"711",5.60443994364049e-18
"712",-2.67564751692046e-19
"713",-1.8489228381135e-16
"714",5.40186125548491e-18
"715",3.53129831302942e-18
"716",-0.000128862714977953
"717",-1.79223027705758e-07
"718",-5.35996003385022e-19
"719",-1.18206736216482e-18
"720",-0.000120591369492119
"721",-4.95850273759115e-18
"722",-0.198532013370072
"723",-1.4258803365049e-19
"724",1.5373789688867e-19
"725",-1.97607995574077e-18
"726",-2.38613092185134e-18
"727",1.01826868989883e-18
"728",1.36948129530272e-15
"729",2.604269356491e-19
"730",-1.32382955460583e-05
"731",-4.24569081237249e-19
"732",2.45852624521582e-18
"733",-1.26884267845227e-18
"734",2.59170690478751e-18
"735",-2.62665977555423e-18
"736",-3.63759562778914e-19
"737",-4.71518538743132e-18
"738",-1.50657780335193e-06
"739",9.99594582076949e-19
"740",-2.59459316742472e-15
"741",-3.51298924971943e-18
"742",-5.05089580193463e-18
"743",-1.6870852011802e-16
"744",-0.182673908036101
"745",-3.36198153441835e-19
"746",3.24073351570407e-18
"747",1.09853216301864e-15
"748",-0.000102372214641814
"749",2.79169385646708e-18
"750",-1.80909127985066e-18
"751",5.06589953275703e-18
"752",-5.15391807271779e-18
"753",2.65571104534989e-18
"754",-4.04739254394214e-18
"755",2.78834854919435e-18
"756",-5.79003373558523e-18
"757",-8.03985833430721e-20
"758",-6.37657897498438e-16
"759",9.28626733851141e-19
"760",-2.35015305588397e-18
