"","authority"
"1",2.12079228239873e-17
"2",1.58419774617827e-17
"3",-1.11113630987469e-17
"4",1.83543602532904e-18
"5",-1.38382462822556e-18
"6",1.23751439363085e-17
"7",1.95223888208328e-17
"8",-7.61777129194051e-18
"9",-7.87189624755391e-18
"10",-1.85632987415399e-17
"11",5.09848252782439e-18
"12",-8.61261961745947e-19
"13",-1.44608966676159e-17
"14",1.94651998120648e-17
"15",1.93396331128486e-17
"16",-1.29182608717644e-18
"17",-7.38592187151443e-18
"18",2.1689787651655e-17
"19",4.96864815069376e-18
"20",1.91305393974034e-17
"21",3.51723083778432e-18
"22",-8.09677189434765e-18
"23",-3.88014141567843e-18
"24",-1.8682012192042e-17
"25",-1.51632476304259e-17
"26",-1.19972212268385e-18
"27",1.78028768195523e-17
"28",-2.68645548529204e-09
"29",3.69991021907951e-18
"30",-8.70185084462048e-18
"31",-1.79717044593781e-17
"32",-1.12349844861273e-17
"33",1.05668116658901e-17
"34",1.99066011529817e-17
"35",-1.00881988471938e-17
"36",7.49225241118333e-18
"37",-5.75108581500122e-18
"38",-1.13815990388961e-17
"39",-2.198878707407e-17
"40",-1.44721192125824e-14
"41",1.10085913855025e-17
"42",-2.05237513496688e-17
"43",-9.83083011477277e-18
"44",-2.05008137269256e-05
"45",-6.75960266866588e-18
"46",-2.05008137269051e-05
"47",-5.57526678740963e-18
"48",-1.6719452707726e-17
"49",9.78780775258188e-18
"50",2.80730124222529e-18
"51",-1.19364468304853e-17
"52",9.50461995330665e-19
"53",1.10827283771986e-17
"54",9.91666592327926e-18
"55",6.19416739263545e-18
"56",1.45767026714352e-17
"57",5.65029561526233e-19
"58",-1.68483370080281e-17
"59",-1.7418569947333e-17
"60",1.91615826018423e-17
"61",-1.80281814151147e-17
"62",-1.94009098359598e-19
"63",-7.26069511388643e-19
"64",7.69449748802454e-18
"65",-2.0858945400721e-17
"66",2.57014946058749e-19
"67",1.02703583939757e-17
"68",1.71763796176641e-17
"69",-1.96274948912377e-17
"70",1.85646646914318e-17
"71",-3.07804678319393e-20
"72",5.0390534780524e-18
"73",9.66297573214457e-18
"74",-1.7857330055711e-17
"75",-1.31060545006654e-18
"76",1.54973445172806e-18
"77",-1.91955401581787e-17
"78",1.95922097107737e-17
"79",-1.08668083862442e-17
"80",-1.18301814445632e-17
"81",-1.41667433447293e-17
"82",1.64197321827119e-17
"83",2.11186328878814e-17
"84",-8.01563275826938e-18
"85",-1.60799654485555e-17
"86",-5.60367383092787e-18
"87",-1.0453542040954e-17
"88",-9.84273225765078e-18
"89",-2.17433638747506e-17
"90",-1.71097207980755e-17
"91",1.15084848169425e-17
"92",8.36910175981414e-18
"93",6.61148734523869e-18
"94",-5.81179503402257e-19
"95",-3.82405192835154e-18
"96",-1.5552274732866e-17
"97",3.78128050921477e-18
"98",-1.50339121340933e-17
"99",9.93466085626046e-18
"100",3.61295379503497e-18
"101",-1.61709614303722e-18
"102",1.37287481589823e-18
"103",9.40293231748716e-18
"104",1.37791658421867e-17
"105",1.53847741375599e-17
"106",-3.1038751375716e-18
"107",-1.29105092961949e-17
"108",2.01901914388607e-17
"109",-1.52469836501381e-18
"110",6.6688255102281e-20
"111",-1.96908511375253e-17
"112",-1.10695475774078e-17
"113",-2.37220129578824e-18
"114",-1.73659923928597e-17
"115",-5.38692260298906e-18
"116",-1.50112546754349e-17
"117",1.48872897996794e-17
"118",1.24409108212437e-17
"119",-9.40358203424569e-18
"120",1.59114402375315e-17
"121",1.78138680136543e-17
"122",9.89058964893405e-18
"123",2.15237660710733e-17
"124",3.82357383091855e-18
"125",2.08667675212223e-17
"126",-8.85362098186829e-18
"127",-1.97063015898797e-17
