"","authority"
"1",1.8077964020844e-14
"2",1.33225601225013e-14
"3",-9.24185589249197e-15
"4",1.49503614328514e-15
"5",-1.18476227065289e-15
"6",1.0161534298931e-14
"7",1.63775959146779e-14
"8",-6.46701770888767e-15
"9",-6.48274032843126e-15
"10",-1.57167995811137e-14
"11",4.21213406952103e-15
"12",-7.02006987878791e-16
"13",-1.19663839854371e-14
"14",1.68283778480047e-14
"15",1.61450177451305e-14
"16",-1.07384856753333e-15
"17",-6.1881600713567e-15
"18",1.78000254287106e-14
"19",4.21522862669779e-15
"20",1.56614282627886e-14
"21",2.98340923379666e-15
"22",-6.7530238199187e-15
"23",-3.21705955449511e-15
"24",-1.55628265926513e-14
"25",-1.25162756483151e-14
"26",-9.73635785809744e-16
"27",1.47529855800544e-14
"28",-1.4085392333906e-05
"29",3.03714205615168e-15
"30",-7.27444577030915e-15
"31",-1.48360026216727e-14
"32",-9.48002334070246e-15
"33",8.58888153752746e-15
"34",1.63618471452229e-14
"35",-8.53602127381186e-15
"36",6.21038361606684e-15
"37",-4.79571296657575e-15
"38",-9.27098709856803e-15
"39",-1.77541372449818e-14
"40",5.341368446848e-14
"41",9.14612320099499e-15
"42",-1.74468555853092e-14
"43",-8.05041310707132e-15
"44",-1.15764454394564e-05
"45",-5.47817486145746e-15
"46",-1.15764454148454e-05
"47",-4.75947361037784e-15
"48",-1.39093422615077e-14
"49",8.21782369247731e-15
"50",2.29912823311946e-15
"51",-9.63576069631716e-15
"52",-0.000762147166441756
"53",9.48092223820841e-15
"54",8.13861136784104e-15
"55",5.08849592709314e-15
"56",1.20582294152907e-14
"57",4.87482734931027e-16
"58",-1.43777090695991e-14
"59",-1.47955787626104e-14
"60",1.58882887917691e-14
"61",-1.46308037290519e-14
"62",-1.63530551366234e-16
"63",-5.89061919578208e-16
"64",6.54321122063205e-15
"65",-1.7594988268111e-14
"66",2.1778048225005e-16
"67",8.45545814667941e-15
"68",1.47980147210141e-14
"69",-1.61892572050093e-14
"70",1.54118418611749e-14
"71",-2.55665291690749e-17
"72",4.18904195122432e-15
"73",8.05988959365568e-15
"74",-1.49619532088608e-14
"75",-1.0755465098197e-15
"76",1.28551307283314e-15
"77",-8.41209300245595e-07
"78",1.62671927565857e-14
"79",-9.45554162945484e-15
"80",-9.76951241783274e-15
"81",-1.18524602005188e-14
"82",1.35454785478409e-14
"83",1.75046559128108e-14
"84",-6.81396635722993e-15
"85",-1.33142489503e-14
"86",-4.68385475440766e-15
"87",-8.54116681510049e-15
"88",-8.14990072464554e-15
"89",-1.80588669236976e-14
"90",-1.40492844729023e-14
"91",9.64677468384922e-15
"92",7.00280257399041e-15
"93",5.38664295098404e-15
"94",-4.79926598110022e-16
"95",-3.29431798456232e-15
"96",-1.25092111772762e-14
"97",3.17888515849524e-15
"98",-1.23479205967274e-14
"99",8.34092899831086e-15
"100",3.05900551470798e-15
"101",-1.34874816841348e-15
"102",1.15997578758769e-15
"103",7.69357233884833e-15
"104",1.16303158733505e-14
"105",1.25202937643452e-14
"106",-2.59079530894408e-15
"107",-1.09340361841517e-14
"108",1.68828342148933e-14
"109",-1.2455562703611e-15
"110",5.49529626167735e-17
"111",-1.64641479977809e-14
"112",-8.97723141775675e-15
"113",-1.97357649141478e-15
"114",-1.41277794817884e-14
"115",-4.51412808494661e-15
"116",-1.23670884940907e-14
"117",1.23011474171132e-14
"118",1.03853855549727e-14
"119",-7.76305616579475e-15
"120",1.33623691834395e-14
"121",1.47880257098157e-14
"122",8.15000453493126e-15
"123",1.796929757398e-14
"124",3.09879119892246e-15
"125",1.71065570123821e-14
"126",-7.586313280899e-15
"127",-1.58324170783314e-14
"128",9.40410259576751e-15
"129",1.1537647429506e-14
"130",6.59684715509997e-15
"131",-1.39920531379096e-14
"132",-5.4979225358009e-15
"133",1.26423496456783e-14
"134",-6.55667544575887e-15
"135",4.1285833210128e-15
"136",4.05943391833665e-15
"137",9.36324413190172e-18
"138",1.27437352752755e-14
"139",-3.15230047265459e-15
"140",-1.24948247309642e-14
"141",-3.25793491992689e-15
"142",-1.64656154031775e-14
"143",-2.03004771431375e-15
"144",-9.82976273341266e-07
"145",-1.74745338485965e-14
"146",3.29864230993543e-15
"147",1.29502046818492e-14
"148",-3.51152057445923e-05
"149",8.96219856085316e-15
"150",4.15274734735648e-16
"151",1.30055236853036e-15
"152",-1.66716320577139e-14
"153",-8.83097966423024e-07
"154",1.0855540475691e-14
"155",6.53514020461363e-15
"156",-4.67381660153136e-15
"157",1.3496871372158e-14
"158",-5.46868328280254e-15
"159",-4.39794217852264e-15
"160",-2.17987398489598e-09
"161",9.11722110260999e-15
"162",8.5212357426118e-16
"163",-2.49944179256705e-06
"164",1.07292003924237e-14
"165",1.70523033487439e-14
"166",-1.45226151076615e-14
"167",2.65756488789302e-15
"168",1.29429391512879e-14
"169",-1.61798804024493e-14
"170",3.24274485159179e-15
"171",1.33346739702279e-14
"172",-1.39431050826963e-14
"173",1.47451581081561e-14
"174",1.22134865898833e-14
"175",1.55084358213771e-14
"176",4.86881685617321e-15
"177",8.92853765212588e-15
"178",-2.6131877677589e-07
"179",-1.02377068096597e-14
"180",-3.5050257273807e-05
"181",5.44060231046929e-15
