"","authority"
"1",3.03832476342265e-14
"2",2.23904376460981e-14
"3",-1.55327211794573e-14
"4",2.51277465517708e-15
"5",-1.99117844029334e-15
"6",1.707826161199e-14
"7",2.75254132756978e-14
"8",-1.08693123654853e-14
"9",-1.08956105763562e-14
"10",-2.64160146907595e-14
"11",7.07931200313965e-15
"12",-1.17989745973474e-15
"13",-2.01122318151989e-14
"14",2.8283178132982e-14
"15",2.71355448990145e-14
"16",-1.8048056708015e-15
"17",-1.04005249428931e-14
"18",2.99159797893394e-14
"19",7.08458633492043e-15
"20",2.63224759938336e-14
"21",5.01426756766673e-15
"22",-1.13499073139582e-14
"23",-5.40687533223796e-15
"24",-2.61573802648706e-14
"25",-2.10359854480813e-14
"26",-1.63643044407586e-15
"27",2.47954110209428e-14
"28",-1.20572005092215e-05
"29",5.10464385941341e-15
"30",-1.22259148266539e-14
"31",-2.49345798527116e-14
"32",-1.59333114805379e-14
"33",1.44353572962036e-14
"34",2.74995574691198e-14
"35",-1.4346173666359e-14
"36",1.04380544363783e-14
"37",-8.06026818781354e-15
"38",-1.55815119974385e-14
"39",-2.983994851523e-14
"40",-1.60379692948671e-13
"41",1.53720963340489e-14
"42",-2.93234560495026e-14
"43",-1.35304475362742e-14
"44",-1.38812678027169e-05
"45",-9.20744231121186e-15
"46",-1.38812677613534e-05
"47",-7.99924733354904e-15
"48",-2.33780098342491e-14
"49",1.3811916352092e-14
"50",3.86412686404041e-15
"51",-1.61942992111807e-14
"52",-0.000724573424888354
"53",1.59349940607046e-14
"54",1.3678344919633e-14
"55",8.55219165943401e-15
"56",2.02655458962198e-14
"57",8.19300658473397e-16
"58",-2.4164837758866e-14
"59",-2.48666984591465e-14
"60",2.67033569703028e-14
"61",-2.45898542352812e-14
"62",-2.74847825479263e-16
"63",-9.90033652701201e-16
"64",1.0997187767882e-14
"65",-2.95722502113021e-14
"66",3.66028589270243e-16
"67",1.42109521341434e-14
"68",2.48705880481756e-14
"69",-2.7209880824046e-14
"70",2.59023961717663e-14
"71",-4.29694188311974e-17
"72",7.04040811696235e-15
"73",1.35464952835793e-14
"74",-2.51468065884421e-14
"75",-1.80770446885825e-15
"76",2.16055574570691e-15
"77",-1.45505954247357e-05
"78",2.73405621789713e-14
"79",-1.58919578474251e-14
"80",-1.64197556906932e-14
"81",-1.99207481174576e-14
"82",2.27658928128852e-14
"83",2.94204454570395e-14
"84",-1.1451956188171e-14
"85",-2.23776968544214e-14
"86",-7.8721364992786e-15
"87",-1.43549691723718e-14
"88",-1.3697687388078e-14
"89",-3.03508764231208e-14
"90",-2.36129351341461e-14
"91",1.62133093815497e-14
"92",1.17693165470035e-14
"93",9.05350709957299e-15
"94",-8.06617776251369e-16
"95",-5.53683757752333e-15
"96",-2.10245136522071e-14
"97",5.34274700350938e-15
"98",-2.07530017554817e-14
"99",1.40180065650926e-14
"100",5.14131854549464e-15
"101",-2.26688711815611e-15
"102",1.94959363220192e-15
"103",1.2930693615266e-14
"104",1.95474724159771e-14
"105",2.10428810935282e-14
"106",-4.35436291429759e-15
"107",-1.83765625876425e-14
"108",2.83757307780868e-14
"109",-2.09344519901774e-15
"110",9.23597295351787e-17
"111",-2.76714367103484e-14
"112",-1.50882322948826e-14
"113",-3.31695349681836e-15
"114",-2.37444179600749e-14
"115",-7.58689370262237e-15
"116",-2.07851706549797e-14
"117",2.06753815355207e-14
"118",1.74554398490342e-14
"119",-1.30477555421695e-14
"120",2.24582216195948e-14
"121",2.48546836903803e-14
"122",1.36978716698491e-14
"123",3.02022966150047e-14
"124",5.20823254802606e-15
"125",2.87507866303008e-14
"126",-1.27502366082505e-14
"127",-2.66103362931407e-14
"128",1.58051047886157e-14
"129",1.9391354232941e-14
"130",1.10876472148707e-14
"131",-2.35166582210033e-14
"132",-9.24043827516192e-15
"133",-0.000515977125478883
"134",-1.10199695118463e-14
"135",6.9388132149069e-15
"136",6.8226734903567e-15
"137",1.57370143589256e-17
"138",2.14189801365618e-14
"139",-5.29821549934705e-15
"140",-2.09997400700117e-14
"141",-5.47575152199273e-15
"142",-2.76740218918643e-14
"143",-3.41191708576087e-15
"144",-1.89770278226563e-06
"145",-1.80592441590322e-05
