"","authority"
"1",3.29873591632292e-14
"2",2.43100110802387e-14
"3",-1.68637196707065e-14
"4",2.72811270557459e-15
"5",-2.16183988801017e-15
"6",1.85420511077304e-14
"7",2.98847917678467e-14
"8",-1.18008306765046e-14
"9",-1.18292766526419e-14
"10",-2.86794142866237e-14
"11",7.68611492607378e-15
"12",-1.2810292668613e-15
"13",-2.1835822835685e-14
"14",3.07072105759493e-14
"15",2.94610025393251e-14
"16",-1.95949810700877e-15
"17",-1.12917820350776e-14
"18",3.24799745062756e-14
"19",7.69187552360074e-15
"20",2.85777809513173e-14
"21",5.44397871796806e-15
"22",-1.23226716358128e-14
"23",-5.87037198585584e-15
"24",-2.83984866934224e-14
"25",-2.28388515734576e-14
"26",-1.77665977537963e-15
"27",2.69204580250207e-14
"28",-1.22770364935957e-05
"29",5.54198675526064e-15
"30",-1.32736038950412e-14
"31",-2.70711919043872e-14
"32",-1.72987130961929e-14
"33",1.56723331015801e-14
"34",2.98572019920426e-14
"35",-1.55757370739894e-14
"36",1.13324457266875e-14
"37",-8.75103450123769e-15
"38",-1.69171831602404e-14
"39",-3.23962968943547e-14
"40",-1.7418149513667e-13
"41",1.66892534346313e-14
"42",-3.18367967630123e-14
"43",-1.46902784849965e-14
"44",-1.39910837928263e-05
"45",-9.99663288884831e-15
"46",-1.39910837479181e-05
"47",-8.68476280243485e-15
"48",-2.53815034870956e-14
"49",1.49956794326575e-14
"50",4.19534087246955e-15
"51",-1.75822839484118e-14
"52",-0.000739389949161563
"53",1.73005719133488e-14
"54",1.48506258466242e-14
"55",9.28516470725413e-15
"56",2.20024006940799e-14
"57",8.89531402488164e-16
"58",-2.62355347371899e-14
"59",-2.69975314354396e-14
"60",2.8992186161755e-14
"61",-2.66972919875438e-14
"62",-2.98401444861109e-16
"63",-1.07488358149417e-15
"64",1.193966829797e-14
"65",-3.21072383909283e-14
"66",3.97395984174198e-16
"67",1.54289216037232e-14
"68",2.70019646937346e-14
"69",-2.95422481938418e-14
"70",2.81224681719701e-14
"71",-4.66508729242319e-17
"72",7.64379483120734e-15
"73",1.4707290624607e-14
"74",-2.73018573320767e-14
"75",-1.9626400143057e-15
"76",2.34570380975829e-15
"77",-1.48705368619901e-05
"78",2.96834186685534e-14
"79",-1.72535440185419e-14
"80",-1.78271011337459e-14
"81",-2.16280977574392e-14
"82",2.47168362446068e-14
"83",3.1941628443797e-14
"84",-1.24336102742998e-14
"85",-2.42955804676509e-14
"86",-8.54683485843094e-15
"87",-1.55852461116289e-14
"88",-1.48718532549965e-14
"89",-3.29521225572686e-14
"90",-2.56363636878016e-14
"91",1.76026751642702e-14
"92",1.27781439814815e-14
"93",9.8295385828351e-15
"94",-8.75747844740332e-16
"95",-6.0112554284049e-15
"96",-2.28265777769149e-14
"97",5.80050294133355e-15
"98",-2.25319022789792e-14
"99",1.52196740542916e-14
"100",5.58204083027598e-15
"101",-2.46119272054614e-15
"102",2.1166847198081e-15
"103",1.4038921579311e-14
"104",2.12226661873668e-14
"105",2.2846175103813e-14
"106",-4.72750291390074e-15
"107",-1.99516376099098e-14
"108",3.08073253097652e-14
"109",-2.27283881657269e-15
"110",1.0027741041029e-16
"111",-3.00430834928622e-14
"112",-1.63815922224485e-14
"113",-3.60124390396558e-15
"114",-2.57792717076569e-14
"115",-8.23700466519587e-15
"116",-2.2566501495666e-14
"117",2.24471475116417e-14
"118",1.89512052211105e-14
"119",-1.41657137453514e-14
"120",2.43832231558127e-14
"121",2.69850184322861e-14
"122",1.48717853505767e-14
"123",3.27900741038996e-14
"124",5.65471766200338e-15
"125",3.12148249349282e-14
"126",-1.38431872674566e-14
"127",-2.88907067348408e-14
"128",1.71596668861028e-14
"129",2.10529932785012e-14
"130",1.20380750872709e-14
"131",-2.55323223414531e-14
"132",-1.00321769039051e-14
"133",-0.000504091676155134
"134",-1.19645870880203e-14
"135",7.53340567772524e-15
"136",7.40751997309683e-15
"137",1.70856888467165e-17
"138",2.32543803084561e-14
"139",-5.752241941774e-15
"140",-2.27998796451522e-14
"141",-5.94505858586305e-15
"142",-3.00460432350534e-14
"143",-3.70431622170385e-15
"144",-1.95279712636522e-06
"145",-1.84865499016701e-05
"146",6.01918206583421e-15
"147",2.36313779992252e-14
"148",-4.62296580450826e-05
"149",1.63537808972082e-14
"150",7.57767285610404e-16
"151",2.37314166528082e-15
"152",-3.04215350632505e-14
"153",-4.79013980754189e-07
"154",1.98090473319486e-14
"155",1.19251122869641e-14
"156",-8.52860829777865e-15
"157",2.46284121325161e-14
"158",-9.9792059258523e-15
"159",-8.02491658160862e-15
"160",-3.3015194094597e-07
"161",1.66365483527939e-14
"162",1.55493932651043e-15
"163",-2.47487227070444e-06
"164",1.95787012691639e-14
"165",3.11161196750075e-14
"166",-2.65009839659364e-14
"167",4.8494410061819e-15
"168",2.36178971823485e-14
"169",-2.95235824220947e-14
"170",5.91728136688438e-15
"171",2.43332381895282e-14
"172",-2.54437779749849e-14
"173",2.690678544586e-14
"174",2.22870661045226e-14
"175",2.82996934319983e-14
"176",8.88436147241587e-15
"177",1.62922249455554e-14
"178",-5.59561149303754e-07
"179",-1.86814483070092e-14
"180",-2.76013159902155e-05
"181",9.92797358345237e-15
"182",-5.33029389021264e-08
"183",-2.03828781167744e-14
"184",-2.84805843476695e-14
"185",-1.00051516747767e-14
"186",1.87868491780101e-14
"187",-1.18487121959114e-14
"188",-2.69789150893925e-14
"189",1.64857755732925e-14
