"","authority"
"1",4.34522020107635e-15
"2",3.20215218383417e-15
"3",-2.22149722190242e-15
"4",3.59380830366502e-16
"5",-2.84803629209615e-16
"6",2.44251923799043e-15
"7",3.93666890126834e-15
"8",-1.55469858080054e-15
"9",-1.55808776854686e-15
"10",-3.77747919513794e-15
"11",1.0125540217955e-15
"12",-1.68744550152054e-16
"13",-2.8765033252402e-15
"14",4.04520844032819e-15
"15",3.88125341786028e-15
"16",-2.58144438188838e-16
"17",-1.4876114153488e-15
"18",4.27860309710652e-15
"19",1.0133423245568e-15
"20",3.76488429044969e-15
"21",7.17175875382229e-16
"22",-1.62312104023102e-15
"23",-7.73235721193083e-16
"24",-3.74072102388451e-15
"25",-3.00809226336231e-15
"26",-2.34041165173099e-16
"27",3.54578967862389e-15
"28",-3.38006062148523e-06
"29",7.3007027695235e-16
"30",-1.74850391456033e-15
"31",-3.56596679631359e-15
"32",-2.2786792159559e-15
"33",2.06465370605032e-15
"34",3.93281705869231e-15
"35",-2.0519632580005e-15
"36",1.49297398106893e-15
"37",-1.15284827939519e-15
"38",-2.22849656652355e-15
"39",-4.2675711002287e-15
"40",6.78717768234683e-14
"41",2.19850285872893e-15
"42",-4.19367936307498e-15
"43",-1.93491281610015e-15
"44",-9.98438846578948e-06
"45",-1.31669838378326e-15
"46",-9.98438845987376e-06
"47",-1.14409304134978e-15
"48",-3.34322602338018e-15
"49",1.97539641628282e-15
"50",5.52672527947323e-16
"51",-2.31594537073594e-15
"52",1.93527824300626e-16
"53",2.27889600393351e-15
"54",1.95624555521144e-15
"55",1.22323460676285e-15
"56",2.89854562859029e-15
"57",1.17195218818329e-16
"58",-3.4559204230051e-15
"59",-3.55638978764887e-15
"60",3.81920037617154e-15
"61",-3.51690114579806e-15
"62",-3.93109711822082e-17
"63",-1.41592173510563e-16
"64",1.57273738527007e-15
"65",-4.22950474191822e-15
"66",5.2344579478872e-17
"67",2.03227789865799e-15
"68",3.55683618374818e-15
"69",-3.89136886502607e-15
"70",3.70399106109047e-15
"71",-6.14622518592113e-18
"72",1.0069268888534e-15
"73",1.93753125308488e-15
"74",-3.59643650205999e-15
"75",-2.58543698730258e-16
"76",3.09003940929131e-16
"77",-9.90063292719085e-08
"78",3.90977693174365e-15
"79",-2.27283837808283e-15
"80",-2.34829708900145e-15
"81",-2.84887696674159e-15
"82",3.25603334235953e-15
"83",4.20764296466049e-15
"84",-1.63765545555952e-15
"85",-3.2001227299482e-15
"86",-1.12596390787569e-15
"87",-2.05293110462294e-15
"88",-1.95897805749691e-15
"89",-4.3404082049386e-15
"90",-3.3765479266961e-15
"91",2.31855770109878e-15
"92",1.68315097050024e-15
"93",1.29472045111982e-15
"94",-1.15360320223695e-16
"95",-7.91782318202014e-16
"96",-3.00673108848372e-15
"97",7.64008900220014e-16
"98",-2.96852537637757e-15
"99",2.00510635093915e-15
"100",7.35257097359106e-16
"101",-3.2417902268544e-16
"102",2.78838923576931e-16
"103",1.84949699376027e-15
"104",2.79592853726899e-15
"105",3.00913206739642e-15
"106",-6.22769170603958e-16
"107",-2.62817968913915e-15
"108",4.05840829821591e-15
"109",-2.99401445379324e-16
"110",1.3209354826081e-17
"111",-3.95739654415388e-15
"112",-2.15792674697055e-15
"113",-4.74388662922439e-16
"114",-3.39593572944782e-15
"115",-1.08507883865945e-15
"116",-2.97281286045862e-15
"117",2.95687382389478e-15
"118",2.49663324493868e-15
"119",-1.86612880420015e-15
"120",3.21174468305212e-15
"121",3.55432524644736e-15
"122",1.95904886879425e-15
"123",4.31949874214742e-15
"124",7.44851540766541e-16
"125",4.11231463161717e-15
"126",-1.8234020210766e-15
"127",-3.80560948803211e-15
"128",2.26028595468978e-15
"129",2.77309119246846e-15
"130",1.58561777453447e-15
"131",-3.36301897706265e-15
"132",-1.32132982115016e-15
"133",3.03883180565622e-15
