"","authority"
"1",3.00953671370233e-16
"2",2.21587749387294e-16
"3",-1.53805201798932e-16
"4",2.48895108225511e-17
"5",-1.96928144773083e-17
"6",1.68964331658643e-16
"7",2.72280662060352e-16
"8",-1.07549184370449e-16
"9",-1.07845864344854e-16
"10",-2.61201429669453e-16
"11",7.01401203986306e-17
"12",-1.16695664617356e-17
"13",-1.9910604154214e-16
"14",2.7985570317608e-16
"15",2.68680687892979e-16
"16",-1.78445382653473e-17
"17",-1.0287550112769e-16
"18",2.96253669406932e-16
"19",7.00715296881368e-17
"20",2.6044141638814e-16
"21",4.9621092997093e-17
"22",-1.12308317392844e-16
"23",-5.35108857299228e-17
"24",-2.58706766783298e-16
"25",-2.08163573055184e-16
"26",-1.62027668035084e-17
"27",2.45467267769436e-16
"28",-2.92471809579345e-06
"29",5.05011461727952e-17
"30",-1.20946425523425e-16
"31",-2.46810614590004e-16
"32",-1.57599944484363e-16
"33",1.42907050749479e-16
"34",2.71816609932727e-16
"35",-1.42004754699165e-16
"36",1.03404201346465e-16
"37",-7.96699316557852e-17
"38",-1.5429900733934e-16
"39",-2.9529932851796e-16
"40",-1.38068200756886e-15
"41",1.51797111102718e-16
"42",-2.89918926480152e-16
"43",-1.33872925376418e-16
"44",-4.19186735116498e-06
"45",-9.11326011774709e-17
"46",-4.19186735075549e-06
"47",-7.91448794266808e-17
"48",-2.31281946178484e-16
"49",1.36635555039619e-16
"50",3.82365886634977e-17
"51",-1.60406459299786e-16
"52",-0.000210484341395544
"53",1.578372441781e-16
"54",1.3526038810566e-16
"55",8.46411220329553e-17
"56",2.00841427891198e-16
"57",8.1071611260276e-18
"58",-2.39380181319014e-16
"59",-2.46230936600638e-16
"60",2.64192769658352e-16
"61",-2.43605713871058e-16
"62",-2.72139709599967e-18
"63",-9.79829587408116e-18
"64",1.09005584609312e-16
"65",-2.92924187593697e-16
"66",3.61808088136592e-18
"67",1.4086190015707e-16
"68",2.4606499139064e-16
"69",-2.69177713645463e-16
"70",2.56171929079625e-16
"71",-4.25892259154545e-19
"72",6.96069747350333e-17
"73",1.33991379579926e-16
"74",-2.48964089004149e-16
"75",-1.78673961034368e-17
"76",2.13721709752697e-17
"77",-5.75914171364729e-06
"78",2.70670804679308e-16
"79",-1.5725483785001e-16
"80",-1.62567190590974e-16
"81",-1.9712068727669e-16
"82",2.25306893733012e-16
"83",2.90915144303725e-16
"84",-1.1322407194919e-16
"85",-2.21748260973476e-16
"86",-7.79731491205643e-17
"87",-1.42068851456874e-16
"88",-1.35573546299068e-16
"89",-2.99924362483507e-16
"90",-2.33344526296397e-16
"91",1.60373712219099e-16
"92",1.16537435031423e-16
"93",8.94953732551411e-17
"94",-7.99351614807529e-18
"95",-5.48275735659964e-17
"96",-2.0783761169247e-16
"97",5.28672130534175e-17
"98",-2.05201068919726e-16
"99",1.38653114303494e-16
"100",5.08443524578409e-17
"101",-2.24373160634301e-17
"102",1.92759576666511e-17
"103",1.28026076775978e-16
"104",1.93788959882408e-16
"105",2.08152083488948e-16
"106",-4.30427438460937e-17
"107",-1.8177666354831e-16
"108",2.80520536112357e-16
"109",-2.07137389958184e-17
"110",9.14499872767708e-19
"111",-2.74117390462408e-16
"112",-1.49366258696607e-16
"113",-3.28313316313353e-17
"114",-2.35370634654129e-16
"115",-0.000119575231439916
"116",-2.05385769612739e-16
"117",2.046972435474e-16
"118",1.72822236597285e-16
"119",-1.29060595188745e-16
"120",2.22230619966357e-16
"121",2.45989777368732e-16
"122",1.35382201760975e-16
