"","authority"
"1",2.76743325748588e-18
"2",1.67683977479133e-18
"3",-9.40785653680657e-19
"4",1.48625643895462e-19
"5",-1.37438803392457e-19
"6",1.16139914678855e-18
"7",1.89285732768609e-18
"8",-8.23146363131348e-19
"9",-8.66724746506659e-19
"10",-2.02936606464375e-18
"11",3.52581317760572e-19
"12",-1.08147727691009e-19
"13",-1.25991837477126e-18
"14",1.26228776882392e-18
"15",2.28379560280077e-18
"16",-1.33384106947154e-19
"17",-6.71176321988472e-19
"18",2.32178811163426e-18
"19",5.79498307530799e-19
"20",1.98578023007553e-18
"21",3.6858383372469e-19
"22",-8.97385249290098e-19
"23",-4.69179471574627e-19
"24",-1.44183745197025e-18
"25",-1.6331349742184e-18
"26",-1.14534265489658e-19
"27",1.93897781073298e-18
"28",-2.47543316129757e-05
"29",4.59216397239507e-19
"30",-8.10131683726953e-19
"31",-1.64839849700323e-18
"32",-1.25490129656933e-18
"33",1.196132245888e-18
"34",2.22345461531282e-18
"35",-1.01833369756981e-18
"36",6.27372415487771e-19
"37",-7.25791522526455e-19
"38",-1.41682032007224e-18
"39",-2.2312516830061e-18
"40",-4.36952036373442e-18
"41",1.21110925251322e-18
"42",-2.09040792846169e-18
"43",-1.01451012188332e-18
"44",-0.000420055003881797
"45",-7.18499112974255e-19
"46",-0.000420055003881793
"47",-5.3413353641108e-19
"48",-1.85904392762512e-18
"49",9.74297705332262e-19
"50",3.03856701521886e-19
"51",-1.12954217378068e-18
"52",9.49691901693945e-20
"53",1.32080849550236e-18
"54",9.22705692902385e-19
"55",5.21426997146953e-19
"56",1.56615858511231e-18
"57",5.62364729817772e-20
"58",-1.55548051397932e-18
"59",-1.86218125405136e-18
"60",1.66306851953204e-18
"61",-1.81947776942083e-18
"62",-1.99467018423612e-20
"63",-7.75594764834291e-20
"64",7.74711457548803e-19
"65",-2.1369243502214e-18
"66",2.42743884502817e-20
"67",8.81525526984579e-19
"68",1.57397893983177e-18
"69",-1.92838590250411e-18
"70",1.71684111319835e-18
"71",-2.8216918610593e-21
"72",4.65515262327175e-19
"73",8.62835265476928e-19
"74",-1.67881957039663e-18
"75",-1.32997888953042e-19
"76",1.90657823101772e-19
"77",-7.311408165455e-06
"78",1.84528192087986e-18
"79",-1.05413957156527e-18
"80",-8.3011734987062e-19
"81",-1.56531133228228e-18
"82",1.66084620527304e-18
"83",1.54554177817411e-18
"84",-8.09355473742025e-19
"85",-1.48589494424489e-18
