"","authority"
"1",5.16699906608371e-15
"2",3.8080737072402e-15
"3",-2.64137688453767e-15
"4",4.27323062931624e-16
"5",-3.38634082011949e-16
"6",2.90438663238413e-15
"7",4.68096584219268e-15
"8",-1.84865068429561e-15
"9",-1.85303869432242e-15
"10",-4.49248918320644e-15
"11",1.20389725077694e-15
"12",-2.0066175182075e-16
"13",-3.420125365615e-15
"14",4.80982490915651e-15
"15",4.61434025839006e-15
"16",-3.06933995755169e-16
"17",-1.76859761980809e-15
"18",5.08775871932971e-15
"19",1.2048194699952e-15
"20",4.47626634517703e-15
"21",8.52709686566688e-16
"22",-1.93019386654413e-15
"23",-9.19492245967858e-16
"24",-0.000166397114516041
"25",-3.57745632498766e-15
"26",-2.78303336614669e-16
"27",4.21678109059354e-15
"28",-2.2571877607809e-06
"29",8.68137632401341e-16
"30",-2.07920169520618e-15
"31",-4.24067120183949e-15
"32",-2.70964545566466e-15
"33",2.45488192421389e-15
"34",4.67671299824815e-15
"35",-2.4398183716064e-15
"36",1.77498730653746e-15
"37",-1.37063866689471e-15
"38",-2.64970007524178e-15
"39",-5.07461485936408e-15
"40",-3.79118092452335e-07
"41",2.61416250728707e-15
"42",-9.09755601979369e-05
"43",-2.30110005908614e-15
"44",-2.27270919632598e-06
"45",-1.56581301466479e-15
"46",-2.27270918929182e-06
"47",-1.36033345835871e-15
"48",-3.97581702622382e-15
"49",2.34886484115275e-15
"50",6.57168874028304e-16
"51",-2.75423382501216e-15
"52",-9.9016726247723e-05
"53",2.70988105712413e-15
"54",2.32607518043168e-15
"55",1.45437487111173e-15
"56",3.44659623678364e-15
"57",1.39327319969661e-16
"58",-4.10934059948947e-15
"59",-4.22919127340289e-15
"60",4.54144949577163e-15
"61",-4.18190235575986e-15
"62",-4.67413727273788e-17
"63",-1.68361241487647e-16
"64",1.87018950740148e-15
"65",-5.02910758232216e-15
"66",6.22483477612302e-17
"67",2.41677761159098e-15
"68",4.22978811838042e-15
"69",-4.62709680897479e-15
"70",4.40496034914834e-15
"71",-7.30706860734064e-18
"72",1.19726844588055e-15
"73",2.30358824515713e-15
"74",-4.27658847773207e-15
"75",-3.07435697738429e-16
"76",3.67433644370819e-16
"77",-2.78413967940754e-06
"78",4.64961641575444e-15
"79",-3.41918852747918e-15
"80",-2.79253853918656e-15
"81",-3.38770824098257e-15
"82",3.8716415804609e-15
"83",5.00304671252057e-15
"84",-1.94767886195345e-15
"85",-3.80562675299323e-15
"86",-1.33876120393361e-15
"87",-2.44145633564739e-15
"88",-2.3295302091553e-15
"89",-5.1618674752334e-15
"90",-4.01539596724104e-15
"91",2.75744300542476e-15
"92",2.00152593473138e-15
"93",1.53960775284137e-15
"94",-1.37171341118776e-16
"95",-9.41656978902819e-16
"96",-3.5753026262419e-15
"97",9.08600505510882e-16
"98",-3.52923718116684e-15
"99",2.38390765260559e-15
"100",8.74331963581424e-16
"101",-3.85494462308612e-16
"102",3.31530191823875e-16
"103",2.19899841335119e-15
"104",3.32437333374202e-15
"105",3.57854558037381e-15
"106",-7.40515527702475e-16
"107",-3.1248085056467e-15
"108",4.82549310168581e-15
"109",-3.56000568668101e-16
"110",1.57060119752057e-17
"111",-4.7058219427157e-15
"112",-2.56590382257314e-15
"113",-5.64098688321565e-16
"114",-4.03790034966537e-15
"115",-9.34833084599307e-05
"116",-3.53468077250008e-15
"117",3.51608072139671e-15
"118",2.96848265432406e-15
"119",-2.21885702338443e-15
"120",3.8194889787485e-15
"121",4.22676478721538e-15
"122",2.32954847461883e-15
"123",5.13638241876921e-15
"124",8.8566928300164e-16
"125",4.88978198621089e-15
"126",-5.79643040831427e-06
"127",-4.52546827791745e-15
"128",2.68777812773698e-15
"129",3.29763065656114e-15
"130",1.88559293594816e-15
"131",-3.99927052150401e-15
"132",-1.57153463208393e-15
"133",-0.00127018106673119
"134",-1.87408147275213e-15
"135",1.18004148642383e-15
"136",1.16026657940495e-15
"137",2.6762952912468e-18
"138",3.64243299104081e-15
"139",-9.00995100761049e-16
"140",-3.57129715322698e-15
"141",-9.31291058620079e-16
"142",-4.7063861657562e-15
"143",-5.80225051000099e-16
"144",-8.51152788231688e-06
"145",-1.6719143237673e-06
"146",9.42893981455746e-16
"147",3.70154372014313e-15
"148",-1.39455927283548e-05
"149",-0.000135874166185543
"150",1.18692190955405e-16
"151",3.71708846875623e-16
"152",-4.76507615635554e-15
"153",-1.07638010204613e-06
"154",3.10291143676428e-15
"155",1.86792503632678e-15
"156",-1.33591092756148e-15
"157",3.85777291808312e-15
"158",-1.56307103054845e-15
"159",-1.25703573773899e-15
"160",-1.31280544128739e-08
"161",2.60606938710782e-15
"162",2.43559277633949e-16
"163",-1.29181592728286e-07
"164",3.06681208066781e-15
"165",4.87403412591106e-15
"166",-4.15105851468513e-15
"167",7.59560813654751e-16
"168",3.69970287078821e-15
"169",-4.62454471466117e-15
"170",9.26847193941178e-16
"171",3.8112985232e-15
"172",-3.98558090315378e-15
"173",4.21445050433831e-15
"174",3.49084400460036e-15
"175",4.4329197695075e-15
"176",1.39175725695659e-15
"177",2.55194456074425e-15
"178",-4.04662563767315e-08
"179",-2.92610450083509e-15
"180",-1.1119549035827e-05
"181",1.55498806567352e-15
"182",-2.94105281783433e-09
"183",-3.19279742016505e-15
"184",-4.46145051781135e-15
"185",-1.56715066889938e-15
"186",2.94269156652852e-15
"187",-1.85615257354483e-15
"188",-4.2259544707148e-15
"189",2.5822735819371e-15
"190",-3.72954445721268e-15
"191",2.96972968508835e-16
"192",-6.15509674686697e-17
"193",-1.03756318227869e-15
"194",-3.28184657309632e-15
"195",-2.64394661922053e-15
"196",3.90158288211753e-16
"197",-4.66453184031347e-15
"198",-1.37180448524892e-15
"199",6.26959007336988e-16
"200",-5.79643040950138e-06
"201",-2.61040594307655e-07
"202",-3.88916605670051e-06
"203",-5.03420452579735e-15
"204",-4.69637447269508e-15
"205",-3.63046435806309e-15
"206",2.17730459491925e-15
"207",-1.31280516675438e-08
"208",-1.31280514300014e-08
"209",4.09818755103879e-15
"210",8.88363478417245e-16
"211",-5.46460600865378e-06
"212",-3.89169295466507e-15
"213",6.19682602685048e-16
"214",-2.37452354103887e-15
"215",-3.81620230418667e-15
"216",-2.22856125501453e-15
"217",-3.10780198940347e-15
"218",-2.13440827408538e-15
"219",-2.49791335374259e-15
"220",4.96967901495773e-15
"221",-3.98939408963994e-15
"222",-3.16239776211244e-06
"223",3.79044188400126e-16
"224",-3.27142280131943e-06
"225",-2.20566035586316e-15
"226",1.14274098841082e-16
"227",-1.73280427072944e-15
"228",-1.8813906781646e-15
"229",3.10485129174457e-15
"230",-4.3057571802995e-15
"231",-0.000107870285291615
"232",-4.03050882526274e-15
"233",-4.54172053667562e-16
"234",3.72905671414186e-15
"235",5.13138924621428e-16
"236",-5.05718840110251e-15
"237",2.94006670954286e-15
"238",5.57843320176984e-16
"239",1.90433537635851e-15
"240",-3.1323374469818e-07
"241",-0.000981408030092008
"242",6.22885481977943e-16
"243",3.3551668528034e-16
"244",-3.16887217323488e-15
"245",1.39350448011878e-15
"246",2.98135649450893e-15
"247",-5.15838383885123e-15
"248",3.5799562894948e-15
"249",-1.348572616695e-15
"250",-1.20234947411961e-15
"251",5.16111519891096e-15
"252",5.15797398452463e-15
"253",-2.82470658142886e-15
