"","authority"
"1",2.05382797095989e-17
"2",1.49158374936548e-17
"3",-1.02491618556295e-17
"4",1.70391281682266e-18
"5",-1.28935475507753e-18
"6",1.14266087639728e-17
"7",1.85483829935715e-17
"8",-7.09100911252899e-18
"9",-6.97274256544209e-18
"10",-1.74542688560195e-17
"11",4.70658080305076e-18
"12",-7.54089876129448e-19
"13",-1.26217749877961e-17
"14",1.85464113565303e-17
"15",1.76553515126153e-17
"16",-1.19305393301159e-18
"17",-6.88292381175285e-18
"18",1.91212746011935e-17
"19",4.81190153343886e-18
"20",1.76287996480085e-17
"21",3.26816670328103e-18
"22",-7.47663459548601e-18
"23",-3.60166944472544e-18
"24",-1.69885032199139e-17
"25",-1.36262330240302e-17
"26",-1.07534336176711e-18
"27",1.6185654753273e-17
"28",-2.92373438340975e-09
"29",3.35904545343923e-18
"30",-8.06975998064692e-18
"31",-1.63416940110592e-17
"32",-1.06228747398081e-17
"33",9.75989971948481e-18
"34",1.87050599995491e-17
"35",-9.23463678000771e-18
"36",7.02692095600081e-18
"37",-5.21979034941363e-18
"38",-1.00408212362825e-17
"39",-1.95768619022501e-17
"40",-1.8212062962461e-14
"41",1.01630279345444e-17
"42",-1.96510903227358e-17
"43",-9.09164820450467e-18
"44",-2.243669622828e-05
"45",-6.25533205598044e-18
"46",-2.24366962282452e-05
"47",-5.53594054631235e-18
"48",-1.56120083653471e-17
"49",9.21795441330289e-18
"50",2.58154287296947e-18
"51",-1.05525594149965e-17
"52",8.88249546659469e-19
"53",1.03562801338281e-17
"54",8.96500374663249e-18
"55",5.68934329646663e-18
"56",1.35331377489184e-17
"57",5.24386726334909e-19
"58",-1.60678575310735e-17
"59",-1.63552244103968e-17
"60",1.76485003851183e-17
"61",-1.67801998498272e-17
"62",-1.76791786728412e-19
"63",-6.72973757342302e-19
"64",7.46411060905299e-18
"65",-2.00104915810437e-17
"66",2.45403295473468e-19
"67",9.66501337004342e-18
"68",1.66819764632709e-17
"69",-1.79884557359048e-17
"70",1.69375881997506e-17
"71",-2.81789125161587e-20
"72",4.76667912892791e-18
"73",8.86020200196668e-18
"74",-1.59585507045961e-17
"75",-1.20000062145894e-18
"76",1.37641460085718e-18
"77",-1.79421819006929e-17
"78",1.78809715666352e-17
"79",-1.04550497670072e-17
"80",-1.11845994808046e-17
"81",-1.30909635708451e-17
"82",1.47842574869036e-17
"83",1.9222338455297e-17
"84",-7.59831616339153e-18
"85",-1.49092468155122e-17
"86",-5.44828012359749e-18
"87",-9.27530505365145e-18
"88",-8.98657288341501e-18
"89",-2.02057597016285e-17
"90",-1.54318565903217e-17
"91",1.06860138017461e-17
"92",7.58338612423937e-18
"93",5.88309364597751e-18
"94",-5.20261265131242e-19
"95",-3.61839935842131e-18
"96",-1.39804519520168e-17
"97",3.43522915951783e-18
"98",-1.39884738292334e-17
"99",9.24202258260647e-18
"100",3.42367836351618e-18
"101",-1.46080292376302e-18
"102",1.24537644932877e-18
"103",8.69793440691185e-18
"104",1.25623828272612e-17
"105",1.42532839973485e-17
"106",-2.76039356429569e-18
"107",-1.23212747171113e-17
"108",1.86519412836932e-17
"109",-1.40372947181767e-18
"110",6.01041010816171e-20
"111",-1.81498151180688e-17
"112",-9.99108213045427e-18
"113",-2.19707704597116e-18
"114",-1.58679599570964e-17
"115",-4.93045895271327e-18
"116",-1.4150605852003e-17
"117",1.36418931215204e-17
"118",1.14176427245958e-17
"119",-8.51807901840449e-18
"120",1.52423497251672e-17
"121",1.63599029222569e-17
"122",9.08428756997221e-18
"123",2.05060204661645e-17
"124",3.35728717612823e-18
"125",1.92947429911031e-17
