"","authority"
"1",2.04352484611961e-16
"2",1.49765534097946e-16
"3",-1.04011328953812e-16
"4",1.68445400004389e-17
"5",-1.33620009792394e-17
"6",1.14941491338163e-16
"7",1.84693230497599e-16
"8",-7.27199636003417e-17
"9",-7.28230600580702e-17
"10",-1.77365442731535e-16
"11",4.74579560096609e-17
"12",-7.91316432775095e-18
"13",-1.34420406264603e-16
"14",1.89393418092587e-16
"15",1.82006893854608e-16
"16",-1.20900692928969e-17
"17",-6.96274680389705e-17
"18",2.00023781959032e-16
"19",4.76372315086809e-17
"20",1.76771666136356e-16
"21",3.370536532824e-17
"22",-7.61841786760359e-17
"23",-3.62266177244079e-17
"24",-1.75005329062365e-16
"25",-1.40736517480138e-16
"26",-1.09434090397723e-17
"27",1.66067398235202e-16
"28",-6.57586229938774e-07
"29",3.41222270527152e-17
"30",-8.1973844561651e-17
"31",-1.67164216030579e-16
"32",-1.06887833748438e-16
"33",9.66788315565764e-17
"34",1.84191850618612e-16
"35",-9.63889733187993e-17
"36",6.97591336461245e-17
"37",-5.4023231870975e-17
"38",-1.04364026292674e-16
"39",-2.00503071731231e-16
"40",-2.86192479043772e-14
"41",1.032438527127e-16
"42",-1.96827484624522e-16
"43",-9.08375567160233e-17
"44",-0.00148749561516642
"45",-6.18432121603331e-17
"46",-0.00148749561516614
"47",-5.38029448375303e-17
"48",-1.56652333152519e-16
"49",9.27324160598219e-17
"50",2.59219157913551e-17
"51",-1.08305110027595e-16
"52",9.06912007028029e-18
"53",1.06540820705637e-16
"54",9.1562872995668e-17
"55",5.72976112445585e-17
"56",1.35678238706889e-16
"57",5.50028307084803e-18
"58",-1.61765677607081e-16
"59",-1.6633783483399e-16
"60",1.79335276635438e-16
"61",-1.64822446702562e-16
"62",-1.84072409679997e-18
"63",-6.64125914426571e-18
"64",7.37453106766896e-17
"65",-1.98295682919563e-16
"66",2.44891819936888e-18
"67",9.54591598861027e-17
"68",1.6639723305215e-16
"69",-1.81864126620892e-16
"70",1.73383932774102e-16
"71",-2.87746604453785e-19
"72",4.71357353096448e-17
"73",9.06909753078183e-17
"74",-1.68591949255773e-16
"75",-1.2087503310829e-17
"76",1.44834981581455e-17
"77",-1.79917359454473e-16
"78",1.83334973066026e-16
"79",-1.06374763364121e-16
"80",-1.09981853686889e-16
"81",-1.33550892321918e-16
"82",1.52383132840471e-16
"83",1.97560506383054e-16
"84",-7.68511776622422e-17
"85",-1.50045143369052e-16
"86",-5.278440699205e-17
"87",-9.5851356035463e-17
"88",-9.19446217987229e-17
"89",-2.036922536343e-16
"90",-1.58614110850647e-16
"91",1.08846408086154e-16
