"","authority"
"1",5.20170619642972e-15
"2",3.83288005554779e-15
"3",-2.65893062884312e-15
"4",4.30172424568911e-16
"5",-3.4087667884006e-16
"6",2.92357405739987e-15
"7",4.7122027890989e-15
"8",-1.86068134388916e-15
"9",-1.86531667070939e-15
"10",-4.52262665130798e-15
"11",1.21201540327415e-15
"12",-2.0198869369881e-16
"13",-3.44309928440927e-15
"14",4.84216792962854e-15
"15",4.645522289892e-15
"16",-3.09006789909096e-16
"17",-1.78058346646082e-15
"18",5.12150391806126e-15
"19",1.21281831878965e-15
"20",4.5062465328187e-15
"21",8.58439462454593e-16
"22",-1.94311666978143e-15
"23",-9.25638849247002e-16
"24",-4.47817646959998e-15
"25",-3.60135620355839e-15
"26",-2.80185653121497e-16
"27",4.24541446165761e-15
"28",-2.54722247232528e-06
"29",8.73789401899326e-16
"30",-2.0930176793519e-15
"31",-4.26881769725719e-15
"32",-2.7280207585896e-15
"33",2.47126446877955e-15
"34",4.70806350249164e-15
"35",-2.4560483597998e-15
"36",1.78701285312927e-15
"37",-1.37987141339111e-15
"38",-2.6672061836289e-15
"39",-5.10928405114701e-15
"40",-7.8092715503502e-14
"41",2.63155624607641e-15
"42",-5.02077227471709e-15
"43",-2.31623130190706e-15
"44",-0.00148850652171124
"45",-1.5761125679982e-15
"46",-0.00148850652170416
"47",-1.36955049913679e-15
"48",-4.00254186955857e-15
"49",2.36462690085603e-15
"50",6.61569999049719e-16
"51",-2.77257878121332e-15
"52",2.3166285541267e-16
"53",2.72818457616501e-15
"54",2.34176128783526e-15
"55",1.46415372955752e-15
"56",3.46935144700556e-15
"57",1.40269674184494e-16
"58",-4.13760486869669e-15
"59",-4.25730192084068e-15
"60",4.5714897447456e-15
"61",-4.20976050274074e-15
"62",-4.70528036356942e-17
"63",-1.69469325810102e-16
"64",1.88271673920846e-15
"65",-5.06328556878839e-15
"66",6.26599028702625e-17
"67",2.43269724935648e-15
"68",4.25836355593355e-15
"69",-4.65872010862966e-15
"70",4.43432908707094e-15
"71",-7.35561445797326e-18
"72",1.20526836343384e-15
"73",2.31918984833565e-15
"74",-4.30522476884916e-15
"75",-3.0943271299421e-16
"76",3.69890903812878e-16
"77",-4.58748631052619e-15
"78",4.6806577137891e-15
"79",-2.72036836335094e-15
"80",-2.81092839753302e-15
"81",-3.4106861083583e-15
"82",3.897226824231e-15
"83",5.0368276645668e-15
"84",-1.96058805176852e-15
"85",-3.83142159530249e-15
"86",-1.34763674025719e-15
"87",-2.45755031416857e-15
"88",-2.34502273128718e-15
"89",-5.19610555087365e-15
"90",-4.04283150523395e-15
"91",2.77534978739019e-15
"92",2.01479647326555e-15
"93",1.54987869708119e-15
"94",-1.38106282051212e-16
"95",-9.47904097858831e-16
"96",-3.59959826666473e-15
"97",9.14573155977718e-16
"98",-3.55275335372043e-15
"99",2.39951869189481e-15
"100",8.80169332522499e-16
"101",-3.88085022699963e-16
"102",3.33797862995759e-16
"103",2.21380151933713e-15
"104",3.34646810558838e-15
"105",3.60267260454317e-15
"106",-7.454065012647e-16
"107",-3.14596389106903e-15
"108",4.85749750038366e-15
"109",-3.58381868446601e-16
"110",1.58121222329025e-17
"111",-4.73725604946883e-15
"112",-2.58277779572617e-15
"113",-5.67950349885613e-16
"114",-4.06556728602214e-15
"115",-1.29878075797463e-15
"116",-3.55829418748317e-15
"117",3.53958374822775e-15
"118",2.98783408971118e-15
"119",-2.23379964478696e-15
"120",3.84495102387184e-15
"121",4.25517878308799e-15
"122",2.34480709716258e-15
"123",5.17047202406747e-15
"124",8.91676075859867e-16
"125",4.92231825188682e-15
"126",-2.18309986258048e-15
"127",-4.55612080249303e-15
"128",2.70595681241269e-15
"129",3.31940052022881e-15
"130",1.89816863567538e-15
"131",-4.02622515079072e-15
"132",-1.58179410451245e-15
"133",3.6373941097082e-15
"134",-1.88656192817733e-15
"135",1.18799768761643e-15
"136",1.16791851157766e-15
"137",2.69394018003554e-18
"138",3.6667576096798e-15
"139",-9.06997251396074e-16
"140",-3.59484770411286e-15
"141",-9.37500997997438e-16
"142",-4.73711908162951e-15
"143",-5.84099415378851e-16
"144",3.6604235470855e-15
"145",-5.02787033679033e-15
"146",9.49207083718505e-16
"147",3.72598498284503e-15
"148",-9.00430101287121e-05
"149",2.57861253866641e-15
"150",1.19481421252497e-16
"151",3.74217849275908e-16
"152",-4.79685995468768e-15
"153",-1.82121722607969e-07
"154",3.12368992445675e-15
"155",1.88043630933613e-15
"156",-1.34487980487613e-15
"157",3.8832906126581e-15
"158",-1.57345996390805e-15
"159",-1.26553271389169e-15
"160",-3.15263175405947e-15
"161",2.62316879996021e-15
"162",2.45167696545676e-16
"163",1.15145818701409e-15
"164",3.08690600120573e-15
"165",4.90666645897379e-15
"166",-4.17877039990173e-15
"167",7.64643832653225e-16
"168",3.72385084054252e-15
"169",-4.65515925702626e-15
"170",9.33000259974668e-16
"171",3.83645399602918e-15
"172",-4.01191834954192e-15
"173",4.24304603880807e-15
"174",3.51463938333875e-15
"175",4.46245293426151e-15
"176",1.40082475220121e-15
"177",2.56922773525197e-15
"178",-2.92410613533201e-06
"179",-2.94600334739061e-15
"180",-0.000485900772805216
"181",1.5654273576961e-15
"182",-9.81550263074733e-07
"183",-3.21355582707659e-15
"184",-4.4912422474598e-15
"185",-1.57776031504954e-15
"186",2.96250482771949e-15
"187",-1.86849922948773e-15
"188",-4.25399683858932e-15
"189",2.59943403465113e-15
"190",-3.75447769105622e-15
"191",2.98977775658748e-16
"192",-6.19604902995237e-17
"193",-1.04450389272212e-15
"194",-3.30343333436057e-15
"195",-2.66155857017976e-15
"196",3.92781537369357e-16
"197",-4.69577183509612e-15
"198",-1.38103733899509e-15
"199",6.31145054626061e-16
"200",-3.37753804610421e-15
"201",-1.82061485323106e-05
"202",-9.81634635327718e-08
"203",-5.06789031099788e-15
"204",-4.72748318016621e-15
"205",-3.65424899311044e-15
"206",2.19212597817852e-15
"207",-3.89311004322123e-16
"208",-1.50183819219758e-16
"209",4.12548775717872e-15
"210",8.94451680039366e-16
"211",-0.000485900772806482
"212",-3.91777073797456e-15
"213",6.23715836418937e-16
"214",-2.39001235820825e-15
"215",-3.84165744251212e-15
"216",-2.24333723911404e-15
"217",-3.12819037599989e-15
"218",-2.14872582698453e-15
"219",-2.5147912228774e-15
"220",5.00267897924387e-15
"221",-4.0163936568216e-15
"222",-2.59966407467346e-16
"223",3.81586421168826e-16
"224",-0.000311861941360832
"225",-2.22033969083691e-15
