"","authority"
"1",-2.08242924651262e-18
"2",-1.34930946607408e-18
"3",1.09177432080366e-18
"4",-1.5858334584777e-19
"5",9.76135580966552e-20
"6",-1.14696539486603e-18
"7",-1.87725912264196e-18
"8",5.50862358016633e-19
"9",6.74704968212402e-19
"10",1.41757859480793e-18
"11",-4.46707389344101e-19
"12",7.46424328627218e-20
"13",1.49165251248564e-18
"14",-2.0011491216452e-18
"15",-1.57389199346274e-18
"16",9.08156567044771e-20
"17",6.31569239484282e-19
"18",-1.44755019207064e-18
"19",-2.97064962756167e-19
"20",-1.63283643514197e-18
"21",-2.6593080140669e-19
"22",5.70532179277368e-19
"23",3.88891578625202e-19
"24",1.68117123130449e-18
"25",1.28509028940072e-18
"26",7.74476235144391e-20
"27",-1.55442006678683e-18
"28",-2.70958750152262e-06
"29",-2.75254593080426e-19
"30",7.58333592858953e-19
"31",1.39554085908807e-18
"32",1.11649171377802e-18
"33",-1.04742488776153e-18
"34",-1.73719749164532e-18
"35",1.23319588412572e-18
"36",-6.60904835812614e-19
"37",5.35678915912177e-19
"38",1.04614740872955e-18
"39",1.86721122738194e-18
"40",-1.69789587837504e-18
"41",-1.28656838953817e-18
"42",1.60627596122034e-18
"43",7.37170173575592e-19
"44",-0.00126694196171644
"45",5.46567162843749e-19
"46",-0.00126694196171644
"47",6.28390165866952e-19
"48",1.34819316968024e-18
"49",-8.19471901171641e-19
"50",-2.86728044296685e-19
"51",7.68739635651879e-19
"52",-8.60648823819912e-20
"53",-1.12364948467033e-18
"54",-9.40711956756626e-19
"55",-6.84543354615782e-19
"56",-1.41715299973908e-18
"57",-4.82152273362494e-20
"58",1.52517149631487e-18
"59",1.66869313983837e-18
"60",-1.74771195049838e-18
"61",1.83601544209836e-18
"62",1.35821296933278e-20
"63",6.05687390065659e-20
"64",-7.34567136040152e-19
"65",1.64151340685567e-18
"66",-2.7643756548247e-20
"67",-9.44775788171596e-19
"68",-1.16871982434162e-18
"69",1.82697940955636e-18
"70",-1.58754708858782e-18
"71",2.76286500913883e-21
"72",-5.31163946755385e-19
"73",-9.88103639427193e-19
"74",1.82085801026735e-18
"75",1.22643069160152e-19
"76",-1.45872129608946e-19
"77",-9.00883457124947e-06
"78",-1.434254168068e-18
"79",6.94502678935894e-19
"80",1.32640975186672e-18
"81",1.0053113167887e-18
"82",-1.44337850513403e-18
"83",-1.79239036916989e-18
"84",8.35424873681311e-19
"85",1.36081177365e-18
"86",4.96193278973826e-19
"87",8.87040377254919e-19
"88",9.35675096772427e-19
"89",1.5457580160824e-18
"90",1.34189631060601e-18
"91",-1.11582664899516e-18
"92",-5.57407209077445e-19
"93",-5.77656567642529e-19
"94",3.3421911716017e-20
"95",4.13373953052661e-19
"96",1.39425252126e-18
"97",-2.98633034411379e-19
"98",1.23926140362949e-18
"99",-1.26271911051165e-18
"100",-2.65609791135203e-19
"101",1.0170290159458e-19
"102",-1.18358239435736e-19
"103",-7.03603554626142e-19
"104",-1.08560601138344e-18
"105",-9.94471098025973e-19
"106",2.92109951705159e-19
"107",8.00332739056567e-19
"108",-1.71640139069842e-18
"109",1.64613254804189e-19
"110",-6.27883478377843e-21
"111",2.14197467187266e-18
"112",8.05537889282825e-19
"113",1.55693221600744e-19
"114",1.78522798292218e-18
"115",5.81694745596683e-19
"116",1.28815519822236e-18
"117",-1.08572932773199e-18
"118",-8.08127815403146e-19
"119",7.82017806470038e-19
"120",-1.52593936025021e-18
"121",-1.52031380363929e-18
"122",-9.26866551459238e-19
"123",-1.42297970040956e-18
"124",-3.22028121164628e-19
"125",-1.7509731456658e-18
"126",7.85289657013242e-19
"127",1.52619495885374e-18
"128",-9.3775735704912e-19
"129",-1.28462434306264e-18
"130",-5.38365492587568e-19
"131",1.6257488396237e-18
"132",4.34023635138118e-19
"133",-1.16218153800844e-18
"134",6.6614963231264e-19
"135",-4.22052952935416e-19
"136",-4.77895359473724e-19
"137",-8.54027259731416e-22
"138",-1.11454672070685e-18
"139",3.2880226795886e-19
"140",1.40868084649057e-18
"141",3.09693589645847e-19
"142",1.56634633227134e-18
"143",1.95954072332802e-19
"144",-1.02940247992302e-18
"145",2.34761100765547e-18
"146",-2.54048058796072e-19
"147",-1.15865185096517e-18
"148",-0.000461098893271957
"149",-9.74004170323853e-19
"150",-4.33276939639191e-20
"151",-1.43374072994945e-19
"152",2.03043507947811e-18
"153",-2.45388965258142e-07
"154",-8.26977184506037e-19
"155",-5.62404974936349e-19
"156",5.75233147136405e-19
"157",-1.58076168521213e-18
"158",6.70290418883837e-19
"159",4.50203501744048e-19
"160",9.10210676719409e-19
"161",-8.92482145543747e-19
"162",-7.83185754891105e-20
"163",-1.86149793717554e-06
"164",-1.16992242878517e-18
"165",-2.2028515420515e-18
"166",1.78566263384817e-18
"167",-2.99317865582587e-19
"168",-1.37402583826034e-18
"169",2.19369361875095e-18
"170",-3.78627352462095e-19
"171",-1.34824328662825e-18
"172",1.86696460819243e-18
"173",-1.4797098132535e-18
"174",-1.21454193493965e-18
"175",-1.68838719158979e-18
"176",-4.32714351020881e-19
"177",-9.22301498215224e-19
"178",-1.41326643626694e-05
"179",8.05297215928093e-19
"180",-0.000415131899245574
"181",-5.77459661610699e-19
"182",-7.32483774661033e-07
"183",8.88963738820627e-19
"184",2.06121342641412e-18
"185",5.87289944538967e-19
"186",-1.36133869900026e-18
"187",7.68578732369167e-19
"188",1.72576425244452e-18
"189",-9.61892492882327e-19
"190",1.3489518565444e-18
"191",-1.29321782711567e-19
"192",2.71880933284605e-20
"193",4.40200160944873e-19
"194",1.30607694788457e-18
"195",1.23975012015383e-18
"196",-1.85978537048892e-19
"197",2.04885535406136e-18
"198",5.62316041983016e-19
"199",-2.05351102366317e-19
"200",1.66345927911291e-18
"201",-5.32645623599883e-05
"202",-1.59709416781409e-07
"203",2.02493019033867e-18
"204",1.59293111135688e-18
"205",1.04272183867871e-18
"206",-6.87715618319535e-19
"207",1.14527709010002e-19
"208",6.10241315508536e-20
"209",-2.01273817978163e-18
"210",-2.83949338136254e-19
"211",-0.000402775244511006
"212",1.55034282340249e-18
"213",-2.14693277542692e-19
"214",9.34058504255216e-19
"215",1.4471647383753e-18
"216",9.73904930015972e-19
"217",9.41615983538444e-19
"218",7.85296801743661e-19
"219",9.25851048942631e-19
"220",-1.85592381665608e-18
"221",1.50542757337324e-18
"222",9.16824888720243e-20
"223",-1.50755125370527e-19
"224",-0.000263294455403848
"225",1.11915669939941e-18
"226",-5.18911200794419e-20
"227",6.61347665219394e-19
"228",6.59161702281141e-19
"229",-8.3702276381956e-19
"230",1.68995540993326e-18
"231",1.40897376458665e-18
"232",1.88776711571389e-18
"233",1.87895218485877e-19
"234",-1.7790692480022e-18
"235",-2.07065939885416e-19
"236",2.26922285733042e-18
"237",-1.36830056196484e-18
"238",-1.74594273185753e-19
"239",-6.53075428648312e-19
"240",-0.000949652125829494
"241",-0.000664247893932098
"242",-2.69572948336248e-19
"243",-1.16898388570923e-19
"244",1.21371838849278e-18
"245",-4.4533787037085e-19
"246",-1.28425072498386e-18
"247",2.27352099191855e-18
"248",-1.15795326152413e-18
"249",6.40016987855311e-19
"250",4.68135806113723e-19
"251",-1.55836824726519e-18
"252",-1.9331459371343e-18
"253",1.0491957604605e-18
"254",6.84023313904126e-19
"255",-5.71962613922116e-19
"256",-3.27196742411873e-19
"257",7.27750957636624e-19
"258",6.5515330235829e-19
"259",-1.39424841968286e-18
"260",1.30788411330562e-18
"261",-0.000725557597079276
"262",1.62592311941536e-18
"263",-1.70552483496797e-18
"264",-1.79105737270685e-18
"265",1.31629828538355e-18
"266",5.06702219183653e-19
"267",-1.37708657700346e-18
"268",-4.49430487853441e-07
"269",-0.000270454870111121
"270",-2.45542790015168e-07
"271",1.97478424444378e-18
"272",2.16141530964258e-18
"273",-4.05321187073307e-19
"274",-9.77958458438051e-19
"275",7.42897513203131e-19
"276",-5.02402914716497e-19
"277",1.14336887416968e-18
"278",1.53822542958565e-18
"279",-2.53051476111173e-19
"280",-6.84216890345893e-19
"281",-0.000342544845154485
"282",-1.65161621658658e-18
"283",-1.18641152880784e-18
"284",2.15770532476638e-18
"285",-7.80165019542341e-19
"286",9.76829484775727e-19
"287",-1.44189494621542e-18
"288",-3.55797950368309e-19
"289",4.09773041744618e-19
"290",-8.89233973955791e-19
"291",1.5933930014528e-18
"292",-1.02527481022794e-18
"293",2.36720347965078e-18
"294",-9.36311351047092e-19
"295",-0.00168635798431241
"296",-2.13760912766446e-18
"297",-8.60942185423647e-06
"298",4.97715348675742e-19
"299",-9.95960554637094e-07
"300",-5.54197619453982e-06
"301",6.28492923629053e-19
"302",1.19142850361453e-18
"303",5.37772363938528e-19
"304",4.81625000720313e-19
"305",-1.0983401648479e-18
"306",3.29928736305219e-19
"307",-1.05170305515035e-18
"308",-7.4060307336914e-19
"309",8.8361643832997e-19
"310",-1.29907219567152e-18
"311",1.17794579342674e-18
"312",9.97805516035562e-20
"313",1.70977202518823e-19
"314",2.57444941257175e-19
"315",-6.42666274599917e-19
"316",-1.2193412944216e-06
"317",-1.51627344079562e-18
