"","authority"
"1",9.23079958867604e-17
"2",6.81974316600723e-17
"3",-4.76072538274813e-17
"4",7.65683462175246e-18
"5",-6.05483786937141e-18
"6",5.20212858806916e-17
"7",8.36297653736191e-17
"8",-3.29913664379454e-17
"9",-3.32501864427457e-17
"10",-8.0075080163726e-17
"11",2.1439500600604e-17
"12",-3.6099180032906e-18
"13",-6.12128311581305e-17
"14",8.575146418715e-17
"15",8.27632965920217e-17
"16",-5.47940205706231e-18
"17",-3.16073006011465e-17
"18",9.12000719678642e-17
"19",2.15692830820362e-17
"20",7.97739128151968e-17
"21",1.52145644257171e-17
"22",-3.45287937048479e-17
"23",-1.64700845385479e-17
"24",-7.98171336976698e-17
"25",-6.39506083768713e-17
"26",-4.96224466529411e-18
"27",7.55047527286824e-17
"28",-2.90483380882886e-06
"29",1.54555421159341e-17
"30",-3.73696629525231e-17
"31",-7.58764412338335e-17
"32",-4.84458070843142e-17
"33",4.39917888521437e-17
"34",8.37260272622367e-17
"35",-4.35513058409163e-17
"36",3.17173151904296e-17
"37",-2.45157219148542e-17
"38",-4.75204775737381e-17
"39",-9.06610455241395e-17
"40",-4.57515812747576e-16
"41",4.67384743728024e-17
"42",-8.8825178056494e-17
"43",-4.12458927059614e-17
"44",-2.75632124777174e-06
"45",-2.80538999674027e-17
"46",-2.75632124764585e-06
"47",-2.43021286235816e-17
"48",-7.1263901436867e-17
"49",4.21557173793209e-17
"50",1.17207210715429e-17
"51",-4.9137491241179e-17
"52",-0.000189905118511072
"53",4.82976418073072e-17
"54",4.16001762609992e-17
"55",2.60408223634608e-17
"56",6.14581944700996e-17
"57",2.48582710241088e-18
"58",-7.37884161590853e-17
"59",-7.57754743136657e-17
"60",8.12520088172694e-17
"61",-7.53233544637244e-17
"62",-8.36001523452831e-19
"63",-3.01114585361259e-18
"64",3.33546022919782e-17
"65",-9.00231565088172e-17
"66",1.11548772156361e-18
"67",4.31882633457783e-17
"68",7.60521366653751e-17
"69",-8.27346125775123e-17
"70",7.8562874419687e-17
"71",-1.3024752162847e-19
"72",2.13505671247783e-17
"73",4.11872392602379e-17
"74",-7.67471944508416e-17
"75",-5.50814112679715e-18
"76",6.57820913209191e-18
"77",-5.79713415136285e-06
"78",8.33555591089858e-17
"79",-4.82852054135844e-17
"80",-4.99876687987643e-17
"81",-6.05936793936961e-17
"82",6.94070603932382e-17
"83",8.95782579020993e-17
"84",-3.48520592211332e-17
"85",-6.83199260462064e-17
"86",-2.40106045122332e-17
"87",-4.35601563942569e-17
"88",-4.18068841822698e-17
"89",-9.24310702824724e-17
"90",-7.17522135304508e-17
"91",4.94521965745433e-17
"92",3.5827283134395e-17
"93",2.76800539009957e-17
