"","authority"
"1",9.52559339600029e-17
"2",7.00890128644557e-17
"3",-4.84659504581455e-17
"4",7.8923920731523e-18
"5",-6.25602462745619e-18
"6",5.36439113762117e-17
"7",8.62530219700831e-17
"8",-3.4110235343025e-17
"9",-3.4124230385948e-17
"10",-8.24681880647773e-17
"11",2.21679407890662e-17
"12",-3.68007974224702e-18
"13",-6.28232077068284e-17
"14",8.83637141142361e-17
"15",8.49237215499397e-17
"16",-5.63595742609818e-18
"17",-3.25944661434995e-17
"18",9.36764848283508e-17
"19",2.22221241942364e-17
"20",8.24521435192734e-17
"21",1.56745423313103e-17
"22",-3.54082716839515e-17
"23",-1.68796682558883e-17
"24",-8.18811915788004e-17
"25",-6.58696430211779e-17
"26",-5.13200246287748e-18
"27",7.77570851894945e-17
"28",-3.41704595358608e-06
"29",1.60326663074206e-17
"30",-3.85335865914876e-17
"31",-7.79029415470239e-17
"32",-4.98877919477713e-17
"33",4.52096253305289e-17
"34",8.5868565381096e-17
"35",-4.50983721200354e-17
"36",3.26310146125845e-17
"37",-2.53649933977563e-17
"38",-4.89107548448703e-17
"39",-9.35018169149716e-17
"40",-5.01431675421179e-16
"41",4.82224804123963e-17
"42",-9.16757975615926e-17
"43",-4.24366595171674e-17
"44",-3.11743311288242e-06
"45",-2.8722212282165e-17
"46",-3.11743311275274e-06
"47",-2.50715759884414e-17
"48",-7.32565359366913e-17
"49",4.34126891128851e-17
"50",1.21222673013034e-17
"51",-5.06148168060728e-17
"52",-0.000208088665659552
"53",5.01173282245731e-17
"54",4.28908886711023e-17
"55",2.68868282713832e-17
"56",6.36593757287004e-17
"57",2.56534015004535e-18
"58",-7.52423015228857e-17
"59",-7.80023204889397e-17
"60",8.34266550561206e-17
"61",-7.75356048250147e-17
"62",-8.61977746247555e-19
"63",-3.09642935048496e-18
"64",3.44711503811822e-17
"65",-9.25978686336215e-17
"66",1.14695975977361e-18
"67",4.45940665039795e-17
"68",7.80284799609624e-17
"69",-8.53778960430401e-17
"70",8.09311361962913e-17
