"","authority"
"1",1.07873133582291e-16
"2",7.96427225990326e-17
"3",-5.5234365034623e-17
"4",8.98009914515312e-18
"5",-7.0506144573005e-18
"6",6.0487135999636e-17
"7",9.77564583000998e-17
"8",-3.85293659635426e-17
"9",-3.86485236785712e-17
"10",-9.37227518909229e-17
"11",2.51934968941521e-17
"12",-4.19098692537547e-18
"13",-7.17080182887731e-17
"14",1.00387336325839e-16
"15",9.59345159991366e-17
"16",-6.39962287764701e-18
"17",-3.69546289108728e-17
"18",1.0600660526007e-16
"19",2.52041381858059e-17
"20",9.3340616501197e-17
"21",1.78462802722985e-17
"22",-4.03375741857838e-17
"23",-1.92445037850105e-17
"24",-9.24412785394454e-17
"25",-7.44537112583992e-17
"26",-5.79577026464334e-18
"27",8.81989629919318e-17
"28",-1.63298019541702e-05
"29",1.81139991668335e-17
"30",-4.33310173332776e-17
"31",-8.89001363332564e-17
"32",-5.68362587828628e-17
"33",5.12923982036409e-17
"34",9.75722752772421e-17
"35",-5.08578426895185e-17
"36",3.70163336294032e-17
"37",-2.87329970640025e-17
"38",-5.53368696572698e-17
"39",-1.06000977122631e-16
"40",-1.50059750919689e-15
"41",5.43828905962703e-17
"42",-1.04159322178822e-16
"43",-4.80385610229191e-17
"44",-0.000729154106853193
"45",-3.28535475868466e-17
"46",-0.000729154106853049
"47",-2.83459974905153e-17
"48",-8.3053609787323e-17
"49",4.91509783805196e-17
"50",1.3711555397019e-17
"51",-5.72755824358351e-17
"52",4.78786276162687e-18
"53",5.65371558150548e-17
"54",4.84211069796072e-17
"55",3.04018664133262e-17
"56",7.20106965643317e-17
"57",2.91828599035479e-18
"58",-8.58691885871475e-17
"59",-8.84884667825146e-17
"60",9.44282277240062e-17
"61",-8.76176911480006e-17
"62",-9.72308322423687e-19
"63",-3.50560877578306e-18
"64",3.89279681757258e-17
"65",-1.04879791174806e-16
"66",1.30556995406997e-18
"67",5.05072086319823e-17
"68",8.82357833267246e-17
"69",-9.65467010298867e-17
"70",9.17748610894578e-17
"71",-1.52479439290324e-19
"72",2.48755464878333e-17
"73",4.80284287149467e-17
"74",-8.94993149489127e-17
"75",-6.41360897784261e-18
"76",7.67164414723616e-18
"77",-2.6127310258154e-05
"78",9.68315605227722e-17
"79",-5.6306447804336e-17
"80",-5.80964023951939e-17
"81",-7.10536980026918e-17
"82",8.05097245901293e-17
"83",1.04816961422534e-16
"84",-4.07221527092433e-17
"85",-7.88490679928798e-17
"86",-2.79861671004894e-17
"87",-5.09714179343464e-17
"88",-4.86834271441414e-17
"89",-1.07169191414382e-16
"90",-8.40006837297182e-17
"91",5.7684534573238e-17
"92",4.18183438772073e-17
"93",3.20194121410331e-17
"94",-2.85889882159725e-18
"95",-1.96440033608255e-17
"96",-7.46280689119769e-17
"97",1.89470172974523e-17
"98",-7.36047428727403e-17
"99",4.9668088749565e-17
"100",1.83594184813398e-17
"101",-8.07358815233677e-18
"102",6.91370773383851e-18
"103",4.5970750782168e-17
"104",6.94136298228878e-17
"105",7.45381904020821e-17
"106",-1.54339774507455e-17
"107",-6.51860906850121e-17
"108",1.01108284641073e-16
"109",-7.4165495178489e-18
"110",3.27992492775389e-19
"111",-9.86647752766675e-17
"112",-5.33427177781033e-17
"113",-1.17373151903069e-17
"114",-8.42469040745506e-17
"115",-2.68930907771636e-17
"116",-7.40235376207868e-17
"117",7.36768957352379e-17
"118",6.20275778323676e-17
"119",-4.63429325639396e-17
"120",7.93522544966288e-17
"121",8.84790742899863e-17
"122",4.85672355742756e-17
"123",1.07718711828099e-16
"124",1.8454516402125e-17
"125",1.02620514406513e-16
"126",-4.53659902544367e-17
"127",-9.41484317824306e-17
"128",5.59516335039245e-17
"129",6.9150721635077e-17
"130",3.94002655401715e-17
"131",-8.34077717895868e-17
"132",-3.27880935874046e-17
"133",7.51871501386682e-17
"134",-3.90618207722385e-17
"135",2.47562141909378e-17
"136",2.42886990272488e-17
"137",5.60623721074985e-20
"138",7.60020163976132e-17
"139",-1.88616889401043e-17
"140",-7.4286383112474e-17
"141",-1.94225836910487e-17
"142",-9.82399746707088e-17
"143",-1.20442326011481e-17
"144",7.58742227277346e-17
"145",-1.03868822933302e-16
"146",1.97432261725968e-17
"147",7.68481356379868e-17
"148",-0.000492558222737072
"149",5.33433359609278e-17
"150",2.4898405124802e-18
"151",7.72657709801919e-18
"152",-9.90612212313526e-17
"153",-8.13453428330126e-06
"154",6.47131382660129e-17
"155",3.89681401534941e-17
"156",-2.78919551599042e-17
"157",8.04370695049355e-17
"158",-3.2505981897497e-17
"159",-2.61841223623698e-17
"160",-6.56118982865696e-17
"161",5.43760475504515e-17
"162",5.11045552797813e-18
"163",-6.38585014334056e-05
"164",6.38554863360597e-17
"165",1.01553634193971e-16
"166",-8.65573988576023e-17
"167",1.58088393271195e-17
"168",7.675750355702e-17
"169",-9.66685156908017e-17
"170",1.93225907362585e-17
"171",7.94063493454171e-17
"172",-8.35404239323997e-17
"173",8.8358816894351e-17
"174",7.27047229533703e-17
"175",9.25423929709018e-17
"176",2.91237259590555e-17
"177",5.31774803162081e-17
"178",-1.31326800621965e-05
"179",-6.09936119714984e-17
"180",-0.000205043099107151
"181",3.25769898712057e-17
"182",-8.29699067026656e-07
"183",-6.67746765476754e-17
"184",-9.2861841542445e-17
"185",-3.27368991665997e-17
"186",6.13503094752187e-17
"187",-3.89423222919692e-17
