"","authority"
"1",1.06209900239294e-17
"2",8.2205967534405e-18
"3",-5.86989509825041e-18
"4",9.40512464209176e-19
"5",-7.1864741000318e-19
"6",6.05614024465809e-18
"7",1.00475598449799e-17
"8",-4.05626788630281e-18
"9",-4.0715576559489e-18
"10",-9.97119959323776e-18
"11",2.45506267513901e-18
"12",-4.04505796434029e-19
"13",-7.9357341391875e-18
"14",1.07589250578318e-17
"15",9.82312237071994e-18
"16",-7.15797663960568e-19
"17",-3.69816580954787e-18
"18",1.13615898809684e-17
"19",2.70927135263715e-18
"20",9.99721853547032e-18
"21",1.80156688231908e-18
"22",-4.19373694613061e-18
"23",-2.03732947128915e-18
"24",-1.01462709782052e-17
"25",-8.01003051915911e-18
"26",-6.07363389807342e-19
"27",8.74429349817532e-18
"28",-1.36200647014318e-07
"29",1.91563915763555e-18
"30",-4.76839017760597e-18
"31",-9.83501966964763e-18
"32",-5.86305691696199e-18
"33",5.24089178373189e-18
"34",1.03099656243034e-17
"35",-5.30845227951399e-18
"36",3.87947335708514e-18
"37",-2.94960154769386e-18
"38",-5.71242475085596e-18
"39",-1.10459745722872e-17
"40",-4.96888418138924e-15
"41",5.54445370853865e-18
"42",-1.14839301574151e-17
"43",-5.17839733534086e-18
"44",-0.00165040980866738
"45",-3.60983798327019e-18
"46",-0.00165040980866737
"47",-3.04254739287771e-18
"48",-8.92913376853638e-18
"49",5.31850866000959e-18
"50",1.49379858249881e-18
"51",-6.11732347042597e-18
"52",5.04484448848571e-19
"53",5.66819459825911e-18
"54",5.23883527722657e-18
"55",3.11999653799638e-18
"56",7.76143529900221e-18
"57",3.0523754810959e-19
"58",-9.20204500358753e-18
"59",-8.66418359494265e-18
"60",1.02353652524184e-17
"61",-9.17458326458943e-18
"62",-9.98349031349619e-20
"63",-3.79580157110924e-19
"64",4.02285198945746e-18
"65",-1.07360738910012e-17
"66",1.37988623222823e-19
"67",5.49631186297098e-18
"68",9.10794394426451e-18
"69",-9.94010575378764e-18
"70",9.52946209559244e-18
"71",-1.57288044509857e-20
"72",2.69008613870341e-18
"73",5.15466063940263e-18
"74",-9.44355942763798e-18
"75",-6.77268450039691e-19
"76",8.27489329294227e-19
"77",-1.00326367601079e-17
"78",1.0462662941423e-17
"79",-6.4510198764509e-18
"80",-6.3185814072455e-18
"81",-7.71251094963726e-18
"82",8.45946432730219e-18
"83",1.11701114276298e-17
"84",-4.2968561342761e-18
"85",-8.34181997079683e-18
"86",-2.9218242400706e-18
"87",-5.47015250642209e-18
"88",-5.17925322643507e-18
"89",-1.12090630757439e-17
"90",-8.69986689503205e-18
"91",6.35371767810239e-18
"92",4.50441815859717e-18
"93",3.4038264199804e-18
"94",-2.97578452477479e-19
"95",-2.09459328392395e-18
"96",-8.0351606978544e-18
"97",1.85107355358138e-18
"98",-7.78675001548342e-18
"99",5.47187325135848e-18
"100",1.8855619714157e-18
"101",-7.9713310085339e-19
"102",7.04370002150437e-19
"103",4.74149414567979e-18
"104",7.58080980251628e-18
"105",8.16363981606482e-18
"106",-1.53509936267844e-18
"107",-7.02570364200609e-18
"108",1.07881773308499e-17
"109",-8.12551871423541e-19
"110",3.45049999867734e-20
"111",-1.05202654305766e-17
"112",-5.61800873339964e-18
"113",-1.25458279820146e-18
"114",-8.9384243872195e-18
"115",-2.7767522302205e-18
"116",-7.69504927491151e-18
"117",7.94532458207053e-18
"118",6.34160311374554e-18
"119",-4.90783193218539e-18
"120",8.0757965956766e-18
"121",9.53979487351292e-18
"122",5.23343517324032e-18
"123",1.08378030809744e-17
"124",1.84118081627618e-18
"125",1.07967071895386e-17
"126",-5.18207215982258e-18
"127",-9.83422046856227e-18
"128",5.91892513226918e-18
"129",7.63359954623527e-18
"130",4.27038034259162e-18
"131",-8.6966441536682e-18
"132",-3.45321234890583e-18
"133",7.93005780918659e-18
"134",-4.01272431958544e-18
"135",2.63817254479746e-18
"136",2.65931177459635e-18
"137",5.53061083930329e-21
"138",7.66935385268765e-18
"139",-1.83980160421554e-18
"140",-8.19047863828549e-18
"141",-2.10460775636554e-18
"142",-1.05275549424282e-17
"143",-1.32422987684295e-18
"144",7.72141172219331e-18
"145",-1.08738720711935e-17
"146",2.13127764220292e-18
"147",8.71505428392481e-18
"148",-8.34597450522805e-05
"149",5.38188446999094e-18
"150",2.63724544094113e-19
"151",8.20722854858493e-19
"152",-1.12942541639428e-17
"153",-1.36200647002369e-07
"154",7.01013523324958e-18
"155",4.01013513352017e-18
"156",-3.0799648295158e-18
"157",8.84476082769987e-18
"158",-3.45807597049162e-18
"159",-2.69505834156301e-18
"160",-7.16833168277286e-18
"161",5.57015067908644e-18
"162",5.30998522332913e-19
"163",2.56298974997605e-18
"164",6.86512661463506e-18
"165",1.07111394471537e-17
"166",-8.98408789502294e-18
"167",1.68700299509657e-18
"168",7.92881933920177e-18
"169",-1.07001037280431e-17
"170",2.11755150101383e-18
"171",8.60370582580323e-18
"172",-8.69504188906506e-18
"173",9.68134961291591e-18
"174",7.19223289190816e-18
"175",9.82999216059618e-18
"176",3.07016048441289e-18
"177",5.39602269691762e-18
"178",-2.86224614592002e-06
"179",-6.47759861482021e-18
"180",9.7667300822522e-19
"181",3.36182410157934e-18
"182",3.91218553517999e-16
"183",-7.00904160930933e-18
"184",-9.31585165540833e-18
"185",-3.42910030880132e-18
"186",6.10815560364241e-18
"187",-3.99697882356249e-18
"188",-9.25794741092498e-18
"189",5.49732138601177e-18
"190",-8.51578099391193e-18
"191",6.6413838279698e-19
"192",-1.34396659677149e-19
"193",-2.24586448635029e-18
"194",-7.19855675406466e-18
"195",-5.75666772032265e-18
"196",8.99785527903815e-19
"197",-1.01156347278681e-17
"198",-3.211054137993e-18
"199",1.38346535073308e-18
"200",-7.38972439001172e-18
"201",-4.86119581537497e-06
"202",-1.29835802727088e-07
"203",-1.12988674350209e-17
"204",-1.02381727840754e-17
"205",-7.71563043301773e-18
"206",4.86443003791261e-18
"207",-8.27945877858126e-19
"208",-3.25879555561854e-19
"209",8.66961506439304e-18
"210",1.84291102827526e-18
"211",-1.70019990874969e-18
"212",-9.25169720270223e-18
"213",1.34299600312635e-18
"214",-5.17951392252075e-18
"215",-8.4174579902832e-18
"216",-5.00017271345776e-18
"217",-6.88937513494404e-18
"218",-4.63603946379649e-18
"219",-5.24271148266999e-18
"220",1.08264694511911e-17
"221",-8.94217270619058e-18
"222",-5.63888001866357e-19
"223",8.41249041635161e-19
"224",9.95187838979843e-18
"225",-4.57773608615574e-18
"226",2.47075881014128e-19
"227",-3.72806327074552e-18
"228",-4.40702255876146e-18
"229",6.81047488699793e-18
"230",-9.45898464460441e-18
"231",-8.63061165738264e-18
"232",-9.1378473465724e-18
"233",-9.77882318489577e-19
"234",8.19002590219649e-18
"235",1.09832544293292e-18
"236",-1.13399221073498e-17
"237",5.93762535745451e-18
"238",1.15110049793575e-18
"239",4.07977297452224e-18
"240",-3.31533050104763e-19
"241",-2.26620069362795e-05
"242",1.46216585455396e-18
"243",7.29816279611799e-19
"244",-6.60020742810934e-18
"245",3.10478816411108e-18
"246",6.38492800047113e-18
"247",-1.11989881560909e-17
"248",7.46457059642597e-18
"249",-3.0601322455929e-18
"250",-2.74111138140383e-18
"251",1.12423135705584e-17
"252",1.15976866770163e-17
"253",-6.22323070216512e-18
"254",-5.24632301324033e-18
"255",4.14483897955287e-18
"256",1.85394197080447e-18
"257",-4.31006835380902e-18
"258",-3.99197130714621e-18
"259",6.59325647166727e-18
"260",-7.96549652211322e-18
"261",-2.39433015680272e-05
"262",-7.60016459743662e-18
"263",9.35848385446187e-18
"264",9.85938327292244e-18
"265",-6.04920847395637e-18
"266",-3.12536874720389e-18
"267",6.61865867669545e-18
"268",-2.65200420886941e-15
"269",-0.000316719348224072
"270",-1.79226595793881e-07
"271",-1.03776815200927e-17
"272",-1.07551381348137e-17
"273",2.48151697336015e-18
"274",5.25279899758183e-18
"275",-4.20785973245787e-18
"276",5.13567726690302e-18
"277",-6.0431633920561e-18
"278",-6.38738758392718e-18
"279",1.72831043943996e-18
"280",4.95867839119515e-18
"281",-0.000356074042695403
"282",1.08674781113067e-17
"283",6.81747010255488e-18
"284",-1.05843496170169e-17
"285",6.12941680425621e-18
"286",-7.31391893507151e-18
"287",8.28889918933754e-18
"288",2.31393242025078e-18
"289",-2.35579673190676e-18
"290",7.38692382979636e-18
"291",-7.21877258750066e-18
"292",7.62071671742835e-18
"293",-1.10434699839159e-17
"294",5.53480777043329e-18
"295",-0.000176345534411418
"296",8.70848843626971e-18
"297",6.30340344713931e-18
"298",-3.07848455964875e-18
"299",-1.79226595801603e-07
"300",-3.97145144513421e-06
"301",-4.43687775114311e-18
"302",-5.77712915632682e-18
"303",-3.79594961881294e-18
"304",-3.14223313899121e-18
"305",1.03013699170667e-17
"306",-2.09916034731978e-18
"307",6.35216038336556e-18
"308",4.44979294456103e-18
"309",-4.57401635894248e-18
"310",8.33562750243608e-18
"311",-6.08657749586703e-18
"312",-5.80226843951951e-19
"313",-1.28115368371443e-18
"314",-2.07045291690622e-18
"315",3.74893737718116e-18
"316",-9.12462263681426e-16
"317",7.61372784146427e-18
"318",7.3775889261606e-18
"319",3.52632486576923e-19
"320",7.08935864222853e-16
"321",-7.19338499767322e-18
"322",-1.79226595797068e-07
"323",-5.63999298435743e-18
"324",4.17834913543313e-18
"325",-5.65436961504709e-15
"326",-6.31986933898408e-19
"327",4.57529450415124e-18
"328",-2.09579541480122e-18
"329",-1.79226595797415e-07
"330",1.59086293699562e-18
"331",-1.79226595791229e-07
"332",-1.59803384174551e-05
"333",2.5718419712916e-18
"334",1.19707667004423e-18
"335",5.74160905573967e-19
"336",2.6014395540355e-18
"337",4.9403661904186e-18
"338",9.8023130069874e-18
"339",3.0428064352871e-18
"340",5.95690772535176e-18
"341",-4.10229690700114e-18
"342",-3.89233424390871e-18
"343",-3.17241541103317e-19
"344",6.07492446497478e-15
"345",-5.34134043558913e-18
"346",-1.0145418842537e-17
"347",8.51371957865739e-19
"348",-1.00435871054135e-17
"349",4.04785423764558e-18
"350",9.12165267952316e-19
"351",-4.07854006020719e-19
"352",-3.5258578384456e-18
"353",2.26131091492116e-18
"354",-2.45112246756585e-18
"355",-1.09257709876028e-17
"356",7.85507877583461e-18
"357",-3.92512657450864e-18
"358",3.45306310543543e-18
"359",-2.26620069362721e-05
"360",-0.000494302015583252
"361",-5.67986200214275e-07
"362",-0.0128508763832907
"363",-2.81990338321274e-16
"364",-3.22509260322318e-18
"365",-1.05140867432067e-18
"366",-8.95139186707511e-18
"367",5.13437931396699e-18
"368",-1.09762080279371e-17
"369",5.7797100600324e-18
"370",-7.6678262339516e-18
"371",-4.30385441294574e-18
"372",-0.000396646222763467
"373",-2.44226179483772e-11
"374",-0.000721169368960004
"375",7.91306102728881e-18
"376",-4.5301945524144e-18
"377",-4.76047157948057e-18
"378",1.39400266035688e-18
"379",-1.9240166889852e-18
"380",-5.85352523392858e-18
"381",-1.17532880764325e-17
"382",-4.64105720054833e-18
"383",5.00727469031458e-18
"384",-5.69936391772461e-18
"385",7.8293172886659e-18
"386",-1.46990437856978e-05
"387",-2.266200693627e-05
"388",9.2924823485227e-18
"389",7.54733622761764e-18
"390",-0.00267976450035462
"391",-6.08787409898178e-18
"392",-5.78310613294405e-18
"393",1.4494807077225e-18
"394",1.11653157596935e-17
"395",-1.93943130678423e-18
"396",-4.44636970447462e-19
"397",9.95003261902317e-18
"398",-1.02154722381041e-18
"399",2.56948153033423e-18
"400",6.54497593997608e-18
"401",2.62039565503003e-18
"402",-0.000521633279274247
"403",-3.52553726200477e-18
"404",-4.70613829744795e-18
"405",-5.74052644471129e-07
"406",5.10456956692068e-18
"407",-7.25689904268279e-18
"408",2.83780399453278e-18
"409",-4.27658011398669e-18
"410",4.25113611571997e-18
"411",1.14067537978887e-17
"412",8.49590708326868e-18
"413",-4.58240058819006e-19
"414",-6.31830266507532e-18
"415",6.31924256742825e-18
"416",1.0488419939993e-17
"417",9.74014134872233e-18
"418",7.58335075434891e-18
"419",-5.2610286583711e-18
"420",4.88136929516164e-18
"421",1.06571114866176e-17
"422",5.01563247438461e-19
"423",9.61282588343982e-19
"424",-4.5007687974082e-19
"425",1.20504917879155e-18
"426",8.35466238133108e-18
"427",4.65182133291985e-18
"428",-7.59157263021065e-18
"429",-4.44471141500893e-18
"430",-1.79365198049576e-18
"431",-4.21212544471794e-18
"432",3.61512886976954e-18
"433",5.7717368643181e-16
"434",-2.33379348143198e-05
"435",-2.29365151421695e-16
"436",-3.1867916321368e-05
"437",-8.13820452192543e-18
"438",1.07320904051711e-17
"439",2.81994981059314e-18
"440",2.39427283949766e-19
"441",-1.69864259725387e-18
"442",-5.63470285232519e-18
"443",-3.97605476195434e-18
