"","authority"
"1",3.61436264239978e-16
"2",2.66320780563191e-16
"3",-1.84595303418187e-16
"4",2.99198631200649e-17
"5",-2.36777255279783e-17
"6",2.03321877618012e-16
"7",3.27259687708397e-16
"8",-1.29247215750926e-16
"9",-1.29490577763758e-16
"10",-3.14074760877453e-16
"11",8.42216029450124e-17
"12",-1.40149774501129e-17
"13",-2.39255361098592e-16
"14",3.36247493437077e-16
"15",3.22473683654709e-16
"16",-2.14868335996334e-17
"17",-1.23735002625955e-16
"18",3.5556589691096e-16
"19",8.4351782320365e-17
"20",3.13120060398936e-16
"21",5.96786276532298e-17
"22",-1.34916866410294e-16
"23",-6.43099607962514e-17
"24",-3.11384097594148e-16
"25",-2.5017524379244e-16
"26",-1.94760552867161e-17
"27",2.95029945605603e-16
"28",-2.88242481963801e-06
"29",6.06583340067051e-17
"30",-1.45415037919478e-16
"31",-2.96508471415913e-16
"32",-1.89681483071872e-16
"33",1.71817584910768e-16
"34",3.26947250830961e-16
"35",-1.70651519111675e-16
"36",1.23983105745007e-16
"37",-9.58629138454875e-17
"38",-1.85286348696784e-16
"39",-3.54742542211901e-16
"40",-1.6464981049146e-15
"41",1.8297585822066e-16
"42",-3.48977393502181e-16
"43",-1.6090462640847e-16
"44",-4.15899467332287e-06
"45",-1.09524091349453e-16
"46",-4.15899467283152e-06
"47",-9.51203575598073e-17
"48",-2.77951274199736e-16
"49",1.64234636251889e-16
"50",4.59294782757103e-17
"51",-1.92538657945753e-16
"52",-0.000208145619591155
"53",1.89521166916281e-16
"54",1.62641820924485e-16
"55",1.01705291295816e-16
"56",2.41087530842018e-16
"57",9.74774171491277e-18
"58",-2.8737554842475e-16
"59",-2.9559695460097e-16
"60",3.17743016476407e-16
"61",-2.92075416109575e-16
"62",-3.26814516771812e-18
"63",-1.17741059113755e-17
"64",1.30698925063797e-16
"65",-3.51837074335917e-16
"66",4.35573234230419e-18
"67",1.68968936445599e-16
"68",2.95520151795583e-16
"69",-3.23981905079389e-16
"70",3.07929326800615e-16
"71",-5.11173605000142e-19
"72",8.37566392990646e-17
"73",1.61274784995082e-16
"74",-2.98966810990319e-16
"75",-2.15030747130724e-17
"76",2.57085408005528e-17
"77",-5.81685778363144e-06
"78",3.25004757784045e-16
"79",-1.89017341939082e-16
"80",-1.9525677897489e-16
"81",-2.36833231732793e-16
"82",2.70725229575257e-16
"83",3.49738029073866e-16
"84",-1.36119590256377e-16
"85",-2.6652136812207e-16
"86",-9.36078497948632e-17
"87",-1.70813261019316e-16
"88",-1.62820681648522e-16
"89",-3.61132931217535e-16
"90",-2.80357052261529e-16
"91",1.92847856352611e-16
"92",1.39996280751003e-16
"93",1.07677456429064e-16
"94",-9.60314602126999e-18
"95",-6.58366747111172e-17
"96",-2.49880761307856e-16
"97",6.34476642806467e-17
"98",-2.4666134913571e-16
"99",1.66818451183281e-16
"100",6.11616062039946e-17
"101",-2.6953365186439e-17
"102",2.31734337305108e-17
"103",1.53718354806407e-16
"104",2.32445828191544e-16
"105",2.50340199307326e-16
"106",-5.17785037146803e-17
"107",-2.18279005089285e-16
"108",3.37504733977496e-16
"109",-2.49119618215695e-17
"110",1.09815821482673e-18
"111",-3.2909893786003e-16
"112",-1.79351859664536e-16
"113",-3.94774560273003e-17
"114",-2.81965781377765e-16
"115",-0.000120110637977154
"116",-2.46788313033911e-16
"117",2.45699682851939e-16
"118",2.07584670907415e-16
"119",-1.55215110980795e-16
"120",2.67120557488449e-16
"121",2.95381705076187e-16
"122",1.62852504323357e-16
"123",3.58958182057548e-16
"124",6.18893239288902e-17
"125",3.42012170757743e-16
"126",-1.51532329293839e-16
"127",-3.16447721150877e-16
"128",1.87997392187893e-16
"129",2.30743290056144e-16
"130",1.3205646099495e-16
"131",-2.79838294994098e-16
"132",-1.09828911983541e-16
"133",-0.000161293483068681
"134",-1.3110223504595e-16
"135",8.25549639793515e-17
"136",8.10036549000694e-17
"137",1.87189981654586e-19
"138",2.54625020323946e-16
"139",-6.29883623203718e-17
"140",-2.49354210411415e-16
"141",-6.50394977933413e-17
"142",-3.29002261773875e-16
"143",-4.05790790806244e-17
"144",-1.07069510093083e-05
"145",-4.27060146958567e-06
"146",6.59222982727343e-17
"147",2.58743319889733e-16
"148",-2.54549373554347e-05
"149",-0.00014582424136719
"150",8.29575923833835e-18
"151",2.6002534832157e-17
"152",-3.33024214342778e-16
"153",-8.92423641667638e-08
"154",2.16980569631665e-16
"155",1.30590942453929e-16
"156",-9.33215702914646e-17
"157",2.69833187619642e-16
"158",-1.09258922962321e-16
"159",-8.78611485376733e-17
"160",-5.49368873085234e-08
"161",1.82197307875206e-16
"162",1.70302581607612e-17
"163",-4.75453937874859e-07
"164",2.14518615345794e-16
"165",3.40672412493652e-16
"166",-2.90412945629618e-16
"167",5.31245341470973e-17
"168",2.58617173532921e-16
"169",-3.23305243425909e-16
"170",6.47579912842775e-17
"171",2.66654016339106e-16
"172",-2.78902813926197e-16
"173",2.94868086634547e-16
"174",2.44188576076579e-16
"175",3.10123251992592e-16
"176",9.73317361205929e-17
"177",1.78406249074956e-16
"178",-1.29864288113683e-07
"179",-2.04619031788824e-16
"180",-1.74844481461995e-05
"181",1.08747022704687e-16
"182",-8.63431575329057e-09
"183",-2.23236068898057e-16
"184",-3.12124797645736e-16
"185",-1.09492115143173e-16
"186",2.05591887691682e-16
"187",-1.2971340203006e-16
"188",-2.95385920752704e-16
"189",1.80830163333508e-16
"190",-2.60521517383317e-16
"191",2.07776426418666e-17
"192",-4.31115146101541e-18
"193",-7.25547652250299e-17
"194",-2.29453137936842e-16
"195",-1.8472909637562e-16
"196",2.72718517960859e-17
"197",-3.26047817764256e-16
"198",-9.58870606799622e-17
"199",4.38680742907977e-17
"200",-2.34723458168973e-16
"201",-5.03724609366414e-07
"202",-4.50617271232281e-06
"203",-3.5216722424255e-16
"204",-3.28375566445835e-16
"205",-2.53758853559566e-16
"206",1.52177463821629e-16
"207",-5.49368871165234e-08
"208",-5.49368870999916e-08
"209",2.86528877501336e-16
"210",6.21119457582184e-17
"211",-7.30954689286991e-06
"212",-2.72213604450454e-16
"213",4.33544733343123e-17
"214",-1.66227524824692e-16
"215",-2.66920340276281e-16
"216",-1.55959927538249e-16
"217",-2.17423746136702e-16
"218",-1.49024037550257e-16
"219",-1.7479038600146e-16
"220",3.47628127612033e-16
"221",-2.79229146578696e-16
"222",-6.62677321719294e-06
"223",2.65060769940584e-17
"224",-4.56580538345993e-06
"225",-1.54191446597487e-16
"226",7.98629137088883e-18
"227",-1.21094240524152e-16
"228",-1.3160013721505e-16
"229",2.17114584502253e-16
"230",-3.01278803522696e-16
"231",-0.00015059554446684
