"","authority"
"1",5.84228200613153e-15
"2",4.30566526920506e-15
"3",-2.98659356603337e-15
"4",4.83188224999251e-16
"5",-3.82883983970688e-16
"6",3.28414075342843e-15
"7",5.29298008652942e-15
"8",-2.09016125044698e-15
"9",-2.09511999334852e-15
"10",-5.07933425090694e-15
"11",1.36131689582721e-15
"12",-2.26880421673356e-16
"13",-3.86744511594525e-15
"14",5.43870777712986e-15
"15",5.21800240804567e-15
"16",-3.47073420499041e-16
"17",-1.99979798163552e-15
"18",5.75248061132956e-15
"19",1.36231653313139e-15
"20",5.06139355983322e-15
"21",9.64180287657107e-16
"22",-2.18240785122879e-15
"23",-1.03965937559042e-15
"24",-0.000178080774178162
"25",-4.04503565956827e-15
"26",-3.14667475752685e-16
"27",4.76814709863935e-15
"28",-2.22805826755837e-06
"29",9.81598190691516e-16
"30",-2.35093357949931e-15
"31",-4.79453055053559e-15
"32",-3.06384999783738e-15
"33",2.77596974266442e-15
"34",5.28802157912786e-15
"35",-2.75876894232707e-15
"36",2.0071594922588e-15
"37",-1.54987050526433e-15
"38",-2.99606777309034e-15
"39",-5.73803206346446e-15
"40",-3.74479520709767e-07
"41",2.9558430179018e-15
"42",-9.37869267214807e-05
"43",-2.6018872498203e-15
"44",-2.25779257643096e-06
"45",-1.77051310090534e-15
"46",-2.25779256847715e-06
"47",-1.53805520860328e-15
"48",-4.49538274642871e-15
"49",2.65584280979893e-15
"50",7.43039873597952e-16
"51",-3.1139996165935e-15
"52",-0.000101579323921536
"53",3.06408511389738e-15
"54",2.63017659831237e-15
"55",1.6445493171476e-15
"56",3.89687671899894e-15
"57",-9.62907739748917e-05
"58",-4.64670319038584e-15
"59",-4.78178785562023e-15
"60",5.13492053302726e-15
"61",-4.7283805685422e-15
"62",-5.28522234651311e-17
"63",-1.9038347613784e-16
"64",2.11450049112143e-15
"65",-5.68656059602373e-15
"66",7.03844430843588e-17
"67",2.73270089918145e-15
"68",4.78249094166992e-15
"69",-5.23201837620949e-15
"70",4.98074072962396e-15
"71",-8.26220315164768e-18
"72",1.35383622906126e-15
"73",2.60485844455691e-15
"74",-4.83554977606366e-15
"75",-3.47608171024745e-16
"76",4.15473477729668e-16
"77",-2.74858435373613e-06
"78",5.25738111919482e-15
"79",-3.59047168112585e-15
"80",-3.15759181051551e-15
"81",-3.83068843256378e-15
"82",4.37745010669143e-15
"83",5.6573477911673e-15
"84",-2.20200342877937e-15
"85",-4.30315248952291e-15
"86",-1.51371791087847e-15
"87",-2.76022279111183e-15
"88",-2.63397357057056e-15
"89",-5.83620852955387e-15
"90",-4.54074719173838e-15
"91",3.11765967520218e-15
"92",2.26324775302387e-15
"93",1.74081763429403e-15
"94",-1.55106150590011e-16
"95",-0.000296354828130892
"96",-4.04272031627957e-15
"97",1.02731403585954e-15
"98",-3.99039272866565e-15
"99",2.69553225523795e-15
"100",9.88666488914099e-16
"101",-4.358867680344e-16
"102",3.74871916171992e-16
"103",2.48643628501177e-15
"104",3.75876643095265e-15
"105",4.04617781971344e-15
"106",-8.37282317675866e-16
"107",-3.53401345305364e-15
"108",5.45599620834893e-15
"109",-4.02557530685941e-16
"110",1.7761055344347e-17
"111",-5.32079751311953e-15
"112",-2.90143104490538e-15
"113",-6.3781575379172e-16
"114",-4.56584732144588e-15
"115",-9.32479933009159e-05
"116",-3.99674618829987e-15
"117",3.97559817345955e-15
"118",3.3565703855393e-15
"119",-2.50904839580386e-15
"120",4.31854681061306e-15
"121",4.77913063043716e-15
"122",2.63395743259338e-15
"123",5.80795923778868e-15
"124",1.00146411773435e-15
"125",5.52854842595975e-15
"126",-5.86098693171989e-06
"127",-5.1169303350652e-15
"128",3.03910415478159e-15
"129",3.72883038788025e-15
"130",2.13216269184399e-15
"131",-4.52221647740394e-15
"132",-1.77682350283432e-15
"133",-0.001269539961511
"134",-2.11901067940083e-15
"135",1.33435158734448e-15
"136",1.31198693975452e-15
"137",3.02614958820766e-18
"138",4.11863210239887e-15
"139",-1.01878464620393e-15
"140",-4.03819771826073e-15
"141",-1.05291957409178e-15
"142",-5.32144880222636e-15
"143",-6.56063844414955e-16
"144",-8.45145309769196e-06
"145",-1.66158300011137e-06
"146",1.06604227030487e-15
"147",4.18537797327021e-15
"148",-1.37837837039227e-05
"149",-0.000134087795356289
"150",1.34207495197925e-16
"151",4.20323537639462e-16
"152",-5.38804160731042e-15
"153",-1.0611530409871e-06
"154",3.50845486520775e-15
"155",2.11208729131449e-15
"156",-1.51053933206737e-15
"157",4.36180933847061e-15
"158",-1.76737260282206e-15
"159",-1.42131368879122e-15
"160",-1.29966206241705e-08
"161",2.946616983525e-15
"162",2.75403203622636e-16
"163",-1.27286624743992e-07
"164",3.4674458472686e-15
"165",5.51128290254142e-15
"166",-4.69373902508763e-15
"167",8.58899794690595e-16
"168",4.18288445026713e-15
"169",-5.22913285564531e-15
"170",1.04803320551569e-15
"171",4.30957168146411e-15
"172",-4.50647564517315e-15
"173",4.76552388250231e-15
"174",3.94728626336309e-15
"175",5.01208229269895e-15
"176",1.57350042444266e-15
"177",2.88563082886578e-15
