"","authority"
"1",6.13459239681914e-17
"2",4.52452283843694e-17
"3",-3.11289809581657e-17
"4",5.07056822064878e-18
"5",-3.99469890285821e-18
"6",3.4242732120957e-17
"7",5.52148113037085e-17
"8",-2.19761221589676e-17
"9",-2.183128547705e-17
"10",-5.33819171514887e-17
"11",1.41940747651154e-17
"12",-2.38087885712811e-18
"13",-4.0219835205202e-17
"14",5.69238602716148e-17
"15",5.42796602286412e-17
"16",-3.64899336485059e-18
"17",-2.08520109473301e-17
"18",6.04505428528476e-17
"19",1.42566541918537e-17
"20",5.30487338904749e-17
"21",1.00677796471415e-17
"22",-2.2959309434084e-17
"23",-1.09263826800587e-17
"24",-5.27231380032399e-17
"25",-4.23563700743098e-17
"26",-3.29411117091325e-18
"27",5.0180981986469e-17
"28",-3.44477911868322e-06
"29",1.03388103313101e-17
"30",-2.4636699724576e-17
"31",-4.99650742910398e-17
"32",-3.21350720618994e-17
"33",2.89651599662399e-17
"34",5.52380398953177e-17
"35",-2.8792614057298e-17
"36",2.10219834454746e-17
"37",-1.62321880156978e-17
"38",-3.13600416314066e-17
"39",-6.03669701279073e-17
"40",-3.52859323966361e-16
"41",3.0905477598993e-17
"42",-5.87215981275703e-17
"43",-2.70887942291764e-17
"44",-3.28263056185691e-06
"45",-1.84168006083624e-17
"46",-3.28263056177328e-06
"47",-1.60911338183371e-17
"48",-4.67880925718754e-17
"49",2.78036010832363e-17
"50",7.80949845177946e-18
"51",-3.22586558531861e-17
"52",-0.000209368308063322
"53",3.1901490740227e-17
"54",2.76283708313454e-17
"55",1.7273905420743e-17
"56",4.0761961726172e-17
"57",1.65436458446354e-18
"58",-4.84775888534499e-17
"59",-5.01754932254597e-17
"60",5.36662281401383e-17
"61",-4.98600603663536e-17
"62",-5.52910470494773e-19
"63",-1.99206175588567e-18
"64",2.20232962222854e-17
"65",-5.93184289638555e-17
"66",7.32873623557851e-19
"67",2.87488056578568e-17
"68",4.99734188496989e-17
"69",-5.42999183608583e-17
"70",5.19113331966073e-17
"71",-8.61133180619493e-20
"72",1.42393184346218e-17
"73",2.70389853083687e-17
"74",-5.04469490775361e-17
"75",-3.64365752720955e-18
"76",4.32759703635717e-18
"77",-5.43721840054665e-06
"78",5.50188021007821e-17
"79",-3.18840301630693e-17
"80",-3.2989588730797e-17
"81",-4.04117660215945e-17
"82",4.58673325667723e-17
"83",5.9280644490974e-17
"84",-2.30168566372095e-17
"85",-4.49895995388236e-17
"86",-1.57886330785236e-17
"87",-2.88739854204118e-17
"88",-2.74704055032205e-17
"89",-6.10727213897555e-17
"90",-4.75802967889628e-17
"91",3.24364355426736e-17
"92",2.3720590179293e-17
"93",1.81922987287398e-17
"94",-1.62152481043599e-18
"95",-1.11128723971434e-17
"96",-4.20312952144139e-17
"97",1.07301093927635e-17
"98",-4.19081964121098e-17
"99",2.82435412191832e-17
"100",1.02804236281839e-17
"101",-4.56936124329964e-18
"102",3.93166778077735e-18
"103",2.59551296788339e-17
"104",3.93291001619617e-17
"105",4.21139153901047e-17
"106",-8.69157510483805e-18
"107",-3.68839907177343e-17
"108",5.706416198256e-17
"109",-4.20442027037421e-18
"110",1.85250683382105e-19
"111",-5.56534305837169e-17
"112",-3.05197196181164e-17
"113",-6.65956679843357e-18
"114",-4.79570498831341e-17
"115",-1.51910533195608e-17
"116",-4.16875308856605e-17
"117",4.17266464664398e-17
"118",3.50861000569879e-17
"119",-2.63258391701362e-17
"120",4.49397577132631e-17
"121",5.01279800328145e-17
"122",2.75585684168825e-17
"123",6.0940110663674e-17
"124",1.04301584180937e-17
"125",5.79634540562291e-17
"126",-2.55454939119248e-17
"127",-5.39541706871407e-17
"128",3.19358468312972e-17
"129",3.89234879376782e-17
"130",2.25280122971825e-17
"131",-4.7328021369325e-17
"132",-1.85422571904725e-17
"133",-0.000165519970815813
"134",-2.22843112863444e-17
"135",1.40234584988252e-17
"136",1.37512315364603e-17
"137",3.17074882879918e-20
"138",4.3110749508686e-17
"139",-1.0650342108825e-17
"140",-4.22319465409462e-17
"141",-1.09494280364382e-17
"142",-5.54118456190468e-17
"143",-6.84565108853409e-18
"144",-1.43455597229964e-06
"145",-4.9034184683882e-06
"146",1.12015379473061e-17
"147",4.38244107523882e-17
"148",-1.57546330844755e-05
"149",3.04665509698086e-17
"150",1.41405545733919e-18
"151",4.37973249489107e-18
"152",-5.63718324754453e-17
"153",-9.90423056242258e-08
"154",3.68355440777746e-17
"155",2.1883708303524e-17
"156",-1.57477189550895e-17
"157",4.57059569870757e-17
"158",-1.85205452673581e-17
"159",-1.47774772210832e-17
"160",-7.68463140260759e-08
"161",3.10458074867605e-17
"162",2.87750086618462e-18
"163",-6.56234899850984e-07
"164",3.6431766059865e-17
"165",5.80152791270284e-17
"166",-4.88295081450836e-17
"167",9.01288428543832e-18
"168",4.39357768365762e-17
"169",-5.40969891351782e-17
"170",1.09615275611228e-17
"171",4.48665439381212e-17
"172",-4.75177389918536e-17
"173",5.00605275816307e-17
"174",4.11636831215463e-17
"175",5.2223551562436e-17
"176",1.64780852266518e-17
"177",3.00689915162968e-17
"178",-1.30901297682356e-07
"179",-3.45889815077905e-17
"180",-6.90379801585961e-06
"181",1.84231285085379e-17
"182",-1.11087944427628e-08
"183",-3.77766941043225e-17
"184",-5.27321487031256e-17
"185",-1.85357750590731e-17
"186",3.47677038596238e-17
"187",-2.19673461981513e-17
"188",-5.02290068537277e-17
"189",3.04807819916589e-17
"190",-4.40552805939623e-17
"191",3.54037239491072e-18
"192",-7.3288008756712e-19
"193",-1.23065289813968e-17
"194",-3.89209703886073e-17
"195",-3.12542442715747e-17
"196",4.62994709748679e-18
"197",-5.49828929501114e-17
"198",-1.61864816419982e-17
"199",7.4435379550888e-18
"200",-3.97511957945856e-17
"201",-6.04770704763578e-07
"202",-3.32368728143006e-06
"203",-5.93359063214071e-17
"204",-5.51442673342227e-17
"205",-4.28263159080905e-17
"206",2.56731989916048e-17
"207",-7.68463139935059e-08
"208",-7.68463139908068e-08
"209",4.84948554439208e-17
"210",1.04877352127844e-17
"211",-6.04326125764362e-06
"212",-4.61030693144631e-17
"213",7.29323822181466e-18
"214",-2.8086070276602e-17
"215",-4.48993151077148e-17
"216",-2.63761054886309e-17
"217",-3.65870624135492e-17
"218",-2.51974925950864e-17
"219",-2.95436250813133e-17
"220",5.85153760711059e-17
"221",-4.71338215383339e-17
"222",-3.07417707138377e-18
"223",4.46486780527262e-18
"224",-4.7720516943998e-06
"225",-2.62198830302676e-17
"226",1.35172250178261e-18
"227",-2.05475794538651e-17
"228",-2.22835387080072e-17
"229",3.65153142966882e-17
"230",-5.07788579398536e-17
"231",-0.000171417731671317
"232",-4.72297628939515e-17
"233",-5.36361482196975e-18
"234",4.40418412115727e-17
"235",6.08325399174252e-18
"236",-5.9580671698996e-17
"237",3.4405946180219e-17
"238",6.60820574844075e-18
"239",2.25293409036116e-17
"240",-7.59022028295665e-07
"241",-0.00221056106201643
"242",7.35133488744683e-18
"243",3.96935356763171e-18
"244",-3.7662649484664e-17
"245",1.64514002900491e-17
"246",3.55662899366974e-17
"247",-6.11051879108866e-17
"248",4.21789037215829e-17
"249",-1.58599374766021e-17
"250",-1.43170140493055e-17
"251",6.1145633867167e-17
"252",6.10659129125859e-17
"253",-3.36139897479372e-17
"254",-2.78974370253947e-17
"255",2.21910327149197e-17
"256",1.0056536051226e-17
"257",-2.22151816368594e-17
"258",-0.000416177754626974
"259",3.59269561660937e-17
"260",-4.10303891495248e-17
"261",-0.0106292878464616
"262",-4.01063098353568e-17
"263",4.95317623948747e-17
"264",5.09666885114446e-17
"265",-3.22059634454954e-17
"266",-1.58556191233851e-17
"267",3.52773136485806e-17
"268",-0.000293826264595996
"269",-0.00130519102541434
"270",-0.000317395724599471
"271",-5.51990409695938e-17
"272",-5.4767729343811e-17
"273",1.35345306006847e-17
"274",2.80642620282498e-17
"275",-2.35107622088013e-17
"276",2.63690049047533e-17
"277",-3.38471290835849e-17
"278",-3.46689167554985e-17
"279",9.48632682784116e-18
"280",2.6550913700248e-17
"281",-3.93696021956194e-07
"282",-1.90242799792642e-06
"283",3.75874632552722e-17
"284",-5.91740623930516e-17
