"","authority"
"1",4.59173564974813e-15
"2",3.38398412433686e-15
"3",-2.34757905887675e-15
"4",3.79736540968159e-16
"5",-3.00950795899311e-16
"6",2.58108199544152e-15
"7",4.15989941800847e-15
"8",-1.64263956836248e-15
"9",-1.64662507446217e-15
"10",-3.99230610807175e-15
"11",1.06992489411692e-15
"12",-1.78329957138199e-16
"13",-3.03949243722852e-15
"14",4.27456074669295e-15
"15",4.10096272545988e-15
"16",-2.72772106436938e-16
"17",-1.57179064232592e-15
"18",4.52105729999282e-15
"19",1.07074835514466e-15
"20",3.97793831363207e-15
"21",7.57820984501292e-16
"22",-1.71533679701494e-15
"23",-8.17163136397208e-16
"24",-0.000190638954242837
"25",-3.17928741404759e-15
"26",-2.47319218035571e-16
"27",3.74761030247356e-15
"28",-2.80681670819844e-06
"29",7.71490341982863e-16
"30",-1.84761827939872e-15
"31",-3.7686509220564e-15
"32",-2.40799207422742e-15
"33",2.18172684894217e-15
"34",4.15601156315497e-15
"35",-2.16814577564794e-15
"36",1.57735314330642e-15
"37",-1.21818162831302e-15
"38",-2.35485417661644e-15
"39",-4.50976433407962e-15
"40",-4.5862122543675e-07
"41",2.32325834380067e-15
"42",-0.000105377056608774
"43",-2.04495429783161e-15
"44",-2.58175077970337e-06
"45",-1.3915467138118e-15
"46",-2.58175077345218e-06
"47",-1.2089926077969e-15
"48",-3.53326516463709e-15
"49",2.08754452379361e-15
"50",5.8393903803088e-16
"51",-2.44742657148582e-15
"52",-0.000117812857339599
"53",2.40840223449751e-15
"54",2.06726026861351e-15
"55",1.29255830477859e-15
"56",3.06306384980609e-15
"57",1.23814394633042e-16
"58",-3.65205599160282e-15
"59",-3.75828666531874e-15
"60",4.03592655798518e-15
"61",-3.71616448180318e-15
"62",-4.15394479455017e-17
"63",-1.49633778441332e-16
"64",1.6619775534758e-15
"65",-4.46935682179867e-15
"66",5.53167772928025e-17
"67",2.14776715189501e-15
"68",3.75872953362235e-15
"69",-4.11237081536374e-15
"70",3.91478687568075e-15
"71",-6.49381388426993e-18
"72",1.06399960567221e-15
"73",2.04732348717753e-15
"74",-3.80015325570267e-15
"75",-2.73206433830926e-16
"76",3.26547742569461e-16
"77",-3.18851360571815e-06
"78",4.13219753443578e-15
"79",-4.15443738797538e-15
"80",-2.48159390444027e-15
"81",-3.01057733449725e-15
"82",3.44081809690001e-15
"83",4.44649682010571e-15
"84",-1.73078248256366e-15
"85",-3.38175395527072e-15
"86",-1.18970772876417e-15
"87",-2.16945505521976e-15
"88",-2.07013284612375e-15
"89",-4.58715072135457e-15
"90",-3.56847623927933e-15
"91",2.45030325550779e-15
"92",1.77867170145729e-15
"93",1.36836470277276e-15
"94",-1.21912472402651e-16
"95",-8.36741144433371e-16
"96",-3.17742637442156e-15
"97",8.07464513776911e-16
"98",-3.13627824839966e-15
"99",2.11869394747647e-15
"100",7.76941730839683e-16
"101",-3.42578881780961e-16
"102",2.946506576289e-16
"103",1.95434919616659e-15
"104",2.95419174343635e-15
"105",3.18010437951936e-15
"106",-6.58096785442285e-16
"107",-2.77727175454879e-15
"108",4.28867970880254e-15
"109",-3.16378950675024e-16
"110",1.39584903616745e-17
"111",-4.18207161124556e-15
"112",-2.28036324543215e-15
"113",-5.01275618896717e-16
"114",-3.58861557535826e-15
"115",-0.000108842410477026
"116",-3.1411833352633e-15
"117",3.12457298509766e-15
"118",2.63815758749008e-15
"119",-1.9718946081178e-15
"120",3.39415984578679e-15
"121",3.75607534240831e-15
"122",2.07006854935361e-15
"123",4.56456018260842e-15
"124",7.871577552963e-16
"125",4.34520988338691e-15
"126",-6.52597404189389e-06
"127",-4.02155238394065e-15
"128",2.38872534737277e-15
"129",2.93072098645647e-15
"130",1.67572731802813e-15
"131",-3.554056585221e-15
"132",-1.39647020796421e-15
"133",-0.00145814528887052
"134",-1.66554265819555e-15
"135",1.04871195085029e-15
"136",1.03122253885727e-15
"137",2.37830945001397e-18
"138",3.23707761543742e-15
"139",-8.00671431318916e-16
"140",-3.17375490265932e-15
"141",-8.27587322647507e-16
"142",-4.18281789661782e-15
"143",-5.15614542294469e-16
"144",-9.9485044165056e-06
