"","authority"
"1",5.01533085978361e-14
"2",3.69596390917279e-14
"3",-2.56392265220879e-14
"4",4.1477115293538e-15
"5",-5.70495205123382e-05
"6",2.81907128089942e-14
"7",4.54353629667255e-14
"8",-1.79416259030124e-14
"9",-1.7984957321237e-14
"10",-4.36034349404634e-14
"11",1.16856440592874e-14
"12",-1.94762476286025e-15
"13",-3.31983938299725e-14
"14",4.66862085487292e-14
"15",4.47913420240414e-14
"16",-2.97918773480719e-15
"17",-1.71676167359713e-14
"18",4.93818646011958e-14
"19",1.1694356882394e-14
"20",4.34492228068203e-14
"21",-0.000188296213145187
"22",-0.000188296213172198
"23",-0.000339604228943947
"24",-0.000120332119200976
"25",-3.47232141500317e-14
"26",-2.70117376359172e-15
"27",4.09290190909535e-14
"28",-1.42453460621844e-06
"29",8.42593551689773e-15
"30",-2.01811992187895e-14
"31",-4.11584619192115e-14
"32",-2.63005174675163e-14
"33",-1.8404990808791e-05
"34",4.53927795975091e-14
"35",-2.36808980844904e-14
"36",1.72294479262552e-14
"37",-1.33047056122292e-14
"38",-2.57200229100183e-14
"39",-4.92550287161632e-14
"40",-5.83972160541735e-07
"41",2.53739513276528e-14
"42",-9.53114964037019e-05
"43",-2.23347138179133e-14
"44",-1.37024975752887e-06
"45",-1.51985894598504e-14
"46",-1.37024968925213e-06
"47",-1.32040667078559e-14
"48",-3.8589618938887e-14
"49",2.27991201561599e-14
"50",6.37845490098351e-15
"51",-2.67316248319115e-14
"52",-7.0881108924737e-05
"53",2.63034312836466e-14
"54",2.25787347890879e-14
"55",1.41168607764969e-14
"56",3.34520818407425e-14
"57",-6.30988821554525e-05
"58",-3.9888160109329e-14
"59",-4.10468824624495e-14
"60",4.40790240445244e-14
"61",-4.05902051528355e-14
"62",-4.53681261745649e-16
"63",-1.6342142738132e-15
"64",1.81524299499245e-14
"65",-4.88141792294198e-14
"66",6.0418796821536e-16
"67",2.34575901069507e-14
"68",4.10528253725519e-14
"69",-4.49144366065979e-14
"70",4.27564391082831e-14
"71",-7.09273252569015e-17
"72",1.16215171447597e-14
"73",2.23605406841098e-14
"74",-4.15092925103514e-14
"75",-2.98389240282165e-15
"76",3.56637946315557e-15
"77",-1.33585145391209e-06
"78",4.51302446591085e-14
"79",-2.05156977326429e-07
"80",-2.71037305052739e-14
"81",-3.2882742777696e-14
"82",3.75789000189134e-14
"83",4.85623721166716e-14
"84",-1.89036741754672e-14
"85",-3.69381566879493e-14
"86",-1.29942684973914e-14
"87",-2.36953507890332e-14
"88",-2.26106482202464e-14
"89",-5.00996373170789e-14
"90",-3.89769242141745e-14
"91",2.67627597460667e-14
"92",1.94275776920818e-14
"93",1.49443997505778e-14
"94",-1.33145901872247e-15
"95",-0.000214342501230476
"96",-3.47048863710899e-14
"97",8.81899611350841e-15
"98",-3.42562485485412e-14
"99",2.31392538127828e-14
"100",8.48663270106889e-15
"101",-3.74188888682711e-15
"102",3.21816385215895e-15
"103",2.13442478670761e-14
"104",3.22661884202699e-14
"105",3.47348239683486e-14
"106",-7.18755750613858e-15
"107",-3.03338955108307e-14
"108",4.68384110237326e-14
"109",-3.45560821220771e-15
"110",1.52455613698942e-16
"111",-4.56766116827262e-14
"112",-2.49058021869955e-14
"113",-5.47520649833379e-15
"114",-3.9194036235792e-14
"115",-8.28058900115821e-05
"116",-3.43092869342091e-14
"117",3.41282505959882e-14
"118",2.88135232115109e-14
"119",-2.15372433029979e-14
"120",3.70713131244228e-14
"121",4.10270228068805e-14
"122",2.26105942122302e-14
"123",4.98532158868225e-14
"124",8.59704662911122e-15
"125",4.74581392332698e-14
"126",-4.15788186358082e-06
"127",-4.39244596843724e-14
"128",2.60891399864941e-14
"129",3.20085271737952e-14
"130",1.83022272502631e-14
"131",-3.88184698176713e-14
"132",-1.52527023567834e-14
"133",-0.00132688496044978
"134",-1.8190480312766e-14
"135",1.14537881577926e-14
"136",1.12621169838975e-14
"137",2.59765109548934e-17
"138",3.53554968271127e-14
"139",-8.74550784459397e-15
"140",-3.46639729278019e-14
"141",-9.03863477335138e-15
"142",-4.56812081245286e-14
"143",-5.63194029969352e-15
"144",-4.39357285059557e-05
"145",-8.63250451022308e-07
"146",9.15144275384717e-15
"147",3.5928397007852e-14
"148",-7.77891283105227e-06
"149",-0.000101434304552485
"150",1.15208249553682e-15
"151",3.60802165741723e-15
"152",-4.62516100752e-14
"153",-6.89527096517615e-07
"154",3.01168543583522e-14
"155",1.81306949344319e-14
"156",-1.2966742791119e-14
"157",3.74439187406987e-14
"158",-1.51720026519225e-14
"159",-1.22007967748605e-14
"160",-4.96982427881694e-09
"161",2.52934896825044e-14
"162",2.36408274509885e-15
"163",-6.61841734291769e-08
"164",2.97665431030638e-14
"165",4.73076836834494e-14
"166",-4.02910396818741e-14
"167",7.37290269044072e-15
"168",3.59084163702873e-14
"169",-4.48864853686161e-14
"170",8.99632930491406e-15
"171",3.69949120603081e-14
"172",-3.86837946325853e-14
"173",4.0908378658204e-14
"174",3.38841277206483e-14
"175",4.30258315271614e-14
"176",1.3507520368945e-14
"177",2.47703469881799e-14
"178",-1.67906727863939e-08
"179",-2.84025182983598e-14
"180",-9.2968196126283e-06
"181",1.50939205954095e-14
"182",-7.05603978831236e-08
"183",-3.09895871685269e-14
"184",-4.33002946509239e-14
"185",-1.52113156975006e-14
"186",2.85629791860076e-14
"187",-1.80146056902019e-14
"188",-4.1018068266696e-14
"189",2.50643957567275e-14
"190",-3.61971983061844e-14
"191",2.88262140197935e-15
"192",-5.97425508089016e-16
"193",-1.00703380250175e-14
"194",-3.18540641044964e-14
"195",-2.56632392389277e-14
"196",3.7871358926554e-15
"197",-4.52757050729109e-14
"198",-1.33146914121938e-14
"199",6.08564251699424e-15
"200",-4.15788187510394e-06
"201",-1.28646585727823e-07
"202",-3.30337918292984e-06
"203",-4.88648707457317e-14
"204",-4.5581463636562e-14
"205",-3.52350793775106e-14
"206",2.11333123493908e-14
"207",-4.96979763220938e-09
"208",-4.9697953259526e-09
"209",3.97788783679513e-14
"210",8.62362930086663e-15
"211",-6.16672183097209e-06
"212",-3.777252506319e-14
"213",6.01460830856471e-15
"214",-2.30454532249842e-14
"215",-3.70402273439994e-14
"216",-2.16306982545363e-14
"217",-3.01646887068777e-14
"218",-2.07170985042648e-14
"219",-2.42460420206938e-14
"220",4.82390365572384e-14
"221",-3.87221466463044e-14
"222",-1.48421833252837e-06
"223",3.67904108970296e-15
"224",-1.54704618528848e-06
"225",-2.14079383113216e-14
"226",1.10908969710419e-15
"227",-1.6819633309444e-14
"228",-1.8261016990372e-14
"229",3.01372266900368e-14
"230",-4.17919942378604e-14
"231",-6.92034429421817e-05
"232",-3.91222097156569e-14
"233",-4.40837491596773e-15
"234",3.61916968562652e-14
"235",4.98057466096726e-15
"236",-4.90872265268509e-14
"237",2.85343622741913e-14
"238",5.41427349749958e-15
"239",1.84835349744147e-14
"240",-1.59754874543574e-07
"241",-0.000609341879916769
"242",6.04603021509194e-15
"243",3.25683029121557e-15
"244",-3.07593614691598e-14
"245",1.35257668604199e-14
"246",2.89368884814553e-14
"247",-5.00651855546863e-14
"248",3.47463873816651e-14
"249",-1.30889655334924e-14
"250",-1.16708590522369e-14
"251",5.00944465696556e-14
"252",5.00660013076835e-14
"253",-2.74194444986686e-14
"254",-2.28035228886421e-14
"255",1.81380434821453e-14
"256",8.25300319189213e-15
"257",-1.83056915807268e-14
"258",-0.000125078588362317
"259",2.9564589557298e-14
"260",-3.37455796962389e-14
"261",-0.00709161795403242
"262",-3.29720918873742e-14
"263",4.06700805811267e-14
"264",4.19551684346436e-14
"265",-2.64817241078824e-14
"266",-1.29970645427148e-14
"267",2.87029015406085e-14
"268",-9.64842975101402e-05
"269",-0.00135695457176384
"270",-0.000103569101655054
"271",-4.5355177247288e-14
"272",-4.48923651612796e-14
"273",1.10485505166309e-14
"274",2.31494975787006e-14
"275",-1.92762142695186e-14
"276",2.16630524120891e-14
"277",-2.77719013438858e-14
"278",-2.84740644277735e-14
"279",7.77789245944627e-15
"280",2.18515953983057e-14
"281",-9.44016308563122e-08
"282",-7.47102616341277e-07
"283",3.09126087342949e-14
"284",-4.84724991475633e-14
"285",2.56734938721015e-14
"286",-3.20710302567151e-14
"287",3.64664035739091e-14
"288",1.02170476579453e-14
"289",-1.01320961831089e-14
"290",-0.000501871789926341
"291",-3.29367200521512e-14
"292",3.43323744101518e-14
"293",-4.89440173669525e-14
"294",2.43580160041395e-14
"295",-0.000161119471860292
"296",3.99588240104763e-14
"297",-8.19008175912947e-06
"298",-0.000874968842531451
"299",-0.000444876447355557
"300",-0.000453314592908329
"301",-1.96846276974342e-14
"302",-2.53719493279973e-14
"303",-1.70044098871986e-14
"304",-1.33840867496932e-14
"305",4.44926188943745e-14
"306",-9.85190360276026e-15
"307",2.73832973011879e-14
"308",-3.06005682370667e-06
"309",-2.00451588502682e-14
"310",3.83742997014509e-14
"311",-2.63380062863097e-14
"312",-2.6203805139829e-15
"313",-5.40775262706976e-15
"314",-8.82599364776179e-15
"315",1.70859663928188e-14
"316",-6.52489982812995e-09
"317",3.58056365121444e-14
"318",3.39356566094436e-14
"319",-4.25541320936237e-05
"320",-0.00675587758911249
"321",-3.14231276689925e-14
"322",-1.03483701723334e-05
"323",-0.00144469537546168
"324",1.84559476284878e-14
"325",-0.000287571177285572
"326",-2.86362886611889e-15
"327",1.89844684936033e-14
"328",-8.83910526099284e-15
"329",-1.03483701684463e-05
"330",6.93652145971262e-15
"331",-1.03483701424423e-05
"332",-2.9400207880544e-05
"333",-0.000423563524753264
"334",5.32975187061023e-15
"335",2.4178262236482e-15
"336",1.12514915244554e-14
"337",2.21387631517089e-14
"338",-0.000421042646317503
"339",1.30658740089751e-14
"340",2.46835426789602e-14
"341",-1.72312724924756e-14
"342",-1.76779712922421e-14
"343",-1.39793869964762e-15
"344",1.48320376260049e-13
"345",-2.21447944561136e-14
"346",-4.46125736480232e-14
"347",3.94236015403815e-15
"348",-6.87006677815821e-05
"349",1.78990456311302e-14
"350",3.9687930328425e-15
"351",-1.71982552093914e-15
"352",-1.61852861234639e-14
"353",9.84691959668512e-15
"354",-1.05965260670613e-14
"355",-0.000139868340317382
"356",-2.06046544121087e-05
"357",-6.16844539608765e-07
"358",1.56663519666403e-14
"359",-0.000491786555436594
"360",-0.000259585975293919
"361",-2.17410730638809e-07
"362",-0.00429084400972162
"363",-5.59233126943031e-05
"364",-1.43419530433711e-14
"365",-4.62788266519084e-15
"366",-4.19134099029115e-14
"367",2.3410520826034e-14
"368",-4.71534133707694e-14
"369",2.54048330807532e-14
"370",-3.45035007334367e-14
"371",-1.94621184111276e-14
"372",-0.00101962612697858
"373",-5.7118386477784e-06
"374",-1.32920287233677e-05
"375",3.40296852285015e-14
"376",-2.07586862860944e-14
"377",-2.08467999360307e-14
"378",6.35570018931501e-15
"379",-8.26749556598439e-15
"380",-2.52486664659636e-14
"381",-4.93047824852466e-14
"382",-1.96281950546787e-14
"383",2.21167975393625e-14
"384",-2.54646299231894e-14
"385",3.29833302354677e-14
"386",-0.000688189598763489
"387",-0.000299504026542256
"388",-5.24672536082428e-05
"389",-8.69915813367773e-06
"390",-0.00084248196499618
"391",-2.83866356927468e-14
"392",-2.4743992760351e-14
"393",6.37702991394781e-15
"394",4.95181781146668e-14
"395",-8.50488227583417e-15
"396",-1.8535442613265e-15
"397",4.34483350379973e-14
"398",-4.41587580388475e-15
"399",1.10608162541959e-14
"400",2.85048644369261e-14
"401",-1.26369462825261e-05
"402",-1.35472397630354e-05
"403",-0.00108906780370285
"404",-6.43923169486882e-05
"405",-0.000137304234870776
"406",-5.06250514511765e-06
"407",-3.16905900652817e-14
"408",-3.86606502602261e-06
"409",-1.86675246943641e-14
"410",1.90415475783478e-14
"411",-0.000179760316566776
"412",3.9742300490467e-14
"413",-2.10247280786765e-15
"414",-2.76729746494011e-14
"415",2.80176221600706e-14
"416",4.46093248437138e-14
"417",4.3068720352878e-14
"418",3.40773747020929e-14
"419",-2.24454001078959e-14
"420",2.03602493179445e-14
"421",4.50783780903029e-14
"422",2.22641430377395e-15
"423",4.29699608458608e-15
"424",-6.45253648258258e-08
"425",5.36752735468256e-15
"426",3.50766771664295e-14
"427",2.14716238277337e-14
"428",-3.34712028817899e-14
"429",-1.96239812519957e-14
"430",-7.80160288488912e-15
"431",-9.86931245544245e-05
"432",-1.07413428958925e-07
"433",-0.000309664092046471
"434",-1.59217453916529e-05
"435",-0.0031512978864739
"436",-0.000149122612056143
"437",-3.57290559758343e-14
"438",4.72094349206753e-14
"439",1.22826513969739e-14
"440",1.03802230010299e-15
"441",-7.64079453516636e-15
"442",-2.39694425194874e-14
"443",-1.79884340806656e-14
"444",-3.63787245898083e-15
"445",-4.72475141912348e-05
"446",3.78656337461215e-14
"447",-4.74816460300661e-14
"448",3.12683542471813e-14
"449",1.4914024491659e-14
"450",-1.14477792234864e-14
"451",-1.07943379456906e-14
"452",3.75220104855648e-14
"453",-5.30251647426667e-15
"454",-4.55428186729342e-14
"455",1.43515767550993e-14
"456",-0.00042264319280363
"457",-4.75714471121765e-14
"458",2.41727619543475e-14
"459",2.4923850871345e-14
"460",7.58975743776963e-15
"461",-3.14012893669464e-14
"462",-3.99141487002037e-14
"463",2.56200616662404e-14
"464",-2.614208783596e-14
"465",-9.15050120555229e-06
"466",-0.0100429551272624
"467",2.37108073943218e-14
"468",-1.66013442857416e-14
"469",3.84609474798238e-14
"470",-2.07887258976826e-05
"471",-2.09343879971071e-07
"472",-0.000104445326351726
"473",-2.03012171444708e-06
"474",3.25023369249014e-14
"475",-4.99933355909729e-07
"476",-0.00406563656321218
"477",4.18783385559525e-14
"478",-2.16146378505222e-07
"479",-3.01158529793509e-08
"480",-3.37242420832141e-14
"481",-0.000752264002886448
"482",-1.07505242339112e-06
"483",4.7181389304313e-14
"484",4.20940877021929e-14
"485",5.77310025132278e-16
"486",-2.70267688535601e-14
"487",-2.26116728956443e-08
"488",2.50614423664471e-14
"489",1.40774567463294e-14
"490",-2.69943277851568e-14
"491",4.48063539234244e-18
"492",-2.50019454271577e-14
"493",-1.72432921307438e-14
"494",-1.82226049282578e-14
"495",-2.57560863328539e-14
"496",-0.000897138477113278
"497",-0.000254469726943131
"498",-0.000209416844292828
"499",-2.7595283298313e-05
"500",-0.00151027144084953
"501",-1.16969156066706e-14
"502",1.28930212864839e-14
"503",-0.002178559150814
"504",-0.000252521740559158
"505",-5.72453559016656e-05
"506",3.35101754909985e-14
"507",-2.44855714215031e-14
"508",3.4129083237843e-14
"509",4.53756124873296e-14
"510",-1.62493667953666e-14
"511",-7.35007419128382e-07
"512",-0.00056568228204321
"513",-2.23272300648215e-05
"514",-4.47811017811464e-05
"515",-0.00405740338015232
"516",-0.000379070983264008
"517",-1.42250437779078e-06
"518",-0.0025014703362349
"519",-1.50153487160914e-05
"520",-0.0010649532285898
"521",5.85472050234314e-15
"522",-7.6970055180097e-07
"523",-2.72782164618632e-14
"524",-0.0015619819539169
"525",-6.87169403682014e-06
"526",-8.66645983792795e-05
"527",-2.50087381297884e-05
"528",1.71470151578517e-14
"529",5.42364714227481e-15
"530",-2.44023192279363e-14
"531",-1.89874371146257e-06
"532",-2.11836881776316e-06
"533",-7.125001994175e-06
"534",-4.41079730992901e-14
"535",-4.66282049991165e-14
"536",2.45797620526027e-14
"537",-0.000208928245373888
"538",3.7731012923575e-14
"539",-2.64190225843477e-15
"540",3.40964183738825e-14
"541",-2.17410699389462e-07
"542",-2.17410658010127e-07
"543",-3.42625938530045e-14
"544",-7.79073372686797e-06
"545",7.63438237950843e-15
"546",1.73303811770226e-14
"547",-2.14204359034458e-14
"548",-7.70124330399563e-15
