"","authority"
"1",2.71666508329072e-15
"2",2.00232617390764e-15
"3",-1.38896588886501e-15
"4",2.24670131631066e-16
"5",-1.78063088740984e-16
"6",1.52724004681206e-15
"7",2.46143033126069e-15
"8",-9.71893587998372e-16
"9",-9.74242292482677e-16
"10",-2.3619622104387e-15
"11",6.33097975501695e-16
"12",-1.05493555025313e-16
"13",-1.79849035256746e-15
"14",2.52922260488044e-15
"15",2.42632782657212e-15
"16",-1.61380565107832e-16
"17",-9.29975131129455e-16
"18",2.67501651688554e-15
"19",6.33549802996033e-16
"20",2.35369091865861e-15
"21",-4.46198168589753e-05
"22",-4.46198168604387e-05
"23",-4.46198168599074e-05
"24",-0.000176377383307298
"25",-1.88097367704017e-15
"26",-1.46321134066344e-16
"27",2.21722650265195e-15
"28",-1.88761296939388e-06
"29",4.56492212882242e-16
"30",-1.09317232013236e-15
"31",-2.22987732645234e-15
"32",-1.42484338673192e-15
"33",1.29099441285029e-15
"34",2.45894647942298e-15
"35",-1.28300467827926e-15
"36",9.33334048931368e-16
"37",-7.20700670955745e-16
"38",-1.39343650861794e-15
"39",-2.66830280953143e-15
"40",-3.59725257851174e-07
"41",1.37437615567855e-15
"42",-9.0150665899091e-05
"43",-1.20985515640745e-15
"44",-2.06684604762727e-06
"45",-8.23326676983657e-16
"46",-2.0668460439285e-06
"47",-7.15344769710939e-16
"48",-2.09050930963375e-15
"49",1.23515703806867e-15
"50",3.45518170220981e-16
"51",-1.44822383713105e-15
"52",-9.43791178596677e-05
"53",1.42474171453086e-15
"54",1.22313975767746e-15
"55",7.64672575364162e-16
"56",1.81218261787721e-15
"57",-8.40629786128237e-05
"58",-2.1608596990541e-15
"59",-2.22375248256856e-15
"60",2.38786619897996e-15
"61",-2.19878264434938e-15
"62",-2.45770334502804e-17
"63",-8.85379561846573e-17
"64",9.83306135157056e-16
"65",-2.64431075782566e-15
"66",3.2727052508833e-17
"67",1.2706973139796e-15
"68",2.22392530694248e-15
"69",-2.4333616606622e-15
"70",2.31623433615964e-15
"71",-3.84210462258705e-18
"72",6.295211403503e-16
"73",1.21124936445852e-15
"74",-2.24872867623066e-15
"75",-1.61631845638727e-16
"76",1.93239434734476e-16
"77",-2.33861809419299e-06
"78",2.44475187181615e-15
"79",-1.37845645934536e-15
"80",-1.46814938525865e-15
"81",-1.78158699396735e-15
"82",2.03578536100987e-15
"83",2.63058267190961e-15
"84",-1.02406906590709e-15
"85",-2.00104142625153e-15
"86",-7.03883751898402e-16
"87",-1.28350938641417e-15
"88",-1.22497442453786e-15
"89",-2.71387296688373e-15
"90",-2.11150313246669e-15
"91",1.44970748164575e-15
"92",1.0524428192061e-15
"93",8.09539816742154e-16
"94",-7.21405758584333e-17
"95",-0.000258250789060363
"96",-1.88001214711418e-15
"97",4.77721675813805e-16
"98",-1.85585515319506e-15
"99",1.25335854972884e-15
"100",4.59776869030874e-16
"101",-2.02721272637198e-16
"102",1.74332080195383e-16
"103",1.15633554564687e-15
"104",1.74777258688446e-15
"105",1.88161119351923e-15
"106",-3.89354362661595e-16
"107",-1.64307280749741e-15
"108",2.53733662338194e-15
"109",-1.87197393673457e-16
"110",8.25856726935423e-18
"111",-2.47444093912302e-15
"112",-1.34921190522252e-15
"113",-2.96605938731994e-16
"114",-2.12294764216266e-15
"115",-8.17386547959263e-05
"116",-1.85846307721488e-15
"117",1.84887201099911e-15
"118",1.56090549299919e-15
"119",-1.16670834544934e-15
"120",2.00855875046987e-15
