"","authority"
"1",1.13714519450289e-14
"2",8.37993388803962e-15
"3",-5.81313478527657e-15
"4",9.40457547341241e-16
"5",-7.4525007846665e-16
"6",6.39174262347646e-15
"7",1.03016622788453e-14
"8",-4.06782950467274e-15
"9",-4.07770877841411e-15
"10",-9.88621517100021e-15
"11",2.6495449868882e-15
"12",-4.41607280558845e-16
"13",-7.52712492194276e-15
"14",1.05848454641276e-14
"15",1.0155812887156e-14
"16",-6.75478196206582e-16
"17",-3.89260745690174e-15
"18",1.11966648591135e-14
"19",2.65143615931257e-15
"20",9.85165615901974e-15
"21",1.87664004792331e-15
"22",-4.24769506797154e-15
"23",-2.02352587841173e-15
"24",-9.7895286404959e-15
"25",-7.87287776303614e-15
"26",-6.12454296993268e-16
"27",9.28005660655095e-15
"28",-3.85419291012051e-06
"29",1.91042200868517e-15
"30",-4.57574791709004e-15
"31",-9.33185864209132e-15
"32",-5.96327901832325e-15
"33",5.40267502221737e-15
"34",1.02923795294451e-14
"35",-5.36910415566551e-15
"36",3.90660066118776e-15
"37",-3.01661761904817e-15
"38",-5.83167141862368e-15
"39",-1.1168147316603e-14
"40",-6.4379513624818e-07
"41",5.7532294904654e-15
"42",-0.000123408768155714
"43",-5.06399934737006e-15
"44",-3.63591792532895e-06
"45",-3.4461278281625e-15
"46",-3.63591790984813e-06
"47",-2.99382094287329e-15
"48",-8.74947462720571e-15
"49",5.16939631379685e-15
"50",1.44620673548897e-15
"51",-6.06097964668821e-15
"52",-0.000167336257117358
"53",5.963770127353e-15
"54",5.11928398230826e-15
"55",3.20078053501094e-15
"56",7.58473629912169e-15
"57",3.06638380819872e-16
"58",-9.04424253674478e-15
"59",-9.30689306327202e-15
"60",9.99417855049287e-15
"61",-9.20352542489287e-15
"62",-1.02866406272833e-16
"63",-3.70527994213966e-16
"64",4.11580966192775e-15
"65",-1.10677209116745e-14
"66",1.36988758115467e-16
"67",5.3187306038919e-15
"68",9.3083653845941e-15
"69",-1.01834580716719e-14
"70",9.69443174041756e-15
"71",-1.60813672143676e-17
"72",2.63501654930868e-15
"73",5.070010328051e-15
"74",-9.41161880076177e-15
"75",-6.76558992612566e-16
"76",8.08627549446423e-16
"77",-4.32192214403675e-06
"78",1.02326474036188e-14
"79",-5.94772827758883e-15
"80",-6.1452184823932e-15
"81",-7.4553719959824e-15
"82",8.52043450853837e-15
"83",1.10107137978881e-14
"84",-4.28604926659663e-15
"85",-8.37525302582758e-15
"86",-2.9462270234577e-15
"87",-5.3726109598579e-15
"88",-5.12662423066729e-15
"89",-1.13596927447007e-14
"90",-8.83749984037588e-15
"91",6.06802761150542e-15
"92",4.4049055454214e-15
"93",3.38836099947091e-15
"94",-3.01889253133705e-16
"95",-2.07222175325616e-15
"96",-7.86866225789517e-15
"97",1.99955620512486e-15
"98",-7.7670827879722e-15
"99",5.24654924560044e-15
"100",1.92416393392112e-15
"101",-8.48415372943992e-16
"102",7.29669807278623e-16
"103",4.8393888285307e-15
"104",7.31582007882625e-15
"105",7.87561120942928e-15
"106",-1.6296740828392e-15
"107",-6.87755507725489e-15
"108",1.06201649820001e-14
"109",-7.83506769950912e-16
"110",3.4567613458148e-17
"111",-1.0356488975739e-14
"112",-5.64695104388946e-15
"113",-1.24146077055412e-15
"114",-8.88667231521302e-15
"115",-0.000135076487981883
"116",-7.77897458756994e-15
"117",7.73795806729082e-15
"118",6.53309886518184e-15
"119",-4.88317664905129e-15
"120",8.40538201510001e-15
"121",9.30210781123997e-15
"122",5.12647080187452e-15
"123",1.1303529057794e-14
"124",1.94921693866748e-15
"125",1.07599209834404e-14
"126",-8.29596005136936e-06
"127",-9.95939363982297e-15
"128",5.91531033085967e-15
"129",7.25746998513516e-15
"130",4.14963195772351e-15
"131",-8.80137709018926e-15
"132",-3.45830981347281e-15
"133",-0.00171338665916143
"134",-4.12437455136969e-15
"135",2.5969570619467e-15
"136",2.55353137072096e-15
"137",5.88962156054151e-18
"138",8.01614023612413e-15
"139",-1.98297496021447e-15
"140",-7.85943290788511e-15
"141",-2.0492952132271e-15
"142",-1.03571499537768e-14
"143",-1.27692429431107e-15
"144",-1.32304225941135e-05
"145",-2.71799139916497e-06
"146",2.07500538667058e-15
"147",8.14623859127356e-15
"148",-2.10198750937591e-05
"149",-0.00020372332934085
"150",2.61218736461407e-16
"151",8.18073359408163e-16
"152",-1.04868063377898e-14
"153",-1.56333409170063e-06
"154",6.82852568448358e-15
"155",4.11081330988006e-15
"156",-2.93996098903326e-15
"157",8.48969618300509e-15
"158",-3.43991197590032e-15
"159",-2.76641854244075e-15
"160",-2.9087665793932e-08
"161",5.73496951601146e-15
"162",5.36015566682769e-16
"163",-2.77182734329497e-07
"164",6.74913996108123e-15
"165",1.07266494561339e-14
"166",-9.13530556039282e-15
"167",1.67163811704773e-15
"168",8.14177765595221e-15
"169",-1.01774510907231e-14
"170",2.03975818240985e-15
"171",8.38827929810692e-15
"172",-8.77094766771205e-15
"173",9.27534163327306e-15
"174",7.68268628359411e-15
"175",9.75543407559186e-15
"176",3.06264123226197e-15
"177",5.61610507769208e-15
"178",-8.02439923502425e-08
"179",-6.43976395820034e-15
"180",-1.41829106762717e-05
"181",3.42236558317066e-15
"182",-7.14791299840616e-09
"183",-7.02639257828293e-15
"184",-9.81766758244367e-15
"185",-3.44894055246572e-15
"186",6.47615366207976e-15
"187",-4.08454851899785e-15
"188",-9.30029692910891e-15
"189",5.68292098369463e-15
"190",-8.20696716317431e-15
"191",6.53597884904168e-16
"192",-1.35455079413964e-16
"193",-2.28322641246978e-15
"194",-7.22224849675141e-15
"195",-5.81862122453846e-15
"196",8.58691839560539e-16
"197",-1.02655595048572e-14
"198",-3.0188529387399e-15
"199",1.37984297330607e-15
"200",-8.29596005398197e-06
"201",-4.28873034761755e-07
"202",-3.03526758109992e-06
"203",-1.10793813070513e-14
"204",-1.03349470345173e-14
"205",-7.98888280111873e-15
"206",4.79150452309826e-15
"207",-2.90876597521436e-08
"208",-2.90876592293398e-08
"209",9.01916510763353e-15
"210",1.95529330118452e-15
"211",-5.68071302898012e-06
"212",-8.56411819897635e-15
"213",1.36370759781913e-15
"214",-5.22523514101889e-15
"215",-8.39827358085192e-15
"216",-4.90451500795073e-15
"217",-6.83918458063742e-15
"218",-4.69718346441614e-15
"219",-5.497483197306e-15
"220",1.09374570596214e-14
"221",-8.77972053312803e-15
"222",-5.4400359140429e-06
"223",8.34172590309479e-16
"224",-4.19886598721125e-06
"225",-4.85386132835084e-15
"226",2.51471464528775e-16
"227",-3.81363378783926e-15
"228",-4.14051661244933e-15
"229",6.83318129344299e-15
"230",-9.47558084297251e-15
"231",-0.000189649465436861
"232",-8.87034835608535e-15
"233",-9.99490947070083e-16
"234",8.20547159620043e-15
"235",1.12925467880768e-15
"236",-1.11295509032299e-14
"237",6.46977744675751e-15
"238",1.22761477521124e-15
"239",4.19102994103632e-15
"240",-5.24092628172193e-07
"241",-0.00150152676048572
"242",1.37084534710465e-15
"243",7.38431392160561e-16
"244",-6.97432922857713e-15
"245",3.06667899862833e-15
"246",6.56102047774803e-15
"247",-1.1351326047936e-14
"248",7.87808025056728e-15
"249",-2.96782846163577e-15
"250",-2.64617150522396e-15
"251",1.13581240221237e-14
"252",1.13516394083953e-14
"253",-6.21718297511728e-15
"254",-5.17040269866981e-15
"255",4.11257849870771e-15
"256",1.87123089944556e-15
"257",-4.15063800448017e-15
"258",-0.000307559555879163
"259",6.703277136216e-15
"260",-7.65117571219856e-15
"261",-0.0114889109627601
"262",-7.47592790599105e-15
"263",9.22149434047991e-15
"264",9.51238306030644e-15
"265",-6.00431695751812e-15
"266",-2.9469438430799e-15
"267",6.50808838307022e-15
"268",-0.000234903707199246
"269",-0.00221076151472379
"270",-0.000256136362726749
"271",-1.02835372865568e-14
"272",-1.01788359446373e-14
"273",2.50510243281542e-15
"274",5.24878811696468e-15
"275",-4.37049931677959e-15
"276",4.91176712850508e-15
"277",-6.29694310945349e-15
"278",-6.45584575248942e-15
"279",1.76351783065008e-15
"280",4.95467249560649e-15
"281",-3.93461159275513e-07
"282",-2.27052516088033e-06
"283",7.00898163151727e-15
"284",-1.09904008862106e-14
"285",5.8211061974645e-15
"286",-7.27149273678263e-15
"287",8.26825015042474e-15
"288",2.31652524707542e-15
"289",-2.29729088313879e-15
"290",-0.000768253792046708
"291",-7.46772649057886e-15
"292",7.78457021697521e-15
"293",-1.10971756942138e-14
"294",5.5230173581581e-15
"295",-0.000296805598533786
"296",9.0600676602426e-15
"297",-2.18904546985792e-05
"298",-0.00131989962825826
"299",-0.000324812170245229
"300",-0.000640964518722733
"301",-4.46313076216815e-15
"302",-5.7526389142905e-15
"303",-3.85551101980123e-15
"304",-3.0346207392945e-15
"305",1.00880520587478e-14
