"","authority"
"1",1.58106441549641e-15
"2",1.16555499036946e-15
"3",-8.08473928968595e-16
"4",1.30745731562096e-16
"5",-1.03634296003339e-16
"6",8.88763261322729e-16
"7",1.43291658332278e-15
"8",-5.65794278838146e-16
"9",-5.67131420093052e-16
"10",-1.37479888656494e-15
"11",3.6844033213641e-16
"12",-6.14087942437933e-17
"13",-1.04660747705913e-15
"14",1.47211005836946e-15
"15",1.41267128035603e-15
"16",-9.39182823802545e-17
"17",-5.41365711423271e-16
"18",1.55720945686293e-15
"19",3.68735723503157e-16
"20",1.36995943854991e-15
"21",-4.46721146838689e-05
"22",-4.46721146847211e-05
"23",-7.99367199964599e-05
"24",-0.000157004142299764
"25",-1.09500717194451e-15
"26",-8.51704354129865e-17
"27",1.29065880431805e-15
"28",-1.61432051344627e-06
"29",2.65640025151304e-16
"30",-6.36370998144835e-16
"31",-1.29771248911202e-15
"32",-8.29166505863234e-16
"33",7.51342366760112e-16
"34",1.4311485242632e-15
"35",-7.46643013546051e-16
"36",5.43225731397354e-16
"37",-4.19474143917816e-16
"38",-8.10757484809527e-16
"39",-1.55272250837176e-15
"40",-3.42988122636907e-07
"41",7.99911996087388e-16
"42",-8.27776380839098e-05
"43",-7.04261242428683e-16
"44",-1.82249937177451e-06
"45",-4.791689322312e-16
"46",-1.82249936962173e-06
"47",-4.16298759323446e-16
"48",-1.2168250895606e-15
"49",7.18856930392766e-16
"50",2.01121668550004e-16
"51",-8.42925270847022e-16
"52",-8.57921531513685e-05
"53",8.29365101368859e-16
"54",7.11894319833079e-16
"55",4.44997907031123e-16
"56",1.05483847982075e-15
"57",-7.54273088112891e-05
"58",-1.25762211224384e-15
"59",-1.29438164325481e-15
"60",1.38973264082114e-15
"61",-1.27984696629326e-15
"62",-1.43048290802839e-17
"63",-5.15346776617667e-17
"64",5.7237547461472e-16
"65",-1.53924194183972e-15
"66",1.90517190408419e-17
"67",7.3967934516662e-16
"68",1.29430031423204e-15
"69",-1.41634725037134e-15
"70",1.34834438262001e-15
"71",-2.23577439817373e-18
"72",3.66504731146514e-16
"73",7.05109841433312e-16
"74",-1.30866853143994e-15
"75",-9.4086922035548e-17
"76",1.12423903759109e-16
"77",-2.02475021333587e-06
"78",1.42309311965041e-15
"79",-6.97068558067599e-16
"80",-8.54675639560794e-16
"81",-1.03686474633692e-15
"82",1.18492807150118e-15
"83",1.53086163469938e-15
"84",-5.95968037329934e-16
"85",-1.16479519463423e-15
"86",-4.09735847918858e-16
"87",-7.47132638354544e-16
"88",-7.1293397287353e-16
"89",-1.57985651894369e-15
"90",-1.22918218952102e-15
"91",8.43972873805549e-16
"92",6.12645737081491e-16
"93",4.71146131582994e-16
"94",-4.19947061869393e-17
"95",-0.000229723397161082
"96",-1.09412035908775e-15
"97",2.78135521662104e-16
"98",-1.08002274409347e-15
"99",7.29617605970252e-16
"100",2.67551170095993e-16
"101",-1.17962059919222e-16
"102",1.01494535978844e-16
"103",6.72951304079052e-16
"104",1.01752565491806e-15
"105",1.09520116089095e-15
"106",-2.26610603886135e-16
"107",-9.56287497716594e-16
"108",1.47700855814257e-15
"109",-1.0898846160064e-16
"110",4.807434667631e-18
"111",-1.44045719885394e-15
"112",-7.85314598536723e-16
"113",-1.7261523053815e-16
"114",-1.23603879811363e-15
"115",-7.44463192461572e-05
"116",-1.08173943962695e-15
"117",1.07589788996048e-15
"118",9.08498319146222e-16
"119",-6.79140618909889e-16
"120",1.16889416898915e-15
"121",1.29336985646389e-15
"122",7.12883882061088e-16
"123",1.57196885898408e-15
"124",2.71077668327625e-16
"125",1.49609991536877e-15
"126",-4.99466117571162e-06
"127",-1.38511295657715e-15
"128",8.22731753556031e-16
"129",1.00936002502733e-15
"130",5.77060118863924e-16
"131",-1.224029675323e-15
"132",-4.80956741687134e-16
"133",-0.00106142481945384
"134",-5.73594684610161e-16
"135",3.61227428323034e-16
"136",3.55191941642493e-16
"137",8.19106267317991e-19
"138",1.1148272888714e-15
"139",-2.75791136078675e-16
"140",-1.0931048539147e-15
"141",-2.85024697852478e-16
"142",-1.44018308123762e-15
"143",-1.77607016766588e-16
"144",-6.51140371213409e-06
"145",-1.26580394878466e-06
"146",2.88501237124637e-16
"147",1.13278278646471e-15
"148",-1.07946525903491e-05
"149",-0.00010728969170382
"150",3.63255158264197e-17
"151",1.13775717507529e-16
"152",-1.45851996891579e-15
"153",-7.50775124373094e-07
"154",9.49615792758795e-16
"155",5.71578556777513e-16
"156",-4.08842910061302e-16
"157",1.18057222718863e-15
"158",-4.78361709552979e-16
"159",-3.84718813314204e-16
"160",-8.8856432597532e-09
"161",7.97512205528718e-16
"162",7.45273761909516e-17
"163",-8.93541251503159e-08
"164",9.38452166178439e-16
"165",1.49181443597423e-15
"166",-1.27070942055918e-15
"167",2.32531409882456e-16
"168",1.13224540147346e-15
"169",-1.41537379978675e-15
"170",2.83691585152199e-16
"171",1.16646540769356e-15
"172",-1.21971059845257e-15
"173",1.28977879761808e-15
"174",1.06813323211422e-15
"175",1.35683035948298e-15
"176",4.25842693177624e-16
"177",7.80964794029729e-16
