"","authority"
"1",7.05722249757815e-17
"2",5.19839621111733e-17
"3",-3.58693858015929e-17
"4",5.85393337323622e-18
"5",-4.63972389636995e-18
"6",3.98716706569641e-17
"7",6.38396942676888e-17
"8",-2.51657027320511e-17
"9",-2.5340719475242e-17
"10",-6.10490644736445e-17
"11",1.64181199892165e-17
"12",-2.75208658444034e-18
"13",-4.66538799593533e-17
"14",6.61016318751944e-17
"15",6.29205826225307e-17
"16",-4.21022883158735e-18
"17",-2.41358488091311e-17
"18",6.96424399904795e-17
"19",1.64934482500388e-17
"20",6.08618272302813e-17
"21",1.16916465794521e-17
"22",-2.65233164247865e-17
"23",-1.25516145418132e-17
"24",-6.06442312117718e-17
"25",-4.91933450387486e-17
"26",-3.82346994068916e-18
"27",5.77168589056535e-17
"28",-3.28832392866984e-06
"29",1.19898591965459e-17
"30",-2.82864613824474e-17
"31",-5.81459467778529e-17
"32",-3.68655585926994e-17
"33",3.35449308218267e-17
"34",6.40107451035806e-17
"35",-3.31533316633004e-17
"36",2.41275977708817e-17
"37",-1.87532111343532e-17
"38",-3.61745571428323e-17
"39",-6.90757887360182e-17
"40",-3.84513316228227e-16
"41",3.59421156958316e-17
"42",-6.8346033003793e-17
"43",-3.14480852031266e-17
"44",-3.86116571151439e-06
"45",-2.14121159099942e-17
"46",-3.86116571141827e-06
"47",-1.86309791230382e-17
"48",-5.42127565311847e-17
"49",3.20090770654256e-17
"50",8.98783908703449e-18
"51",-3.77636242580285e-17
"52",-0.000228274767262971
"53",3.70690400480244e-17
"54",3.17081947575534e-17
"55",1.98822350086385e-17
"56",4.6859767151813e-17
"57",1.90281973153276e-18
"58",-5.63742087015162e-17
"59",-5.8133193955273e-17
"60",6.20646014135435e-17
"61",-5.69141865490943e-17
"62",-6.35199882134233e-19
"63",-2.31260846596782e-18
"64",2.54871177416987e-17
"65",-6.87761914747957e-17
"66",8.52045891328989e-19
"67",3.28279134454729e-17
"68",5.75263685501081e-17
"69",-6.3069050344408e-17
"70",5.98574418748591e-17
"71",-9.92940971734994e-20
"72",1.62965335378626e-17
"73",3.15914966141609e-17
"74",-5.84995114088679e-17
"75",-4.18274508176544e-18
"76",4.99853686898224e-18
"77",-4.77158749879664e-06
"78",6.31882630602208e-17
"79",-3.72047779372223e-17
"80",-3.80509141566875e-17
"81",-4.60737597770695e-17
"82",5.28098851546326e-17
"83",6.86349229397021e-17
"84",-2.65296060657684e-17
"85",-5.19692799591267e-17
"86",-1.83546783498646e-17
"87",-3.35312947131119e-17
"88",-3.17481894905671e-17
"89",-7.07064081280384e-17
"90",-5.4384335299283e-17
"91",3.76806220756567e-17
"92",2.73126852932353e-17
"93",2.09936508616782e-17
"94",-1.87384785601277e-18
"95",-1.28488077081561e-17
"96",-4.88457895567743e-17
"97",1.24239816588164e-17
"98",-4.80608734655867e-17
"99",3.24622162423504e-17
"100",1.19280347543378e-17
"101",-5.27952802292658e-18
"102",4.54120937618888e-18
"103",2.98811738485816e-17
"104",4.57922301603076e-17
"105",4.94401590955144e-17
"106",-1.01370829931292e-17
"107",-4.2804193841154e-17
"108",6.61507699867856e-17
"109",-4.86667467082654e-18
"110",2.14082861858695e-19
"111",-6.41623817025509e-17
"112",-3.51499748833272e-17
"113",-7.68049914516658e-18
"114",-5.51664795096916e-17
"115",-1.75735637468371e-17
"116",-4.83937244962981e-17
"117",4.79693270646837e-17
"118",4.05432527314346e-17
"119",-3.01721027139446e-17
"120",5.25336074140841e-17
"121",5.74701625686255e-17
"122",3.19507378439354e-17
"123",7.03025794834327e-17
"124",1.2152037086993e-17
"125",6.70437612377585e-17
"126",-2.97196398669026e-17
"127",-6.18666890720431e-17
"128",3.6642043868478e-17
"129",4.49134082004296e-17
"130",2.56464052957091e-17
"131",-5.46380986627727e-17
"132",-2.15324790194995e-17
"133",-0.000175983678142331
"134",-2.55935874661219e-17
"135",1.60659256648311e-17
"136",1.57603538018446e-17
"137",3.64742734300019e-20
"138",4.97419310243262e-17
"139",-1.23074906291105e-17
"140",-4.87895756195896e-17
"141",-1.28070049236205e-17
"142",-6.45567711289415e-17
"143",-7.94520916321589e-18
"144",-1.61443992616549e-06
"145",-5.93611593339062e-06
"146",1.28561112720233e-17
"147",5.04462741802579e-17
"148",-1.69041392586062e-05
"149",3.47648801780858e-17
"150",1.62380169741019e-18
"151",5.06204545919078e-18
"152",-6.49801128190208e-17
"153",-1.18868686194285e-07
"154",4.23933537057263e-17
"155",2.5502727134752e-17
"156",-1.83588917194348e-17
"157",5.25584030750165e-17
"158",-2.14238351412649e-17
"159",-1.7251985750068e-17
"160",-9.35881041762985e-08
"161",3.57089004169536e-17
"162",3.32795238403966e-18
"163",-7.6430124761104e-07
"164",4.19274107586564e-17
"165",6.66570004345466e-17
"166",-5.6584918072393e-17
"167",1.03768080954824e-17
"168",5.06402431470352e-17
"169",-6.31042940270778e-17
"170",1.27319004417421e-17
"171",5.20294046719285e-17
"172",-5.44471784185888e-17
"173",5.74031317152498e-17
"174",4.7468196730322e-17
"175",6.06695968449682e-17
"176",1.89475619955263e-17
"177",3.47563801311192e-17
"178",-1.54963422325768e-07
"179",-3.99793944160987e-17
"180",-8.08163232709871e-06
"181",2.12070525064452e-17
"182",-1.39192771161376e-08
"183",-4.37060585116475e-17
"184",-6.10840817939077e-17
"185",-2.13435745371073e-17
"186",4.01889163024956e-17
"187",-2.53559470151557e-17
"188",-5.77293518345241e-17
"189",3.5065493916659e-17
"190",-5.10436906804686e-17
"191",4.03640075238022e-18
"192",-8.44172394703154e-19
"193",-1.4188352306884e-17
"194",-4.4975326209248e-17
"195",-3.61240086143799e-17
"196",5.34240760996466e-18
"197",-6.399250888313e-17
"198",-1.87776984186689e-17
"199",8.57970630481483e-18
"200",-4.60947677982057e-17
"201",-6.9469750343787e-07
"202",-3.60899355042009e-06
"203",-6.85100582568808e-17
"204",-6.44017900388685e-17
"205",-4.9758758126395e-17
"206",2.98233654631318e-17
"207",-9.35881041387031e-08
"208",-9.35881041356064e-08
"209",5.61602548315284e-17
"210",1.22020816644051e-17
"211",-7.04903355391253e-06
"212",-5.33123341425659e-17
"213",8.44741671783677e-18
"214",-3.24579944495507e-17
"215",-5.23567975335443e-17
"216",-3.02964247619146e-17
"217",-4.24632586511139e-17
"218",-2.89903580838891e-17
"219",-3.43203088651513e-17
"220",6.81966780592191e-17
"221",-5.45609456524751e-17
"222",-3.52024616340735e-18
"223",5.17604060745958e-18
"224",-5.54113234494074e-06
"225",-3.02093937499074e-17
"226",1.5475015215369e-18
"227",-2.37214712790368e-17
"228",-2.55912920794679e-17
