"","authority"
"1",1.11226655893387e-14
"2",8.19655225846487e-15
"3",-5.68617830031724e-15
"4",9.19808748713282e-16
"5",-7.28945279147122e-16
"6",6.25175493706442e-15
"7",1.00759644405437e-14
"8",-3.97904845122041e-15
"9",-3.98872580334717e-15
"10",-9.67006982660962e-15
"11",2.59155890891169e-15
"12",-4.31924357081328e-16
"13",-7.36229693045627e-15
"14",1.03537647577295e-14
"15",9.93335606409615e-15
"16",-6.60698114641426e-16
"17",-3.80740094975546e-15
"18",1.09514346996519e-14
"19",2.59351156970524e-15
"20",9.63567169209903e-15
"21",-0.000101158073549882
"22",-0.000101158073555872
"23",-0.000179351465024511
"24",-0.00013556117959324
"25",-7.70081796325712e-15
"26",-5.99049429452759e-16
"27",9.07711501501638e-15
"28",-1.45617457028347e-06
"29",1.86869351914573e-15
"30",-4.47558670501048e-15
"31",-9.12810663869057e-15
"32",-5.8326924467785e-15
"33",5.28436092366618e-15
"34",1.00669525084297e-14
"35",-5.25172790329345e-15
"36",3.82105454435681e-15
"37",-2.95054446757534e-15
"38",-5.70393451948231e-15
"39",-1.0923357312287e-14
"40",-6.0532426851407e-07
"41",5.62734604374242e-15
"42",-8.07953849356365e-05
"43",-4.95318252529554e-15
"44",-1.49398766421637e-06
"45",-3.37064146631561e-15
"46",-1.49398764907464e-06
"47",-2.92833374564221e-15
"48",-8.55818752003178e-15
"49",5.05614490213239e-15
"50",1.41458755372711e-15
"51",-5.92841236848505e-15
"52",-7.77298359650964e-05
"53",5.8331812281626e-15
"54",5.0073395025133e-15
"55",3.13076830272389e-15
"56",7.41860073670091e-15
"57",-6.49363726901497e-05
"58",-8.8460443115819e-15
"59",-9.10320105266234e-15
"60",9.77570268272581e-15
"61",-9.00196035717239e-15
"62",-1.00615461977273e-16
"63",-3.62430502408567e-16
"64",4.02565892085464e-15
"65",-1.08254570519987e-14
"66",1.33991840404995e-16
"67",5.20243706142516e-15
"68",9.10448172343425e-15
"69",-9.9606409408221e-15
"70",9.48245633839552e-15
"71",-1.57301987836789e-17
"72",2.57729605572569e-15
"73",4.95899934654919e-15
"74",-9.20556055785019e-15
"75",-6.61755508902515e-16
"76",7.9092413802755e-16
"77",-1.55549412925747e-06
"78",1.00088429423828e-14
"79",-1.58435469170442e-07
"80",-6.01100711721525e-15
"81",-7.29249752906638e-15
"82",8.33386583307034e-15
"83",1.07697527104315e-14
"84",-4.19233061253587e-15
"85",-8.19184974649231e-15
"86",-2.88178286879192e-15
"87",-5.25480934066957e-15
"88",-5.0146326186365e-15
"89",-1.11106995724005e-14
"90",-8.64411208291169e-15
"91",5.93527000728828e-15
"92",4.30861530518938e-15
"93",3.31422888163538e-15
"94",-2.95280365354055e-16
"95",-0.000221023855251669
"96",-7.69641241108671e-15
"97",1.9558140392328e-15
"98",-7.59718747792036e-15
"99",5.1317214759166e-15
"100",1.8820508181355e-15
"101",-8.29868583008922e-16
"102",7.13712523537672e-16
"103",4.73356479222283e-15
"104",7.15568940297489e-15
"105",7.70331315435054e-15
"106",-1.59398658826141e-15
"107",-6.72727804637743e-15
"108",1.03874982479808e-14
"109",-7.66364166132685e-16
"110",3.38113783381892e-17
"111",-1.01299727528873e-14
"112",-5.52323781181237e-15
"113",-1.21428310196668e-15
"114",-8.69238556636527e-15
"115",-9.25197186331124e-05
"116",-7.60887901899848e-15
"117",7.56847831214234e-15
"118",6.38999808156545e-15
"119",-4.77645611833431e-15
"120",8.22158198335161e-15
"121",9.09877416467545e-15
"122",5.0145108002829e-15
"123",1.10560409933468e-14
"124",1.90657577207635e-15
"125",1.05253748189562e-14
"126",-4.29498031045757e-06
"127",-9.74138969632862e-15
"128",5.78586254131502e-15
"129",7.09853734178409e-15
"130",4.05896346517007e-15
"131",-8.60859244309233e-15
"132",-3.3826356614673e-15
"133",-0.00109125858355674
"134",-4.03413536335062e-15
"135",2.54013433105987e-15
"136",2.49758824983473e-15
"137",5.76067357646055e-18
"138",7.84059288655729e-15
"139",-1.93949181241891e-15
"140",-7.68751797595626e-15
"141",-2.00454616230944e-15
"142",-1.01310363405258e-14
"143",-1.24903879555157e-15
"144",-4.40090327131138e-05
"145",-9.76448510793588e-07
"146",2.02950820909875e-15
"147",7.96803138460384e-15
"148",-9.23884896495662e-06
"149",-0.000109929734733187
"150",2.55502923465383e-16
"151",8.00201849121195e-16
"152",-1.02572933492762e-14
"153",-7.08410522759437e-07
"154",6.67924779358772e-15
"155",4.02102066893763e-15
"156",-2.87565621754211e-15
"157",8.30412022471419e-15
"158",-3.36475441303189e-15
"159",-2.70580016120753e-15
"160",-6.3451129539346e-09
"161",5.60931750068118e-15
"162",5.24294969782063e-16
"163",-7.56481410679862e-08
"164",6.6013911077292e-15
"165",1.04914675058195e-14
"166",-8.9352915673947e-15
"167",1.63514890200358e-15
"168",7.96351874551823e-15
"169",-9.95461281467896e-15
"170",1.99516963150796e-15
"171",8.20450550187016e-15
"172",-8.57904299149934e-15
"173",9.07248204987759e-15
"174",7.5146950644004e-15
"175",9.5418600227215e-15
"176",2.99559524566821e-15
"177",5.49351894100855e-15
"178",-2.11573319122261e-08
"179",-6.2990799214699e-15
"180",-9.68365455417324e-06
"181",3.34738250043002e-15
"182",-2.36056440366598e-09
"183",-6.87268280800473e-15
"184",-9.60313087933458e-15
"185",-3.37345964411431e-15
"186",6.33439132077719e-15
"187",-3.99512313925089e-15
"188",-9.09683411889591e-15
"189",5.55872381404511e-15
"190",-8.02759684895799e-15
"191",6.3927307302041e-16
"192",-1.32491951515506e-16
"193",-2.23335974165726e-15
"194",-7.06422016713842e-15
"195",-5.69136467884355e-15
"196",8.39894163170122e-16
"197",-1.00408379050288e-14
"198",-2.9528736530277e-15
"199",1.34966634580883e-15
"200",-4.29498031301317e-06
"201",-1.60109817369198e-07
"202",-3.81369179637555e-06
"203",-1.08367754798856e-14
"204",-1.01087094523539e-14
"205",-7.81402549762635e-15
"206",4.68677267893695e-15
"207",-6.34510704441303e-09
"208",-6.34510653295901e-09
"209",8.82200858340616e-15
"210",1.91249733086386e-15
"211",-5.97552631949831e-06
"212",-8.37718568678916e-15
"213",1.33386108660756e-15
"214",-5.11096112984989e-15
"215",-8.21451905816525e-15
"216",-4.79710864867484e-15
"217",-6.68989481948381e-15
"218",-4.59453515570087e-15
"219",-5.37701659741151e-15
"220",1.06982920781767e-14
"221",-8.58737754837299e-15
"222",-1.78270076117621e-06
"223",8.15894946049074e-16
"224",-1.86546577652454e-06
"225",-4.74782773127375e-15
"226",2.45959894886567e-16
"227",-3.73014783818517e-15
"228",-4.04978691472465e-15
"229",6.68379076296031e-15
"230",-9.26821493754564e-15
"231",-6.65494745456949e-05
"232",-8.67628966654084e-15
"233",-9.77672337290493e-16
"234",8.02627045522986e-15
"235",1.10457521378513e-15
"236",-1.08862492738027e-14
"237",6.32805126052553e-15
"238",1.20073391911641e-15
"239",4.09912669122678e-15
"240",-1.84120910031706e-07
"241",-0.000677440407423863
